% nSim ->    2688
%      nExp        nIn        hLS      trFcn         lr        trC
       1346         52         48    trainlm       0.01    2000000
       1347         52         48    trainlm       0.01    5000000
       1348         52         48    trainlm       0.01    1000000
       1349         52         48    trainlm       0.05    1000000
       1350         52         48    trainlm       0.05    2000000
       1351         52         48    trainlm       0.05    5000000
       1352         52         48    trainlm       0.05    1000000
       1353         52         48    trainlm       0.10    1000000
       1354         52         48    trainlm       0.10    2000000
       1355         52         48    trainlm       0.10    5000000
       1356         52         48    trainlm       0.10    1000000
       1357         52         48    trainlm       0.20    1000000
       1358         52         48    trainlm       0.20    2000000
       1359         52         48    trainlm       0.20    5000000
       1360         52         48    trainlm       0.20    1000000
       1361         52         48    trainrp       0.01    1000000
       1362         52         48    trainrp       0.01    2000000
       1363         52         48    trainrp       0.01    5000000
       1364         52         48    trainrp       0.01    1000000
       1365         52         48    trainrp       0.05    1000000
       1366         52         48    trainrp       0.05    2000000
       1367         52         48    trainrp       0.05    5000000
       1368         52         48    trainrp       0.05    1000000
       1369         52         48    trainrp       0.10    1000000
       1370         52         48    trainrp       0.10    2000000
       1371         52         48    trainrp       0.10    5000000
       1372         52         48    trainrp       0.10    1000000
       1373         52         48    trainrp       0.20    1000000
       1374         52         48    trainrp       0.20    2000000
       1375         52         48    trainrp       0.20    5000000
       1376         52         48    trainrp       0.20    1000000
       1377         52         48   trainscg       0.01    1000000
       1378         52         48   trainscg       0.01    2000000
       1379         52         48   trainscg       0.01    5000000
       1380         52         48   trainscg       0.01    1000000
       1381         52         48   trainscg       0.05    1000000
       1382         52         48   trainscg       0.05    2000000
       1383         52         48   trainscg       0.05    5000000
       1384         52         48   trainscg       0.05    1000000
       1385         52         48   trainscg       0.10    1000000
       1386         52         48   trainscg       0.10    2000000
       1387         52         48   trainscg       0.10    5000000
       1388         52         48   trainscg       0.10    1000000
       1389         52         48   trainscg       0.20    1000000
       1390         52         48   trainscg       0.20    2000000
       1391         52         48   trainscg       0.20    5000000
       1392         52         48   trainscg       0.20    1000000
       1393         52         54    trainlm       0.01    1000000
       1394         52         54    trainlm       0.01    2000000
       1395         52         54    trainlm       0.01    5000000
       1396         52         54    trainlm       0.01    1000000
       1397         52         54    trainlm       0.05    1000000
       1398         52         54    trainlm       0.05    2000000
       1399         52         54    trainlm       0.05    5000000
       1400         52         54    trainlm       0.05    1000000
       1401         52         54    trainlm       0.10    1000000
       1402         52         54    trainlm       0.10    2000000
       1403         52         54    trainlm       0.10    5000000
       1404         52         54    trainlm       0.10    1000000
       1405         52         54    trainlm       0.20    1000000
       1406         52         54    trainlm       0.20    2000000
       1407         52         54    trainlm       0.20    5000000
       1408         52         54    trainlm       0.20    1000000
       1409         52         54    trainrp       0.01    1000000
       1410         52         54    trainrp       0.01    2000000
       1411         52         54    trainrp       0.01    5000000
       1412         52         54    trainrp       0.01    1000000
       1413         52         54    trainrp       0.05    1000000
       1414         52         54    trainrp       0.05    2000000
       1415         52         54    trainrp       0.05    5000000
       1416         52         54    trainrp       0.05    1000000
       1417         52         54    trainrp       0.10    1000000
       1418         52         54    trainrp       0.10    2000000
       1419         52         54    trainrp       0.10    5000000
       1420         52         54    trainrp       0.10    1000000
       1421         52         54    trainrp       0.20    1000000
       1422         52         54    trainrp       0.20    2000000
       1423         52         54    trainrp       0.20    5000000
       1424         52         54    trainrp       0.20    1000000
       1425         52         54   trainscg       0.01    1000000
       1426         52         54   trainscg       0.01    2000000
       1427         52         54   trainscg       0.01    5000000
       1428         52         54   trainscg       0.01    1000000
       1429         52         54   trainscg       0.05    1000000
       1430         52         54   trainscg       0.05    2000000
       1431         52         54   trainscg       0.05    5000000
       1432         52         54   trainscg       0.05    1000000
       1433         52         54   trainscg       0.10    1000000
       1434         52         54   trainscg       0.10    2000000
       1435         52         54   trainscg       0.10    5000000
       1436         52         54   trainscg       0.10    1000000
       1437         52         54   trainscg       0.20    1000000
       1438         52         54   trainscg       0.20    2000000
       1439         52         54   trainscg       0.20    5000000
       1440         52         54   trainscg       0.20    1000000
       1441         52         60    trainlm       0.01    1000000
       1442         52         60    trainlm       0.01    2000000
       1443         52         60    trainlm       0.01    5000000
       1444         52         60    trainlm       0.01    1000000
       1445         52         60    trainlm       0.05    1000000
       1446         52         60    trainlm       0.05    2000000
       1447         52         60    trainlm       0.05    5000000
       1448         52         60    trainlm       0.05    1000000
       1449         52         60    trainlm       0.10    1000000
       1450         52         60    trainlm       0.10    2000000
       1451         52         60    trainlm       0.10    5000000
       1452         52         60    trainlm       0.10    1000000
       1453         52         60    trainlm       0.20    1000000
       1454         52         60    trainlm       0.20    2000000
       1455         52         60    trainlm       0.20    5000000
       1456         52         60    trainlm       0.20    1000000
       1457         52         60    trainrp       0.01    1000000
       1458         52         60    trainrp       0.01    2000000
       1459         52         60    trainrp       0.01    5000000
       1460         52         60    trainrp       0.01    1000000
       1461         52         60    trainrp       0.05    1000000
       1462         52         60    trainrp       0.05    2000000
       1463         52         60    trainrp       0.05    5000000
       1464         52         60    trainrp       0.05    1000000
       1465         52         60    trainrp       0.10    1000000
       1466         52         60    trainrp       0.10    2000000
       1467         52         60    trainrp       0.10    5000000
       1468         52         60    trainrp       0.10    1000000
       1469         52         60    trainrp       0.20    1000000
       1470         52         60    trainrp       0.20    2000000
       1471         52         60    trainrp       0.20    5000000
       1472         52         60    trainrp       0.20    1000000
       1473         52         60   trainscg       0.01    1000000
       1474         52         60   trainscg       0.01    2000000
       1475         52         60   trainscg       0.01    5000000
       1476         52         60   trainscg       0.01    1000000
       1477         52         60   trainscg       0.05    1000000
       1478         52         60   trainscg       0.05    2000000
       1479         52         60   trainscg       0.05    5000000
       1480         52         60   trainscg       0.05    1000000
       1481         52         60   trainscg       0.10    1000000
       1482         52         60   trainscg       0.10    2000000
       1483         52         60   trainscg       0.10    5000000
       1484         52         60   trainscg       0.10    1000000
       1485         52         60   trainscg       0.20    1000000
       1486         52         60   trainscg       0.20    2000000
       1487         52         60   trainscg       0.20    5000000
       1488         52         60   trainscg       0.20    1000000
       1489         52         66    trainlm       0.01    1000000
       1490         52         66    trainlm       0.01    2000000
       1491         52         66    trainlm       0.01    5000000
       1492         52         66    trainlm       0.01    1000000
       1493         52         66    trainlm       0.05    1000000
       1494         52         66    trainlm       0.05    2000000
       1495         52         66    trainlm       0.05    5000000
       1496         52         66    trainlm       0.05    1000000
       1497         52         66    trainlm       0.10    1000000
       1498         52         66    trainlm       0.10    2000000
       1499         52         66    trainlm       0.10    5000000
       1500         52         66    trainlm       0.10    1000000
       1501         52         66    trainlm       0.20    1000000
       1502         52         66    trainlm       0.20    2000000
       1503         52         66    trainlm       0.20    5000000
       1504         52         66    trainlm       0.20    1000000
       1505         52         66    trainrp       0.01    1000000
       1506         52         66    trainrp       0.01    2000000
       1507         52         66    trainrp       0.01    5000000
       1508         52         66    trainrp       0.01    1000000
       1509         52         66    trainrp       0.05    1000000
       1510         52         66    trainrp       0.05    2000000
       1511         52         66    trainrp       0.05    5000000
       1512         52         66    trainrp       0.05    1000000
       1513         52         66    trainrp       0.10    1000000
       1514         52         66    trainrp       0.10    2000000
       1515         52         66    trainrp       0.10    5000000
       1516         52         66    trainrp       0.10    1000000
       1517         52         66    trainrp       0.20    1000000
       1518         52         66    trainrp       0.20    2000000
       1519         52         66    trainrp       0.20    5000000
       1520         52         66    trainrp       0.20    1000000
       1521         52         66   trainscg       0.01    1000000
       1522         52         66   trainscg       0.01    2000000
       1523         52         66   trainscg       0.01    5000000
       1524         52         66   trainscg       0.01    1000000
       1525         52         66   trainscg       0.05    1000000
       1526         52         66   trainscg       0.05    2000000
       1527         52         66   trainscg       0.05    5000000
       1528         52         66   trainscg       0.05    1000000
       1529         52         66   trainscg       0.10    1000000
       1530         52         66   trainscg       0.10    2000000
       1531         52         66   trainscg       0.10    5000000
       1532         52         66   trainscg       0.10    1000000
       1533         52         66   trainscg       0.20    1000000
       1534         52         66   trainscg       0.20    2000000
       1535         52         66   trainscg       0.20    5000000
       1536         52         66   trainscg       0.20    1000000
       1537         64         30    trainlm       0.01    1000000
       1538         64         30    trainlm       0.01    2000000
       1539         64         30    trainlm       0.01    5000000
       1540         64         30    trainlm       0.01    1000000
       1541         64         30    trainlm       0.05    1000000
       1542         64         30    trainlm       0.05    2000000
       1543         64         30    trainlm       0.05    5000000
       1544         64         30    trainlm       0.05    1000000
       1545         64         30    trainlm       0.10    1000000
       1546         64         30    trainlm       0.10    2000000
       1547         64         30    trainlm       0.10    5000000
       1548         64         30    trainlm       0.10    1000000
       1549         64         30    trainlm       0.20    1000000
       1550         64         30    trainlm       0.20    2000000
       1551         64         30    trainlm       0.20    5000000
       1552         64         30    trainlm       0.20    1000000
       1553         64         30    trainrp       0.01    1000000
       1554         64         30    trainrp       0.01    2000000
       1555         64         30    trainrp       0.01    5000000
       1556         64         30    trainrp       0.01    1000000
       1557         64         30    trainrp       0.05    1000000
       1558         64         30    trainrp       0.05    2000000
       1559         64         30    trainrp       0.05    5000000
       1560         64         30    trainrp       0.05    1000000
       1561         64         30    trainrp       0.10    1000000
       1562         64         30    trainrp       0.10    2000000
       1563         64         30    trainrp       0.10    5000000
       1564         64         30    trainrp       0.10    1000000
       1565         64         30    trainrp       0.20    1000000
       1566         64         30    trainrp       0.20    2000000
       1567         64         30    trainrp       0.20    5000000
       1568         64         30    trainrp       0.20    1000000
       1569         64         30   trainscg       0.01    1000000
       1570         64         30   trainscg       0.01    2000000
       1571         64         30   trainscg       0.01    5000000
       1572         64         30   trainscg       0.01    1000000
       1573         64         30   trainscg       0.05    1000000
       1574         64         30   trainscg       0.05    2000000
       1575         64         30   trainscg       0.05    5000000
       1576         64         30   trainscg       0.05    1000000
       1577         64         30   trainscg       0.10    1000000
       1578         64         30   trainscg       0.10    2000000
       1579         64         30   trainscg       0.10    5000000
       1580         64         30   trainscg       0.10    1000000
       1581         64         30   trainscg       0.20    1000000
       1582         64         30   trainscg       0.20    2000000
       1583         64         30   trainscg       0.20    5000000
       1584         64         30   trainscg       0.20    1000000
       1585         64         36    trainlm       0.01    1000000
       1586         64         36    trainlm       0.01    2000000
       1587         64         36    trainlm       0.01    5000000
       1588         64         36    trainlm       0.01    1000000
       1589         64         36    trainlm       0.05    1000000
       1590         64         36    trainlm       0.05    2000000
       1591         64         36    trainlm       0.05    5000000
       1592         64         36    trainlm       0.05    1000000
       1593         64         36    trainlm       0.10    1000000
       1594         64         36    trainlm       0.10    2000000
       1595         64         36    trainlm       0.10    5000000
       1596         64         36    trainlm       0.10    1000000
       1597         64         36    trainlm       0.20    1000000
       1598         64         36    trainlm       0.20    2000000
       1599         64         36    trainlm       0.20    5000000
       1600         64         36    trainlm       0.20    1000000
       1601         64         36    trainrp       0.01    1000000
       1602         64         36    trainrp       0.01    2000000
       1603         64         36    trainrp       0.01    5000000
       1604         64         36    trainrp       0.01    1000000
       1605         64         36    trainrp       0.05    1000000
       1606         64         36    trainrp       0.05    2000000
       1607         64         36    trainrp       0.05    5000000
       1608         64         36    trainrp       0.05    1000000
       1609         64         36    trainrp       0.10    1000000
       1610         64         36    trainrp       0.10    2000000
       1611         64         36    trainrp       0.10    5000000
       1612         64         36    trainrp       0.10    1000000
       1613         64         36    trainrp       0.20    1000000
       1614         64         36    trainrp       0.20    2000000
       1615         64         36    trainrp       0.20    5000000
       1616         64         36    trainrp       0.20    1000000
       1617         64         36   trainscg       0.01    1000000
       1618         64         36   trainscg       0.01    2000000
       1619         64         36   trainscg       0.01    5000000
       1620         64         36   trainscg       0.01    1000000
       1621         64         36   trainscg       0.05    1000000
       1622         64         36   trainscg       0.05    2000000
       1623         64         36   trainscg       0.05    5000000
       1624         64         36   trainscg       0.05    1000000
       1625         64         36   trainscg       0.10    1000000
       1626         64         36   trainscg       0.10    2000000
       1627         64         36   trainscg       0.10    5000000
       1628         64         36   trainscg       0.10    1000000
       1629         64         36   trainscg       0.20    1000000
       1630         64         36   trainscg       0.20    2000000
       1631         64         36   trainscg       0.20    5000000
       1632         64         36   trainscg       0.20    1000000
       1633         64         42    trainlm       0.01    1000000
       1634         64         42    trainlm       0.01    2000000
       1635         64         42    trainlm       0.01    5000000
       1636         64         42    trainlm       0.01    1000000
       1637         64         42    trainlm       0.05    1000000
       1638         64         42    trainlm       0.05    2000000
       1639         64         42    trainlm       0.05    5000000
       1640         64         42    trainlm       0.05    1000000
       1641         64         42    trainlm       0.10    1000000
       1642         64         42    trainlm       0.10    2000000
       1643         64         42    trainlm       0.10    5000000
       1644         64         42    trainlm       0.10    1000000
       1645         64         42    trainlm       0.20    1000000
       1646         64         42    trainlm       0.20    2000000
       1647         64         42    trainlm       0.20    5000000
       1648         64         42    trainlm       0.20    1000000
       1649         64         42    trainrp       0.01    1000000
       1650         64         42    trainrp       0.01    2000000
       1651         64         42    trainrp       0.01    5000000
       1652         64         42    trainrp       0.01    1000000
       1653         64         42    trainrp       0.05    1000000
       1654         64         42    trainrp       0.05    2000000
       1655         64         42    trainrp       0.05    5000000
       1656         64         42    trainrp       0.05    1000000
       1657         64         42    trainrp       0.10    1000000
       1658         64         42    trainrp       0.10    2000000
       1659         64         42    trainrp       0.10    5000000
       1660         64         42    trainrp       0.10    1000000
       1661         64         42    trainrp       0.20    1000000
       1662         64         42    trainrp       0.20    2000000
       1663         64         42    trainrp       0.20    5000000
       1664         64         42    trainrp       0.20    1000000
       1665         64         42   trainscg       0.01    1000000
       1666         64         42   trainscg       0.01    2000000
       1667         64         42   trainscg       0.01    5000000
       1668         64         42   trainscg       0.01    1000000
       1669         64         42   trainscg       0.05    1000000
       1670         64         42   trainscg       0.05    2000000
       1671         64         42   trainscg       0.05    5000000
       1672         64         42   trainscg       0.05    1000000
       1673         64         42   trainscg       0.10    1000000
       1674         64         42   trainscg       0.10    2000000
       1675         64         42   trainscg       0.10    5000000
       1676         64         42   trainscg       0.10    1000000
       1677         64         42   trainscg       0.20    1000000
       1678         64         42   trainscg       0.20    2000000
       1679         64         42   trainscg       0.20    5000000
       1680         64         42   trainscg       0.20    1000000
       1681         64         48    trainlm       0.01    1000000
       1682         64         48    trainlm       0.01    2000000
       1683         64         48    trainlm       0.01    5000000
       1684         64         48    trainlm       0.01    1000000
       1685         64         48    trainlm       0.05    1000000
       1686         64         48    trainlm       0.05    2000000
       1687         64         48    trainlm       0.05    5000000
       1688         64         48    trainlm       0.05    1000000
       1689         64         48    trainlm       0.10    1000000
       1690         64         48    trainlm       0.10    2000000
       1691         64         48    trainlm       0.10    5000000
       1692         64         48    trainlm       0.10    1000000
       1693         64         48    trainlm       0.20    1000000
       1694         64         48    trainlm       0.20    2000000
       1695         64         48    trainlm       0.20    5000000
       1696         64         48    trainlm       0.20    1000000
       1697         64         48    trainrp       0.01    1000000
       1698         64         48    trainrp       0.01    2000000
       1699         64         48    trainrp       0.01    5000000
       1700         64         48    trainrp       0.01    1000000
       1701         64         48    trainrp       0.05    1000000
       1702         64         48    trainrp       0.05    2000000
       1703         64         48    trainrp       0.05    5000000
       1704         64         48    trainrp       0.05    1000000
       1705         64         48    trainrp       0.10    1000000
       1706         64         48    trainrp       0.10    2000000
       1707         64         48    trainrp       0.10    5000000
       1708         64         48    trainrp       0.10    1000000
       1709         64         48    trainrp       0.20    1000000
       1710         64         48    trainrp       0.20    2000000
       1711         64         48    trainrp       0.20    5000000
       1712         64         48    trainrp       0.20    1000000
       1713         64         48   trainscg       0.01    1000000
       1714         64         48   trainscg       0.01    2000000
       1715         64         48   trainscg       0.01    5000000
       1716         64         48   trainscg       0.01    1000000
       1717         64         48   trainscg       0.05    1000000
       1718         64         48   trainscg       0.05    2000000
       1719         64         48   trainscg       0.05    5000000
       1720         64         48   trainscg       0.05    1000000
       1721         64         48   trainscg       0.10    1000000
       1722         64         48   trainscg       0.10    2000000
       1723         64         48   trainscg       0.10    5000000
       1724         64         48   trainscg       0.10    1000000
       1725         64         48   trainscg       0.20    1000000
       1726         64         48   trainscg       0.20    2000000
       1727         64         48   trainscg       0.20    5000000
       1728         64         48   trainscg       0.20    1000000
       1729         64         54    trainlm       0.01    1000000
       1730         64         54    trainlm       0.01    2000000
       1731         64         54    trainlm       0.01    5000000
       1732         64         54    trainlm       0.01    1000000
       1733         64         54    trainlm       0.05    1000000
       1734         64         54    trainlm       0.05    2000000
       1735         64         54    trainlm       0.05    5000000
       1736         64         54    trainlm       0.05    1000000
       1737         64         54    trainlm       0.10    1000000
       1738         64         54    trainlm       0.10    2000000
       1739         64         54    trainlm       0.10    5000000
       1740         64         54    trainlm       0.10    1000000
       1741         64         54    trainlm       0.20    1000000
       1742         64         54    trainlm       0.20    2000000
       1743         64         54    trainlm       0.20    5000000
       1744         64         54    trainlm       0.20    1000000
       1745         64         54    trainrp       0.01    1000000
       1746         64         54    trainrp       0.01    2000000
       1747         64         54    trainrp       0.01    5000000
       1748         64         54    trainrp       0.01    1000000
       1749         64         54    trainrp       0.05    1000000
       1750         64         54    trainrp       0.05    2000000
       1751         64         54    trainrp       0.05    5000000
       1752         64         54    trainrp       0.05    1000000
       1753         64         54    trainrp       0.10    1000000
       1754         64         54    trainrp       0.10    2000000
       1755         64         54    trainrp       0.10    5000000
       1756         64         54    trainrp       0.10    1000000
       1757         64         54    trainrp       0.20    1000000
       1758         64         54    trainrp       0.20    2000000
       1759         64         54    trainrp       0.20    5000000
       1760         64         54    trainrp       0.20    1000000
       1761         64         54   trainscg       0.01    1000000
       1762         64         54   trainscg       0.01    2000000
       1763         64         54   trainscg       0.01    5000000
       1764         64         54   trainscg       0.01    1000000
       1765         64         54   trainscg       0.05    1000000
       1766         64         54   trainscg       0.05    2000000
       1767         64         54   trainscg       0.05    5000000
       1768         64         54   trainscg       0.05    1000000
       1769         64         54   trainscg       0.10    1000000
       1770         64         54   trainscg       0.10    2000000
       1771         64         54   trainscg       0.10    5000000
       1772         64         54   trainscg       0.10    1000000
       1773         64         54   trainscg       0.20    1000000
       1774         64         54   trainscg       0.20    2000000
       1775         64         54   trainscg       0.20    5000000
       1776         64         54   trainscg       0.20    1000000
       1777         64         60    trainlm       0.01    1000000
       1778         64         60    trainlm       0.01    2000000
       1779         64         60    trainlm       0.01    5000000
       1780         64         60    trainlm       0.01    1000000
       1781         64         60    trainlm       0.05    1000000
       1782         64         60    trainlm       0.05    2000000
       1783         64         60    trainlm       0.05    5000000
       1784         64         60    trainlm       0.05    1000000
       1785         64         60    trainlm       0.10    1000000
       1786         64         60    trainlm       0.10    2000000
       1787         64         60    trainlm       0.10    5000000
       1788         64         60    trainlm       0.10    1000000
       1789         64         60    trainlm       0.20    1000000
       1790         64         60    trainlm       0.20    2000000
       1791         64         60    trainlm       0.20    5000000
       1792         64         60    trainlm       0.20    1000000
       1793         64         60    trainrp       0.01    1000000
       1794         64         60    trainrp       0.01    2000000
       1795         64         60    trainrp       0.01    5000000
       1796         64         60    trainrp       0.01    1000000
       1797         64         60    trainrp       0.05    1000000
       1798         64         60    trainrp       0.05    2000000
       1799         64         60    trainrp       0.05    5000000
       1800         64         60    trainrp       0.05    1000000
       1801         64         60    trainrp       0.10    1000000
       1802         64         60    trainrp       0.10    2000000
       1803         64         60    trainrp       0.10    5000000
       1804         64         60    trainrp       0.10    1000000
       1805         64         60    trainrp       0.20    1000000
       1806         64         60    trainrp       0.20    2000000
       1807         64         60    trainrp       0.20    5000000
       1808         64         60    trainrp       0.20    1000000
       1809         64         60   trainscg       0.01    1000000
       1810         64         60   trainscg       0.01    2000000
       1811         64         60   trainscg       0.01    5000000
       1812         64         60   trainscg       0.01    1000000
       1813         64         60   trainscg       0.05    1000000
       1814         64         60   trainscg       0.05    2000000
       1815         64         60   trainscg       0.05    5000000
       1816         64         60   trainscg       0.05    1000000
       1817         64         60   trainscg       0.10    1000000
       1818         64         60   trainscg       0.10    2000000
       1819         64         60   trainscg       0.10    5000000
       1820         64         60   trainscg       0.10    1000000
       1821         64         60   trainscg       0.20    1000000
       1822         64         60   trainscg       0.20    2000000
       1823         64         60   trainscg       0.20    5000000
       1824         64         60   trainscg       0.20    1000000
       1825         64         66    trainlm       0.01    1000000
       1826         64         66    trainlm       0.01    2000000
       1827         64         66    trainlm       0.01    5000000
       1828         64         66    trainlm       0.01    1000000
       1829         64         66    trainlm       0.05    1000000
       1830         64         66    trainlm       0.05    2000000
       1831         64         66    trainlm       0.05    5000000
       1832         64         66    trainlm       0.05    1000000
       1833         64         66    trainlm       0.10    1000000
       1834         64         66    trainlm       0.10    2000000
       1835         64         66    trainlm       0.10    5000000
       1836         64         66    trainlm       0.10    1000000
       1837         64         66    trainlm       0.20    1000000
       1838         64         66    trainlm       0.20    2000000
       1839         64         66    trainlm       0.20    5000000
       1840         64         66    trainlm       0.20    1000000
       1841         64         66    trainrp       0.01    1000000
       1842         64         66    trainrp       0.01    2000000
       1843         64         66    trainrp       0.01    5000000
       1844         64         66    trainrp       0.01    1000000
       1845         64         66    trainrp       0.05    1000000
       1846         64         66    trainrp       0.05    2000000
       1847         64         66    trainrp       0.05    5000000
       1848         64         66    trainrp       0.05    1000000
       1849         64         66    trainrp       0.10    1000000
       1850         64         66    trainrp       0.10    2000000
       1851         64         66    trainrp       0.10    5000000
       1852         64         66    trainrp       0.10    1000000
       1853         64         66    trainrp       0.20    1000000
       1854         64         66    trainrp       0.20    2000000
       1855         64         66    trainrp       0.20    5000000
       1856         64         66    trainrp       0.20    1000000
       1857         64         66   trainscg       0.01    1000000
       1858         64         66   trainscg       0.01    2000000
       1859         64         66   trainscg       0.01    5000000
       1860         64         66   trainscg       0.01    1000000
       1861         64         66   trainscg       0.05    1000000
       1862         64         66   trainscg       0.05    2000000
       1863         64         66   trainscg       0.05    5000000
       1864         64         66   trainscg       0.05    1000000
       1865         64         66   trainscg       0.10    1000000
       1866         64         66   trainscg       0.10    2000000
       1867         64         66   trainscg       0.10    5000000
       1868         64         66   trainscg       0.10    1000000
       1869         64         66   trainscg       0.20    1000000
       1870         64         66   trainscg       0.20    2000000
       1871         64         66   trainscg       0.20    5000000
       1872         64         66   trainscg       0.20    1000000
       1873         64         72    trainlm       0.01    1000000
       1874         64         72    trainlm       0.01    2000000
       1875         64         72    trainlm       0.01    5000000
       1876         64         72    trainlm       0.01    1000000
       1877         64         72    trainlm       0.05    1000000
       1878         64         72    trainlm       0.05    2000000
       1879         64         72    trainlm       0.05    5000000
       1880         64         72    trainlm       0.05    1000000
       1881         64         72    trainlm       0.10    1000000
       1882         64         72    trainlm       0.10    2000000
       1883         64         72    trainlm       0.10    5000000
       1884         64         72    trainlm       0.10    1000000
       1885         64         72    trainlm       0.20    1000000
       1886         64         72    trainlm       0.20    2000000
       1887         64         72    trainlm       0.20    5000000
       1888         64         72    trainlm       0.20    1000000
       1889         64         72    trainrp       0.01    1000000
       1890         64         72    trainrp       0.01    2000000
       1891         64         72    trainrp       0.01    5000000
       1892         64         72    trainrp       0.01    1000000
       1893         64         72    trainrp       0.05    1000000
       1894         64         72    trainrp       0.05    2000000
       1895         64         72    trainrp       0.05    5000000
       1896         64         72    trainrp       0.05    1000000
       1897         64         72    trainrp       0.10    1000000
       1898         64         72    trainrp       0.10    2000000
       1899         64         72    trainrp       0.10    5000000
       1900         64         72    trainrp       0.10    1000000
       1901         64         72    trainrp       0.20    1000000
       1902         64         72    trainrp       0.20    2000000
       1903         64         72    trainrp       0.20    5000000
       1904         64         72    trainrp       0.20    1000000
       1905         64         72   trainscg       0.01    1000000
       1906         64         72   trainscg       0.01    2000000
       1907         64         72   trainscg       0.01    5000000
       1908         64         72   trainscg       0.01    1000000
       1909         64         72   trainscg       0.05    1000000
       1910         64         72   trainscg       0.05    2000000
       1911         64         72   trainscg       0.05    5000000
       1912         64         72   trainscg       0.05    1000000
       1913         64         72   trainscg       0.10    1000000
       1914         64         72   trainscg       0.10    2000000
       1915         64         72   trainscg       0.10    5000000
       1916         64         72   trainscg       0.10    1000000
       1917         64         72   trainscg       0.20    1000000
       1918         64         72   trainscg       0.20    2000000
       1919         64         72   trainscg       0.20    5000000
       1920         64         72   trainscg       0.20    1000000
       1921         76         36    trainlm       0.01    1000000
       1922         76         36    trainlm       0.01    2000000
       1923         76         36    trainlm       0.01    5000000
       1924         76         36    trainlm       0.01    1000000
       1925         76         36    trainlm       0.05    1000000
       1926         76         36    trainlm       0.05    2000000
       1927         76         36    trainlm       0.05    5000000
       1928         76         36    trainlm       0.05    1000000
       1929         76         36    trainlm       0.10    1000000
       1930         76         36    trainlm       0.10    2000000
       1931         76         36    trainlm       0.10    5000000
       1932         76         36    trainlm       0.10    1000000
       1933         76         36    trainlm       0.20    1000000
       1934         76         36    trainlm       0.20    2000000
       1935         76         36    trainlm       0.20    5000000
       1936         76         36    trainlm       0.20    1000000
       1937         76         36    trainrp       0.01    1000000
       1938         76         36    trainrp       0.01    2000000
       1939         76         36    trainrp       0.01    5000000
       1940         76         36    trainrp       0.01    1000000
       1941         76         36    trainrp       0.05    1000000
       1942         76         36    trainrp       0.05    2000000
       1943         76         36    trainrp       0.05    5000000
       1944         76         36    trainrp       0.05    1000000
       1945         76         36    trainrp       0.10    1000000
       1946         76         36    trainrp       0.10    2000000
       1947         76         36    trainrp       0.10    5000000
       1948         76         36    trainrp       0.10    1000000
       1949         76         36    trainrp       0.20    1000000
       1950         76         36    trainrp       0.20    2000000
       1951         76         36    trainrp       0.20    5000000
       1952         76         36    trainrp       0.20    1000000
       1953         76         36   trainscg       0.01    1000000
       1954         76         36   trainscg       0.01    2000000
       1955         76         36   trainscg       0.01    5000000
       1956         76         36   trainscg       0.01    1000000
       1957         76         36   trainscg       0.05    1000000
       1958         76         36   trainscg       0.05    2000000
       1959         76         36   trainscg       0.05    5000000
       1960         76         36   trainscg       0.05    1000000
       1961         76         36   trainscg       0.10    1000000
       1962         76         36   trainscg       0.10    2000000
       1963         76         36   trainscg       0.10    5000000
       1964         76         36   trainscg       0.10    1000000
       1965         76         36   trainscg       0.20    1000000
       1966         76         36   trainscg       0.20    2000000
       1967         76         36   trainscg       0.20    5000000
       1968         76         36   trainscg       0.20    1000000
       1969         76         42    trainlm       0.01    1000000
       1970         76         42    trainlm       0.01    2000000
       1971         76         42    trainlm       0.01    5000000
       1972         76         42    trainlm       0.01    1000000
       1973         76         42    trainlm       0.05    1000000
       1974         76         42    trainlm       0.05    2000000
       1975         76         42    trainlm       0.05    5000000
       1976         76         42    trainlm       0.05    1000000
       1977         76         42    trainlm       0.10    1000000
       1978         76         42    trainlm       0.10    2000000
       1979         76         42    trainlm       0.10    5000000
       1980         76         42    trainlm       0.10    1000000
       1981         76         42    trainlm       0.20    1000000
       1982         76         42    trainlm       0.20    2000000
       1983         76         42    trainlm       0.20    5000000
       1984         76         42    trainlm       0.20    1000000
       1985         76         42    trainrp       0.01    1000000
       1986         76         42    trainrp       0.01    2000000
       1987         76         42    trainrp       0.01    5000000
       1988         76         42    trainrp       0.01    1000000
       1989         76         42    trainrp       0.05    1000000
       1990         76         42    trainrp       0.05    2000000
       1991         76         42    trainrp       0.05    5000000
       1992         76         42    trainrp       0.05    1000000
       1993         76         42    trainrp       0.10    1000000
       1994         76         42    trainrp       0.10    2000000
       1995         76         42    trainrp       0.10    5000000
       1996         76         42    trainrp       0.10    1000000
       1997         76         42    trainrp       0.20    1000000
       1998         76         42    trainrp       0.20    2000000
       1999         76         42    trainrp       0.20    5000000
       2000         76         42    trainrp       0.20    1000000
       2001         76         42   trainscg       0.01    1000000
       2002         76         42   trainscg       0.01    2000000
       2003         76         42   trainscg       0.01    5000000
       2004         76         42   trainscg       0.01    1000000
       2005         76         42   trainscg       0.05    1000000
       2006         76         42   trainscg       0.05    2000000
       2007         76         42   trainscg       0.05    5000000
       2008         76         42   trainscg       0.05    1000000
       2009         76         42   trainscg       0.10    1000000
       2010         76         42   trainscg       0.10    2000000
