% nSim ->    2800
  nExp  nIn  hLS      trFcn    lr    trC
  1458  15   20   traingda  0.01  10000
  1459  15   20   traingda  0.01  20000
  1460  15   20   traingda  0.01  50000
  1461  15   20   traingdx  0.20   1000
  1462  15   20   traingdx  0.20   5000
  1463  15   20   traingdx  0.20  10000
  1464  15   20   traingdx  0.20  20000
  1465  15   20   traingdx  0.20  50000
  1466  15   20   traingdx  0.10   1000
  1467  15   20   traingdx  0.10   5000
  1468  15   20   traingdx  0.10  10000
  1469  15   20   traingdx  0.10  20000
  1470  15   20   traingdx  0.10  50000
  1471  15   20   traingdx  0.05   1000
  1472  15   20   traingdx  0.05   5000
  1473  15   20   traingdx  0.05  10000
  1474  15   20   traingdx  0.05  20000
  1475  15   20   traingdx  0.05  50000
  1476  15   20   traingdx  0.01   1000
  1477  15   20   traingdx  0.01   5000
  1478  15   20   traingdx  0.01  10000
  1479  15   20   traingdx  0.01  20000
  1480  15   20   traingdx  0.01  50000
  1481  15   20    trainrp  0.20   1000
  1482  15   20    trainrp  0.20   5000
  1483  15   20    trainrp  0.20  10000
  1484  15   20    trainrp  0.20  20000
  1485  15   20    trainrp  0.20  50000
  1486  15   20    trainrp  0.10   1000
  1487  15   20    trainrp  0.10   5000
  1488  15   20    trainrp  0.10  10000
  1489  15   20    trainrp  0.10  20000
  1490  15   20    trainrp  0.10  50000
  1491  15   20    trainrp  0.05   1000
  1492  15   20    trainrp  0.05   5000
  1493  15   20    trainrp  0.05  10000
  1494  15   20    trainrp  0.05  20000
  1495  15   20    trainrp  0.05  50000
  1496  15   20    trainrp  0.01   1000
  1497  15   20    trainrp  0.01   5000
  1498  15   20    trainrp  0.01  10000
  1499  15   20    trainrp  0.01  20000
  1500  15   20    trainrp  0.01  50000
  1501  15   20   trainscg  0.20   1000
  1502  15   20   trainscg  0.20   5000
  1503  15   20   trainscg  0.20  10000
  1504  15   20   trainscg  0.20  20000
  1505  15   20   trainscg  0.20  50000
  1506  15   20   trainscg  0.10   1000
  1507  15   20   trainscg  0.10   5000
  1508  15   20   trainscg  0.10  10000
  1509  15   20   trainscg  0.10  20000
  1510  15   20   trainscg  0.10  50000
  1511  15   20   trainscg  0.05   1000
  1512  15   20   trainscg  0.05   5000
  1513  15   20   trainscg  0.05  10000
  1514  15   20   trainscg  0.05  20000
  1515  15   20   trainscg  0.05  50000
  1516  15   20   trainscg  0.01   1000
  1517  15   20   trainscg  0.01   5000
  1518  15   20   trainscg  0.01  10000
  1519  15   20   trainscg  0.01  20000
  1520  15   20   trainscg  0.01  50000
  1521  15   20   traingdm  0.20   1000
  1522  15   20   traingdm  0.20   5000
  1523  15   20   traingdm  0.20  10000
  1524  15   20   traingdm  0.20  20000
  1525  15   20   traingdm  0.20  50000
  1526  15   20   traingdm  0.10   1000
  1527  15   20   traingdm  0.10   5000
  1528  15   20   traingdm  0.10  10000
  1529  15   20   traingdm  0.10  20000
  1530  15   20   traingdm  0.10  50000
  1531  15   20   traingdm  0.05   1000
  1532  15   20   traingdm  0.05   5000
  1533  15   20   traingdm  0.05  10000
  1534  15   20   traingdm  0.05  20000
  1535  15   20   traingdm  0.05  50000
  1536  15   20   traingdm  0.01   1000
  1537  15   20   traingdm  0.01   5000
  1538  15   20   traingdm  0.01  10000
  1539  15   20   traingdm  0.01  20000
  1540  15   20   traingdm  0.01  50000
  1541  15   25    trainlm  0.20   1000
  1542  15   25    trainlm  0.20   5000
  1543  15   25    trainlm  0.20  10000
  1544  15   25    trainlm  0.20  20000
  1545  15   25    trainlm  0.20  50000
  1546  15   25    trainlm  0.10   1000
  1547  15   25    trainlm  0.10   5000
  1548  15   25    trainlm  0.10  10000
  1549  15   25    trainlm  0.10  20000
  1550  15   25    trainlm  0.10  50000
  1551  15   25    trainlm  0.05   1000
  1552  15   25    trainlm  0.05   5000
  1553  15   25    trainlm  0.05  10000
  1554  15   25    trainlm  0.05  20000
  1555  15   25    trainlm  0.05  50000
  1556  15   25    trainlm  0.01   1000
  1557  15   25    trainlm  0.01   5000
  1558  15   25    trainlm  0.01  10000
  1559  15   25    trainlm  0.01  20000
  1560  15   25    trainlm  0.01  50000
  1561  15   25    traingd  0.20   1000
  1562  15   25    traingd  0.20   5000
  1563  15   25    traingd  0.20  10000
  1564  15   25    traingd  0.20  20000
  1565  15   25    traingd  0.20  50000
  1566  15   25    traingd  0.10   1000
  1567  15   25    traingd  0.10   5000
  1568  15   25    traingd  0.10  10000
  1569  15   25    traingd  0.10  20000
  1570  15   25    traingd  0.10  50000
  1571  15   25    traingd  0.05   1000
  1572  15   25    traingd  0.05   5000
  1573  15   25    traingd  0.05  10000
  1574  15   25    traingd  0.05  20000
  1575  15   25    traingd  0.05  50000
  1576  15   25    traingd  0.01   1000
  1577  15   25    traingd  0.01   5000
  1578  15   25    traingd  0.01  10000
  1579  15   25    traingd  0.01  20000
  1580  15   25    traingd  0.01  50000
  1581  15   25   traingda  0.20   1000
  1582  15   25   traingda  0.20   5000
  1583  15   25   traingda  0.20  10000
  1584  15   25   traingda  0.20  20000
  1585  15   25   traingda  0.20  50000
  1586  15   25   traingda  0.10   1000
  1587  15   25   traingda  0.10   5000
  1588  15   25   traingda  0.10  10000
  1589  15   25   traingda  0.10  20000
  1590  15   25   traingda  0.10  50000
  1591  15   25   traingda  0.05   1000
  1592  15   25   traingda  0.05   5000
  1593  15   25   traingda  0.05  10000
  1594  15   25   traingda  0.05  20000
  1595  15   25   traingda  0.05  50000
  1596  15   25   traingda  0.01   1000
  1597  15   25   traingda  0.01   5000
  1598  15   25   traingda  0.01  10000
  1599  15   25   traingda  0.01  20000
  1600  15   25   traingda  0.01  50000
  1601  15   25   traingdx  0.20   1000
  1602  15   25   traingdx  0.20   5000
  1603  15   25   traingdx  0.20  10000
  1604  15   25   traingdx  0.20  20000
  1605  15   25   traingdx  0.20  50000
  1606  15   25   traingdx  0.10   1000
  1607  15   25   traingdx  0.10   5000
  1608  15   25   traingdx  0.10  10000
  1609  15   25   traingdx  0.10  20000
  1610  15   25   traingdx  0.10  50000
  1611  15   25   traingdx  0.05   1000
  1612  15   25   traingdx  0.05   5000
  1613  15   25   traingdx  0.05  10000
  1614  15   25   traingdx  0.05  20000
  1615  15   25   traingdx  0.05  50000
  1616  15   25   traingdx  0.01   1000
  1617  15   25   traingdx  0.01   5000
  1618  15   25   traingdx  0.01  10000
  1619  15   25   traingdx  0.01  20000
  1620  15   25   traingdx  0.01  50000
  1621  15   25    trainrp  0.20   1000
  1622  15   25    trainrp  0.20   5000
  1623  15   25    trainrp  0.20  10000
  1624  15   25    trainrp  0.20  20000
  1625  15   25    trainrp  0.20  50000
  1626  15   25    trainrp  0.10   1000
  1627  15   25    trainrp  0.10   5000
  1628  15   25    trainrp  0.10  10000
  1629  15   25    trainrp  0.10  20000
  1630  15   25    trainrp  0.10  50000
  1631  15   25    trainrp  0.05   1000
  1632  15   25    trainrp  0.05   5000
  1633  15   25    trainrp  0.05  10000
  1634  15   25    trainrp  0.05  20000
  1635  15   25    trainrp  0.05  50000
  1636  15   25    trainrp  0.01   1000
  1637  15   25    trainrp  0.01   5000
  1638  15   25    trainrp  0.01  10000
  1639  15   25    trainrp  0.01  20000
  1640  15   25    trainrp  0.01  50000
  1641  15   25   trainscg  0.20   1000
  1642  15   25   trainscg  0.20   5000
  1643  15   25   trainscg  0.20  10000
  1644  15   25   trainscg  0.20  20000
  1645  15   25   trainscg  0.20  50000
  1646  15   25   trainscg  0.10   1000
  1647  15   25   trainscg  0.10   5000
  1648  15   25   trainscg  0.10  10000
  1649  15   25   trainscg  0.10  20000
  1650  15   25   trainscg  0.10  50000
  1651  15   25   trainscg  0.05   1000
  1652  15   25   trainscg  0.05   5000
  1653  15   25   trainscg  0.05  10000
  1654  15   25   trainscg  0.05  20000
  1655  15   25   trainscg  0.05  50000
  1656  15   25   trainscg  0.01   1000
  1657  15   25   trainscg  0.01   5000
  1658  15   25   trainscg  0.01  10000
  1659  15   25   trainscg  0.01  20000
  1660  15   25   trainscg  0.01  50000
  1661  15   25   traingdm  0.20   1000
  1662  15   25   traingdm  0.20   5000
  1663  15   25   traingdm  0.20  10000
  1664  15   25   traingdm  0.20  20000
  1665  15   25   traingdm  0.20  50000
  1666  15   25   traingdm  0.10   1000
  1667  15   25   traingdm  0.10   5000
  1668  15   25   traingdm  0.10  10000
  1669  15   25   traingdm  0.10  20000
  1670  15   25   traingdm  0.10  50000
  1671  15   25   traingdm  0.05   1000
  1672  15   25   traingdm  0.05   5000
  1673  15   25   traingdm  0.05  10000
  1674  15   25   traingdm  0.05  20000
  1675  15   25   traingdm  0.05  50000
  1676  15   25   traingdm  0.01   1000
  1677  15   25   traingdm  0.01   5000
  1678  15   25   traingdm  0.01  10000
  1679  15   25   traingdm  0.01  20000
  1680  15   25   traingdm  0.01  50000
  1681  15   30    trainlm  0.20   1000
  1682  15   30    trainlm  0.20   5000
  1683  15   30    trainlm  0.20  10000
  1684  15   30    trainlm  0.20  20000
  1685  15   30    trainlm  0.20  50000
  1686  15   30    trainlm  0.10   1000
  1687  15   30    trainlm  0.10   5000
  1688  15   30    trainlm  0.10  10000
  1689  15   30    trainlm  0.10  20000
  1690  15   30    trainlm  0.10  50000
  1691  15   30    trainlm  0.05   1000
  1692  15   30    trainlm  0.05   5000
  1693  15   30    trainlm  0.05  10000
  1694  15   30    trainlm  0.05  20000
  1695  15   30    trainlm  0.05  50000
  1696  15   30    trainlm  0.01   1000
  1697  15   30    trainlm  0.01   5000
  1698  15   30    trainlm  0.01  10000
  1699  15   30    trainlm  0.01  20000
  1700  15   30    trainlm  0.01  50000
  1701  15   30    traingd  0.20   1000
  1702  15   30    traingd  0.20   5000
  1703  15   30    traingd  0.20  10000
  1704  15   30    traingd  0.20  20000
  1705  15   30    traingd  0.20  50000
  1706  15   30    traingd  0.10   1000
  1707  15   30    traingd  0.10   5000
  1708  15   30    traingd  0.10  10000
  1709  15   30    traingd  0.10  20000
  1710  15   30    traingd  0.10  50000
  1711  15   30    traingd  0.05   1000
  1712  15   30    traingd  0.05   5000
  1713  15   30    traingd  0.05  10000
  1714  15   30    traingd  0.05  20000
  1715  15   30    traingd  0.05  50000
  1716  15   30    traingd  0.01   1000
  1717  15   30    traingd  0.01   5000
  1718  15   30    traingd  0.01  10000
  1719  15   30    traingd  0.01  20000
  1720  15   30    traingd  0.01  50000
  1721  15   30   traingda  0.20   1000
  1722  15   30   traingda  0.20   5000
  1723  15   30   traingda  0.20  10000
  1724  15   30   traingda  0.20  20000
  1725  15   30   traingda  0.20  50000
  1726  15   30   traingda  0.10   1000
  1727  15   30   traingda  0.10   5000
  1728  15   30   traingda  0.10  10000
  1729  15   30   traingda  0.10  20000
  1730  15   30   traingda  0.10  50000
  1731  15   30   traingda  0.05   1000
  1732  15   30   traingda  0.05   5000
  1733  15   30   traingda  0.05  10000
  1734  15   30   traingda  0.05  20000
  1735  15   30   traingda  0.05  50000
  1736  15   30   traingda  0.01   1000
  1737  15   30   traingda  0.01   5000
  1738  15   30   traingda  0.01  10000
  1739  15   30   traingda  0.01  20000
  1740  15   30   traingda  0.01  50000
  1741  15   30   traingdx  0.20   1000
  1742  15   30   traingdx  0.20   5000
  1743  15   30   traingdx  0.20  10000
  1744  15   30   traingdx  0.20  20000
  1745  15   30   traingdx  0.20  50000
  1746  15   30   traingdx  0.10   1000
  1747  15   30   traingdx  0.10   5000
  1748  15   30   traingdx  0.10  10000
  1749  15   30   traingdx  0.10  20000
  1750  15   30   traingdx  0.10  50000
  1751  15   30   traingdx  0.05   1000
  1752  15   30   traingdx  0.05   5000
  1753  15   30   traingdx  0.05  10000
  1754  15   30   traingdx  0.05  20000
  1755  15   30   traingdx  0.05  50000
  1756  15   30   traingdx  0.01   1000
  1757  15   30   traingdx  0.01   5000
  1758  15   30   traingdx  0.01  10000
  1759  15   30   traingdx  0.01  20000
  1760  15   30   traingdx  0.01  50000
  1761  15   30    trainrp  0.20   1000
  1762  15   30    trainrp  0.20   5000
  1763  15   30    trainrp  0.20  10000
  1764  15   30    trainrp  0.20  20000
  1765  15   30    trainrp  0.20  50000
  1766  15   30    trainrp  0.10   1000
  1767  15   30    trainrp  0.10   5000
  1768  15   30    trainrp  0.10  10000
  1769  15   30    trainrp  0.10  20000
  1770  15   30    trainrp  0.10  50000
  1771  15   30    trainrp  0.05   1000
  1772  15   30    trainrp  0.05   5000
  1773  15   30    trainrp  0.05  10000
  1774  15   30    trainrp  0.05  20000
  1775  15   30    trainrp  0.05  50000
  1776  15   30    trainrp  0.01   1000
  1777  15   30    trainrp  0.01   5000
  1778  15   30    trainrp  0.01  10000
  1779  15   30    trainrp  0.01  20000
  1780  15   30    trainrp  0.01  50000
  1781  15   30   trainscg  0.20   1000
  1782  15   30   trainscg  0.20   5000
  1783  15   30   trainscg  0.20  10000
  1784  15   30   trainscg  0.20  20000
  1785  15   30   trainscg  0.20  50000
  1786  15   30   trainscg  0.10   1000
  1787  15   30   trainscg  0.10   5000
  1788  15   30   trainscg  0.10  10000
  1789  15   30   trainscg  0.10  20000
  1790  15   30   trainscg  0.10  50000
  1791  15   30   trainscg  0.05   1000
  1792  15   30   trainscg  0.05   5000
  1793  15   30   trainscg  0.05  10000
  1794  15   30   trainscg  0.05  20000
  1795  15   30   trainscg  0.05  50000
  1796  15   30   trainscg  0.01   1000
  1797  15   30   trainscg  0.01   5000
  1798  15   30   trainscg  0.01  10000
  1799  15   30   trainscg  0.01  20000
  1800  15   30   trainscg  0.01  50000
  1801  15   30   traingdm  0.20   1000
  1802  15   30   traingdm  0.20   5000
  1803  15   30   traingdm  0.20  10000
  1804  15   30   traingdm  0.20  20000
  1805  15   30   traingdm  0.20  50000
  1806  15   30   traingdm  0.10   1000
  1807  15   30   traingdm  0.10   5000
  1808  15   30   traingdm  0.10  10000
  1809  15   30   traingdm  0.10  20000
  1810  15   30   traingdm  0.10  50000
  1811  15   30   traingdm  0.05   1000
  1812  15   30   traingdm  0.05   5000
  1813  15   30   traingdm  0.05  10000
  1814  15   30   traingdm  0.05  20000
  1815  15   30   traingdm  0.05  50000
  1816  15   30   traingdm  0.01   1000
  1817  15   30   traingdm  0.01   5000
  1818  15   30   traingdm  0.01  10000
  1819  15   30   traingdm  0.01  20000
  1820  15   30   traingdm  0.01  50000
  1821  20   10    trainlm  0.20   1000
  1822  20   10    trainlm  0.20   5000
  1823  20   10    trainlm  0.20  10000
  1824  20   10    trainlm  0.20  20000
  1825  20   10    trainlm  0.20  50000
  1826  20   10    trainlm  0.10   1000
  1827  20   10    trainlm  0.10   5000
  1828  20   10    trainlm  0.10  10000
  1829  20   10    trainlm  0.10  20000
  1830  20   10    trainlm  0.10  50000
  1831  20   10    trainlm  0.05   1000
  1832  20   10    trainlm  0.05   5000
  1833  20   10    trainlm  0.05  10000
  1834  20   10    trainlm  0.05  20000
  1835  20   10    trainlm  0.05  50000
  1836  20   10    trainlm  0.01   1000
  1837  20   10    trainlm  0.01   5000
  1838  20   10    trainlm  0.01  10000
  1839  20   10    trainlm  0.01  20000
  1840  20   10    trainlm  0.01  50000
  1841  20   10    traingd  0.20   1000
  1842  20   10    traingd  0.20   5000
  1843  20   10    traingd  0.20  10000
  1844  20   10    traingd  0.20  20000
  1845  20   10    traingd  0.20  50000
  1846  20   10    traingd  0.10   1000
  1847  20   10    traingd  0.10   5000
  1848  20   10    traingd  0.10  10000
  1849  20   10    traingd  0.10  20000
  1850  20   10    traingd  0.10  50000
  1851  20   10    traingd  0.05   1000
  1852  20   10    traingd  0.05   5000
  1853  20   10    traingd  0.05  10000
  1854  20   10    traingd  0.05  20000
  1855  20   10    traingd  0.05  50000
  1856  20   10    traingd  0.01   1000
  1857  20   10    traingd  0.01   5000
  1858  20   10    traingd  0.01  10000
  1859  20   10    traingd  0.01  20000
  1860  20   10    traingd  0.01  50000
  1861  20   10   traingda  0.20   1000
  1862  20   10   traingda  0.20   5000
  1863  20   10   traingda  0.20  10000
  1864  20   10   traingda  0.20  20000
  1865  20   10   traingda  0.20  50000
  1866  20   10   traingda  0.10   1000
  1867  20   10   traingda  0.10   5000
  1868  20   10   traingda  0.10  10000
  1869  20   10   traingda  0.10  20000
  1870  20   10   traingda  0.10  50000
  1871  20   10   traingda  0.05   1000
  1872  20   10   traingda  0.05   5000
  1873  20   10   traingda  0.05  10000
  1874  20   10   traingda  0.05  20000
  1875  20   10   traingda  0.05  50000
  1876  20   10   traingda  0.01   1000
  1877  20   10   traingda  0.01   5000
  1878  20   10   traingda  0.01  10000
  1879  20   10   traingda  0.01  20000
  1880  20   10   traingda  0.01  50000
  1881  20   10   traingdx  0.20   1000
  1882  20   10   traingdx  0.20   5000
  1883  20   10   traingdx  0.20  10000
  1884  20   10   traingdx  0.20  20000
  1885  20   10   traingdx  0.20  50000
  1886  20   10   traingdx  0.10   1000
  1887  20   10   traingdx  0.10   5000
  1888  20   10   traingdx  0.10  10000
  1889  20   10   traingdx  0.10  20000
  1890  20   10   traingdx  0.10  50000
  1891  20   10   traingdx  0.05   1000
  1892  20   10   traingdx  0.05   5000
  1893  20   10   traingdx  0.05  10000
  1894  20   10   traingdx  0.05  20000
  1895  20   10   traingdx  0.05  50000
  1896  20   10   traingdx  0.01   1000
  1897  20   10   traingdx  0.01   5000
  1898  20   10   traingdx  0.01  10000
  1899  20   10   traingdx  0.01  20000
  1900  20   10   traingdx  0.01  50000
  1901  20   10    trainrp  0.20   1000
  1902  20   10    trainrp  0.20   5000
  1903  20   10    trainrp  0.20  10000
  1904  20   10    trainrp  0.20  20000
  1905  20   10    trainrp  0.20  50000
  1906  20   10    trainrp  0.10   1000
  1907  20   10    trainrp  0.10   5000
  1908  20   10    trainrp  0.10  10000
  1909  20   10    trainrp  0.10  20000
  1910  20   10    trainrp  0.10  50000
  1911  20   10    trainrp  0.05   1000
  1912  20   10    trainrp  0.05   5000
  1913  20   10    trainrp  0.05  10000
  1914  20   10    trainrp  0.05  20000
  1915  20   10    trainrp  0.05  50000
  1916  20   10    trainrp  0.01   1000
  1917  20   10    trainrp  0.01   5000
  1918  20   10    trainrp  0.01  10000
  1919  20   10    trainrp  0.01  20000
  1920  20   10    trainrp  0.01  50000
  1921  20   10   trainscg  0.20   1000
  1922  20   10   trainscg  0.20   5000
  1923  20   10   trainscg  0.20  10000
  1924  20   10   trainscg  0.20  20000
  1925  20   10   trainscg  0.20  50000
  1926  20   10   trainscg  0.10   1000
  1927  20   10   trainscg  0.10   5000
  1928  20   10   trainscg  0.10  10000
  1929  20   10   trainscg  0.10  20000
  1930  20   10   trainscg  0.10  50000
  1931  20   10   trainscg  0.05   1000
  1932  20   10   trainscg  0.05   5000
  1933  20   10   trainscg  0.05  10000
  1934  20   10   trainscg  0.05  20000
  1935  20   10   trainscg  0.05  50000
  1936  20   10   trainscg  0.01   1000
  1937  20   10   trainscg  0.01   5000
  1938  20   10   trainscg  0.01  10000
  1939  20   10   trainscg  0.01  20000
  1940  20   10   trainscg  0.01  50000
  1941  20   10   traingdm  0.20   1000
  1942  20   10   traingdm  0.20   5000
  1943  20   10   traingdm  0.20  10000
  1944  20   10   traingdm  0.20  20000
  1945  20   10   traingdm  0.20  50000
  1946  20   10   traingdm  0.10   1000
  1947  20   10   traingdm  0.10   5000
  1948  20   10   traingdm  0.10  10000
  1949  20   10   traingdm  0.10  20000
  1950  20   10   traingdm  0.10  50000
  1951  20   10   traingdm  0.05   1000
  1952  20   10   traingdm  0.05   5000
  1953  20   10   traingdm  0.05  10000
  1954  20   10   traingdm  0.05  20000
  1955  20   10   traingdm  0.05  50000
  1956  20   10   traingdm  0.01   1000
  1957  20   10   traingdm  0.01   5000
  1958  20   10   traingdm  0.01  10000
  1959  20   10   traingdm  0.01  20000
  1960  20   10   traingdm  0.01  50000
  1961  20   15    trainlm  0.20   1000
  1962  20   15    trainlm  0.20   5000
  1963  20   15    trainlm  0.20  10000
  1964  20   15    trainlm  0.20  20000
  1965  20   15    trainlm  0.20  50000
  1966  20   15    trainlm  0.10   1000
  1967  20   15    trainlm  0.10   5000
  1968  20   15    trainlm  0.10  10000
  1969  20   15    trainlm  0.10  20000
  1970  20   15    trainlm  0.10  50000
  1971  20   15    trainlm  0.05   1000
  1972  20   15    trainlm  0.05   5000
  1973  20   15    trainlm  0.05  10000
  1974  20   15    trainlm  0.05  20000
  1975  20   15    trainlm  0.05  50000
  1976  20   15    trainlm  0.01   1000
  1977  20   15    trainlm  0.01   5000
  1978  20   15    trainlm  0.01  10000
  1979  20   15    trainlm  0.01  20000
  1980  20   15    trainlm  0.01  50000
  1981  20   15    traingd  0.20   1000
  1982  20   15    traingd  0.20   5000
  1983  20   15    traingd  0.20  10000
  1984  20   15    traingd  0.20  20000
  1985  20   15    traingd  0.20  50000
  1986  20   15    traingd  0.10   1000
  1987  20   15    traingd  0.10   5000
  1988  20   15    traingd  0.10  10000
  1989  20   15    traingd  0.10  20000
  1990  20   15    traingd  0.10  50000
  1991  20   15    traingd  0.05   1000
  1992  20   15    traingd  0.05   5000
  1993  20   15    traingd  0.05  10000
  1994  20   15    traingd  0.05  20000
  1995  20   15    traingd  0.05  50000
  1996  20   15    traingd  0.01   1000
  1997  20   15    traingd  0.01   5000
  1998  20   15    traingd  0.01  10000
  1999  20   15    traingd  0.01  20000
  2000  20   15    traingd  0.01  50000
  2001  20   15   traingda  0.20   1000
  2002  20   15   traingda  0.20   5000
  2003  20   15   traingda  0.20  10000
  2004  20   15   traingda  0.20  20000
  2005  20   15   traingda  0.20  50000
  2006  20   15   traingda  0.10   1000
  2007  20   15   traingda  0.10   5000
  2008  20   15   traingda  0.10  10000
  2009  20   15   traingda  0.10  20000
  2010  20   15   traingda  0.10  50000
  2011  20   15   traingda  0.05   1000
  2012  20   15   traingda  0.05   5000
  2013  20   15   traingda  0.05  10000
  2014  20   15   traingda  0.05  20000
  2015  20   15   traingda  0.05  50000
  2016  20   15   traingda  0.01   1000
  2017  20   15   traingda  0.01   5000
  2018  20   15   traingda  0.01  10000
  2019  20   15   traingda  0.01  20000
  2020  20   15   traingda  0.01  50000
  2021  20   15   traingdx  0.20   1000
  2022  20   15   traingdx  0.20   5000
  2023  20   15   traingdx  0.20  10000
  2024  20   15   traingdx  0.20  20000
  2025  20   15   traingdx  0.20  50000
  2026  20   15   traingdx  0.10   1000
  2027  20   15   traingdx  0.10   5000
  2028  20   15   traingdx  0.10  10000
  2029  20   15   traingdx  0.10  20000
  2030  20   15   traingdx  0.10  50000
  2031  20   15   traingdx  0.05   1000
  2032  20   15   traingdx  0.05   5000
  2033  20   15   traingdx  0.05  10000
  2034  20   15   traingdx  0.05  20000
  2035  20   15   traingdx  0.05  50000
  2036  20   15   traingdx  0.01   1000
  2037  20   15   traingdx  0.01   5000
  2038  20   15   traingdx  0.01  10000
  2039  20   15   traingdx  0.01  20000
  2040  20   15   traingdx  0.01  50000
  2041  20   15    trainrp  0.20   1000
  2042  20   15    trainrp  0.20   5000
  2043  20   15    trainrp  0.20  10000
  2044  20   15    trainrp  0.20  20000
  2045  20   15    trainrp  0.20  50000
  2046  20   15    trainrp  0.10   1000
  2047  20   15    trainrp  0.10   5000
  2048  20   15    trainrp  0.10  10000
  2049  20   15    trainrp  0.10  20000
  2050  20   15    trainrp  0.10  50000
  2051  20   15    trainrp  0.05   1000
  2052  20   15    trainrp  0.05   5000
  2053  20   15    trainrp  0.05  10000
  2054  20   15    trainrp  0.05  20000
  2055  20   15    trainrp  0.05  50000
  2056  20   15    trainrp  0.01   1000
  2057  20   15    trainrp  0.01   5000
  2058  20   15    trainrp  0.01  10000
  2059  20   15    trainrp  0.01  20000
  2060  20   15    trainrp  0.01  50000
  2061  20   15   trainscg  0.20   1000
  2062  20   15   trainscg  0.20   5000
  2063  20   15   trainscg  0.20  10000
  2064  20   15   trainscg  0.20  20000
  2065  20   15   trainscg  0.20  50000
  2066  20   15   trainscg  0.10   1000
  2067  20   15   trainscg  0.10   5000
  2068  20   15   trainscg  0.10  10000
  2069  20   15   trainscg  0.10  20000
  2070  20   15   trainscg  0.10  50000
  2071  20   15   trainscg  0.05   1000
  2072  20   15   trainscg  0.05   5000
  2073  20   15   trainscg  0.05  10000
  2074  20   15   trainscg  0.05  20000
  2075  20   15   trainscg  0.05  50000
  2076  20   15   trainscg  0.01   1000
  2077  20   15   trainscg  0.01   5000
  2078  20   15   trainscg  0.01  10000
  2079  20   15   trainscg  0.01  20000
  2080  20   15   trainscg  0.01  50000
  2081  20   15   traingdm  0.20   1000
  2082  20   15   traingdm  0.20   5000
  2083  20   15   traingdm  0.20  10000
  2084  20   15   traingdm  0.20  20000
  2085  20   15   traingdm  0.20  50000
  2086  20   15   traingdm  0.10   1000
  2087  20   15   traingdm  0.10   5000
  2088  20   15   traingdm  0.10  10000
  2089  20   15   traingdm  0.10  20000
  2090  20   15   traingdm  0.10  50000
  2091  20   15   traingdm  0.05   1000
  2092  20   15   traingdm  0.05   5000
  2093  20   15   traingdm  0.05  10000
  2094  20   15   traingdm  0.05  20000
  2095  20   15   traingdm  0.05  50000
  2096  20   15   traingdm  0.01   1000
  2097  20   15   traingdm  0.01   5000
  2098  20   15   traingdm  0.01  10000
  2099  20   15   traingdm  0.01  20000
  2100  20   15   traingdm  0.01  50000
  2101  20   20    trainlm  0.20   1000
  2102  20   20    trainlm  0.20   5000
  2103  20   20    trainlm  0.20  10000
  2104  20   20    trainlm  0.20  20000
  2105  20   20    trainlm  0.20  50000
  2106  20   20    trainlm  0.10   1000
  2107  20   20    trainlm  0.10   5000
  2108  20   20    trainlm  0.10  10000
  2109  20   20    trainlm  0.10  20000
  2110  20   20    trainlm  0.10  50000
  2111  20   20    trainlm  0.05   1000
  2112  20   20    trainlm  0.05   5000
  2113  20   20    trainlm  0.05  10000
  2114  20   20    trainlm  0.05  20000
  2115  20   20    trainlm  0.05  50000
  2116  20   20    trainlm  0.01   1000
  2117  20   20    trainlm  0.01   5000
  2118  20   20    trainlm  0.01  10000
  2119  20   20    trainlm  0.01  20000
  2120  20   20    trainlm  0.01  50000
  2121  20   20    traingd  0.20   1000
  2122  20   20    traingd  0.20   5000
  2123  20   20    traingd  0.20  10000
  2124  20   20    traingd  0.20  20000
  2125  20   20    traingd  0.20  50000
  2126  20   20    traingd  0.10   1000
  2127  20   20    traingd  0.10   5000
  2128  20   20    traingd  0.10  10000
  2129  20   20    traingd  0.10  20000
  2130  20   20    traingd  0.10  50000
  2131  20   20    traingd  0.05   1000
  2132  20   20    traingd  0.05   5000
  2133  20   20    traingd  0.05  10000
  2134  20   20    traingd  0.05  20000
  2135  20   20    traingd  0.05  50000
  2136  20   20    traingd  0.01   1000
  2137  20   20    traingd  0.01   5000
  2138  20   20    traingd  0.01  10000
  2139  20   20    traingd  0.01  20000
  2140  20   20    traingd  0.01  50000
  2141  20   20   traingda  0.20   1000
  2142  20   20   traingda  0.20   5000
  2143  20   20   traingda  0.20  10000
  2144  20   20   traingda  0.20  20000
  2145  20   20   traingda  0.20  50000
  2146  20   20   traingda  0.10   1000
  2147  20   20   traingda  0.10   5000
  2148  20   20   traingda  0.10  10000
  2149  20   20   traingda  0.10  20000
  2150  20   20   traingda  0.10  50000
  2151  20   20   traingda  0.05   1000
  2152  20   20   traingda  0.05   5000
  2153  20   20   traingda  0.05  10000
  2154  20   20   traingda  0.05  20000
  2155  20   20   traingda  0.05  50000
  2156  20   20   traingda  0.01   1000
  2157  20   20   traingda  0.01   5000
  2158  20   20   traingda  0.01  10000
  2159  20   20   traingda  0.01  20000
  2160  20   20   traingda  0.01  50000
  2161  20   20   traingdx  0.20   1000
  2162  20   20   traingdx  0.20   5000
  2163  20   20   traingdx  0.20  10000
  2164  20   20   traingdx  0.20  20000
  2165  20   20   traingdx  0.20  50000
