28
Consejería de Medio Ambiente Comunidad de Madrid
Alcalá 16
28001 MADRID
0230
2806501489890216111800.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2806700107080216111803.00V01.00V02.00V02.00V02.00V04.00V031.0V042.0V053.0V035.0V013.0V025.0V022.0V019.0V013.0V010.0V014.0V039.0V034.0V027.0V028.0V024.0V010.0V07.00V
28067001080802161118020.0V016.0V014.0V014.0V013.0V013.0V020.0V022.0V024.0V028.0V032.0V051.0V046.0V041.0V037.0V038.0V047.0V049.0V045.0V040.0V034.0V033.0V033.0V029.0V
28067001104902161118035.0V026.0V023.0V018.0V014.0V020.0V019.0V014.0V021.0V024.0V020.0V026.0V032.0V025.0V030.0V031.0V026.0V031.0V042.0V038.0V043.0V044.0V044.0V040.0V
2806700114060216111805.00V04.00V04.00V04.00V03.00V02.00V02.00V02.00V02.00V08.00V017.0V018.0V016.0V022.0V022.0V022.0V011.0V03.00V03.00V03.00V03.00V04.00V03.00V03.00V
2806700181890216111800.30V00.20V00.30V00.40V00.20V00.30V00.30V00.30V00.30V00.30V00.40V00.50V00.50V00.70V00.50V00.60V00.30V00.30V00.20V00.30V00.30V00.50V00.30V00.30V
2806700182890216111800130V00192V00263V00337V080.0V00225V00186V00184V00178V096.0V00205V00175V00149V00157V00146V00174V00172V00303V00311V00258V00272V00328V00247V00187V
2806700183890216111804.70V04.00V03.80V03.70V03.40V03.00V03.10V04.00V05.30V07.50V09.00V010.0V010.9V011.9V012.5V012.1V011.3V09.20V08.30V07.50V07.10V06.00V05.50V04.80V
28067001868902161118089.0V090.0V091.0V091.0V091.0V091.0V092.0V091.0V090.0V085.0V078.0V073.0V073.0V070.0V068.0V070.0V073.0V081.0V085.0V088.0V088.0V090.0V090.0V091.0V
2806700187890216111800924V00924V00924V00923V00923V00923V00923V00923V00923V00923V00923V00922V00921V00920V00920V00920V00921V00921V00922V00922V00922V00922V00923V00923V
2806700188890216111800.00V00.00V00.00V00.00V00.00V00.00V00.00V017.0V046.0V00126V00136V00223V00183V00276V00169V00109V022.0V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2806700189890216111800.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
28074007070802161118011.0V011.0V012.0V026.0V090.0V00158V00222V00309V00347V00247V00190V00101V011.0V016.0V011.0V013.0V014.0V048.0V026.0V020.0V014.0V011.0V06.00V07.00V
28074007080802161118049.0V047.0V045.0V044.0V053.0V062.0V070.0V093.0V00118V00107V097.0V070.0V031.0V035.0V036.0V044.0V051.0V074.0V066.0V065.0V055.0V048.0V039.0V039.0V
28074007104902161118025.0V022.0V025.0V026.0V034.0V047.0V065.0V087.0V079.0V081.0V070.0V048.0V031.0V031.0V022.0V013.0V018.0V035.0V036.0V035.0V032.0V026.0V017.0V021.0V
2807400714060216111804.00V02.00V03.00V03.00V01.00V01.00V01.00V02.00V02.00V02.00V03.00V014.0V027.0V029.0V033.0V024.0V017.0V05.00V06.00V06.00V012.0V015.0V022.0V017.0V
2807400781890216111800.10V00.10V00.10V00.10V00.10V00.10V00.10V00.20V00.50V00.70V00.60V00.60V00.60V00.50V00.40V00.20V00.20V00.30V00.30V00.30V00.50V00.60V00.70V00.50V
2807400782890216111800264V00309V00285V00281V00289V00315V00292V00232V033.0V048.0V089.0V00322V00272V00291V00279V00284V00264V00308V00296V00295V00294V00291V00340V00355V
2807400783890216111806.50V05.50V05.00V04.60V04.20V04.00V03.90V04.70V06.50V07.80V09.50V011.5V012.2V013.0V013.9V013.6V012.2V011.0V010.7V010.0V09.80V09.20V08.60V07.30V
28074007868902161118080.0V084.0V088.0V092.0V097.0V00100V00100V00100V099.0V087.0V075.0V068.0V068.0V066.0V062.0V063.0V069.0V077.0V080.0V086.0V087.0V087.0V083.0V082.0V
2807400787890216111800946V00945V00945V00945V00944V00944V00944V00945V00945V00945V00945V00945V00944V00943V00943V00943V00943V00943V00943V00943V00944V00944V00944V00944V
2807400788890216111801.00V01.00V01.00V01.00V01.00V01.00V01.00V026.0V099.0V00192V00215V00181V00192V00165V00150V087.0V019.0V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2807400789890216111800.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2808000307080216111805.00V05.00V03.00V05.00V027.0V044.0V060.0V092.0V00113V082.0V053.0V038.0V016.0V014.0V08.00V06.00V011.0V031.0V020.0V034.0V013.0V07.00V04.00V02.00V
28080003080802161118048.0V051.0V042.0V041.0V054.0V059.0V062.0V066.0V072.0V069.0V056.0V055.0V036.0V032.0V027.0V028.0V045.0V070.0V061.0V070.0V053.0V038.0V027.0V020.0V
28080003104902161118018.0V026.0V028.0V023.0V021.0V023.0V026.0V025.0V032.0V036.0V027.0V025.0V020.0V017.0V016.0V017.0V020.0V028.0V028.0V029.0V024.0V020.0V09.00V04.00V
28080003140602161118011.0V06.00V013.0V011.0V02.00V02.00V02.00V02.00V04.00V07.00V011.0V013.0V025.0V025.0V034.0V032.0V017.0V02.00V04.00V04.00V09.00V026.0V036.0V048.0V
2808000381890216111800.20V00.20V00.20V00.40V00.30V00.60V00.80V00.50V00.60V00.50V01.10V01.20V01.30V01.10V00.60V00.60V00.80V00.40V00.40V00.70V00.90V01.10V00.90V00.80V
2808000382890216111800148V079.0V00132V016.0V028.0V04.00V020.0V016.0V031.0V029.0V00164V00227V00232V00205V00249V00204V00243V00236V00195V00247V00232V00264V00315V00316V
2808000383890216111808.20V07.80V07.40V06.90V06.50V06.30V06.20V06.00V07.10V08.60V09.70V010.6V010.9V012.0V013.2V013.0V012.9V011.5V010.4V010.5V09.70V09.80V09.80V010.0V
28080003868902161118088.0V090.0V090.0V093.0V098.0V00100V00100V00100V099.0V094.0V092.0V087.0V086.0V084.0V080.0V083.0V086.0V093.0V098.0V098.0V099.0V092.0V084.0V080.0V
2808000387890216111800934V00934V00934V00932V00932V00932V00932V00932V00932V00934V00933V00932V00931V00931V00930V00929V00930V00931V00931V00931V00931V00931V00932V00932V
2808000388890216111802.00V02.00V02.00V02.00V02.00V02.00V02.00V034.0V076.0V00160V00257V00233V00236V00257V00218V00115V049.0V02.00V02.00V02.00V02.00V02.00V02.00V02.00V
2808000389890216111800.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2809200501380216111801.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2809200506480216111800.10V00.10V00.10V00.10V00.10V00.10V00.20V00.60V00.20V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2809200507080216111801.00V01.00V01.00V01.00V01.00V03.00V020.0V081.0V037.0V023.0V025.0V09.00V08.00V02.00V02.00V01.00V02.00V01.00V02.00V04.00V03.00V02.00V06.00V02.00V
28092005080802161118020.0V016.0V012.0V016.0V017.0V027.0V039.0V056.0V050.0V037.0V038.0V028.0V025.0V017.0V017.0V021.0V032.0V033.0V040.0V049.0V046.0V039.0V045.0V037.0V
28092005104902161118012.0V015.0V011.0V011.0V014.0V016.0V013.0V024.0V035.0V023.0V017.0V019.0V021.0V022.0V018.0V020.0V020.0V018.0V021.0V025.0V028.0V023.0V018.0V020.0V
28092005140602161118040.0V046.0V046.0V039.0V038.0V021.0V09.00V05.00V010.0V017.0V021.0V029.0V033.0V052.0V055.0V052.0V038.0V031.0V024.0V016.0V019.0V023.0V012.0V018.0V
2809200581890216111800.70V00.80V00.40V00.50V00.80V00.50V00.50V00.70V00.50V00.70V00.80V01.20V01.40V01.20V01.20V01.10V00.70V00.50V00.70V00.70V00.60V00.70V00.70V00.70V
2809200582890216111800159V00148V00228V00156V00145V088.0V00129V00115V00151V00247V00206V00241V00254V00285V00243V00248V00272V00288V00270V00273V00233V00266V00308V00306V
2809200583890216111808.90V08.40V07.90V07.80V07.60V06.90V06.70V07.00V08.50V09.40V010.1V011.0V012.2V013.3V014.0V013.8V013.0V011.7V011.1V010.4V010.1V09.50V08.40V08.10V
28092005868902161118059.0V062.0V065.0V067.0V069.0V073.0V076.0V078.0V071.0V069.0V066.0V065.0V063.0V060.0V057.0V058.0V063.0V069.0V073.0V077.0V078.0V077.0V082.0V076.0V
2809200587890216111800947V00947V00947V00946V00946V00946V00946V00946V00946V00947V00947V00946V00945V00944V00943V00943V00944V00944V00944V00944V00945V00946V00946V00946V
2809200588890216111800.00V00.00V00.00V00.00V00.00V00.00V00.00V031.0V00112V00212V00268V00202V00266V00192V00191V00111V039.0V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2809200589890216111800.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2810200101380216111801.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2810200106480216111800.40V00.30V00.30V00.40V00.30V00.30V00.30V00.30V00.40V00.30V00.20V00.20V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.40V
2810200107080216111801.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V04.00V02.00V02.00V01.00V03.00V02.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
28102001080802161118016.0V014.0V012.0V012.0V011.0V011.0V010.0V011.0V010.0V010.0V011.0V010.0V09.00V013.0V021.0V022.0V021.0V020.0V018.0V025.0V028.0V030.0V026.0V024.0V
28102001104902161118017.0V010.0V024.0V025.0V022.0V021.0V025.0V026.0V030.0V035.0V029.0V027.0V015.0V014.0V022.0V027.0V023.0V027.0V028.0V029.0V026.0V029.0V026.0V025.0V
28102001140602161118042.0V043.0V047.0V042.0V040.0V037.0V037.0V035.0V035.0V040.0V032.0V051.0V064.0V060.0V048.0V046.0V042.0V046.0V051.0V039.0V034.0V030.0V033.0V030.0V
2810200181890216111800.40V00.40V00.40V00.40V00.40V00.40V00.40V00.40V00.50V00.60V00.50V01.60V03.00V02.30V01.20V00.90V00.50V00.50V00.70V00.50V01.20V01.20V02.20V00.60V
2810200182890216111800126V00186V00158V00100V00143V00120V097.0V00148V00183V00207V00179V00215V00251V00264V00268V00243V00191V00274V00277V00250V00265V00268V00287V00200V
2810200183890216111809.00V08.50V08.60V07.30V07.00V06.20V06.00V06.20V07.10V07.70V09.80V011.0V011.4V011.4V011.8V011.8V011.5V011.0V011.1V010.2V09.80V09.20V08.60V08.20V
28102001868902161118072.0V074.0V072.0V078.0V080.0V082.0V083.0V083.0V080.0V080.0V074.0V070.0V069.0V070.0V071.0V071.0V073.0V075.0V073.0V078.0V079.0V084.0V087.0V088.0V
2810200187890216111800930V00929V00929V00929V00928V00928V00928V00928V00929V00929V00929V00929V00928V00927V00927V00927V00927V00927V00927V00927V00928V00928V00928V00928V
2810200188890216111807.00V08.00V07.00V08.00V08.00V08.00V08.00V072.0V00123V00171V00315V00358V00193V00172V00166V093.0V046.0V08.00V08.00V08.00V08.00V08.00V08.00V08.00V
2810200189890216111800.00V00.00V00.00V00.40V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.40V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
28123002070802161118046.0V038.0V021.0V023.0V042.0V092.0V00142V00250V00257V00202V00115V00104V069.0V070.0V059.0V077.0V00100V00219V00290V00376V00318V00217V00141V00144V
28123002080802161118055.0V048.0V042.0V040.0V037.0V045.0V055.0V074.0V080.0V078.0V072.0V066.0V062.0V069.0V068.0V079.0V082.0V093.0V099.0V00104V00100V086.0V066.0V061.0V
28123002104902161118028.0V025.0V024.0V018.0V020.0V021.0V024.0V025.0V032.0V051.0V046.0V044.0V035.0V029.0V035.0V042.0V044.0V067.0V00112V00121V00131V00103V063.0V056.0V
2812300214060216111801.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V02.00V05.00V05.00V06.00V07.00V010.0V05.00V03.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2812300281890216111800.30V00.30V00.40V00.10V00.20V00.70V00.30V00.30V00.50V00.80V00.60V01.20V00.70V00.60V00.90V00.50V00.30V00.30V00.20V00.20V00.20V00.50V00.40V00.10V
2812300282890216111800207V073.0V075.0V082.0V041.0V026.0V057.0V00164V018.0V027.0V00107V00187V00171V00105V00153V00100V084.0V078.0V062.0V00172V00178V00178V00140V00309V
2812300283890216111808.40V07.40V06.80V06.30V05.30V04.90V04.80V04.90V06.20V07.80V09.40V09.80V010.6V011.4V012.2V012.9V012.5V011.0V010.2V09.90V09.90V09.50V08.70V07.50V
28123002868902161118076.0V081.0V083.0V083.0V087.0V088.0V088.0V087.0V083.0V079.0V072.0V073.0V071.0V070.0V068.0V067.0V070.0V077.0V081.0V082.0V081.0V084.0V087.0V090.0V
2812300287890216111800949V00948V00948V00948V00947V00947V00948V00948V00948V00948V00948V00948V00947V00946V00946V00946V00946V00946V00946V00946V00947V00947V00947V00947V
2812300288890216111803.00V03.00V03.00V03.00V03.00V03.00V03.00V032.0V076.0V00209V00247V00192V00162V00159V00186V098.0V043.0V04.00V03.00V03.00V03.00V03.00V03.00V03.00V
2812300289890216111800.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2813300207080216111801.00V01.00V01.00V01.00V01.00V01.00V05.00V020.0V011.0V015.0V02.00V02.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V02.00V02.00V02.00V01.00V
2813300208080216111806.00V08.00V07.00V09.00V07.00V010.0V013.0V025.0V017.0V018.0V012.0V010.0V09.00V010.0V09.00V011.0V012.0V010.0V021.0V016.0V023.0V016.0V09.00V06.00V
28133002140602161118049.0V038.0V030.0V020.0V025.0V017.0V014.0V07.00V013.0V013.0V036.0V047.0V061.0V062.0V063.0V063.0V064.0V063.0V050.0V049.0V039.0V049.0V056.0V057.0V
2813300281890216111800.90V00.80V00.80V00.80V00.70V00.70V00.80V01.00V00.60V01.20V00.90V01.50V02.00V01.70V01.50V01.60V01.90V01.50V01.00V00.80V01.00V01.70V01.40V01.40V
2813300282890216111800265V00209V00312V00144V00354V00281V00349V052.0V014.0V00188V00228V00243V00234V00229V00233V00229V00246V00260V00245V00269V00299V00325V00337V00304V
28133002838902161118011.7V010.2V010.1V09.20V08.40V07.90V07.70V07.60V09.10V010.6V013.6V014.0V015.1V016.1V015.5V015.1V013.9V012.8V012.5V012.0V011.8V011.7V011.4V010.9V
28133002868902161118071.0V078.0V081.0V085.0V088.0V090.0V091.0V090.0V087.0V081.0V071.0V072.0V067.0V063.0V067.0V068.0V074.0V079.0V080.0V083.0V076.0V071.0V071.0V070.0V
2813300287890216111800937V00936V00936V00936V00935V00935V00935V00936V00936V00936V00936V00936V00935V00934V00934V00934V00934V00935V00935V00935V00935V00936V00936V00936V
2813300288890216111801.00V01.00V01.00V01.00V01.00V01.00V01.00V04.00V041.0V00177V092.0V00137V00214V00202V00109V091.0V019.0V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2813300289890216111800.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2814800407080216111800109V00110V078.0V063.0V061.0V045.0V050.0V00170V00172V084.0V063.0V044.0V070.0V061.0V063.0V082.0V069.0V00106V00187V00249V00174V00143V00121V00112V
28148004080802161118056.0V050.0V041.0V040.0V038.0V037.0V040.0V057.0V062.0V052.0V051.0V055.0V066.0V067.0V071.0V081.0V075.0V077.0V090.0V00101V081.0V067.0V063.0V055.0V
28148004094902161118032.0V034.0V036.0V029.0V025.0V027.0V021.0V033.0V051.0V012.0V027.0V029.0V041.0V051.0V040.0V050.0V041.0V054.0V067.0V060.0V051.0V058.0V048.0V045.0V
28148004104902161118049.0V048.0V040.0V033.0V035.0V035.0V034.0V046.0V056.0V038.0V031.0V034.0V040.0V038.0V034.0V048.0V062.0V074.0V075.0V076.0V075.0V066.0V059.0V057.0V
2814800414060216111801.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V03.00V04.00V05.00V03.00V03.00V02.00V02.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2814800481890216111800.30V00.30V00.30V00.40V00.40V00.60V00.40V00.30V00.50V00.80V01.00V00.90V00.80V00.70V00.60V01.10V00.50V00.30V00.30V00.30V00.50V00.50V00.70V00.40V
2814800482890216111800286V09.00V087.0V027.0V00336V017.0V041.0V00137V05.00V031.0V00110V00219V00171V00173V011.0V050.0V061.0V08.00V057.0V00325V040.0V028.0V049.0V032.0V
2814800483890216111806.20V05.60V05.20V04.70V04.00V03.70V03.50V03.60V04.60V06.40V08.60V09.90V010.4V011.1V012.1V011.9V011.8V010.2V09.60V09.00V08.60V07.80V07.10V06.00V
2814800486890216111800100V00100V00100V00100V00100V00100V00100V00100V00100V00100V098.0V092.0V090.0V087.0V080.0V080.0V086.0V00100V00100V00100V00100V00100V00100V00100V
2814800487890216111800946V00945V00945V00945V00944V00944V00944V00944V00945V00946V00946V00946V00945V00944V00944V00944V00943V00943V00943V00944V00944V00944V00944V00944V
2814800488890216111804.00V04.00V04.00V04.00V04.00V04.00V04.00V024.0V062.0V00172V00223V00213V00196V00171V00186V00108V048.0V04.00V04.00V04.00V04.00V04.00V04.00V04.00V
2814800489890216111800.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.40V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
28161001070802161118036.0V010.0V038.0V017.0V018.0V040.0V092.0V098.0V072.0V044.0V020.0V05.00V07.00V03.00V04.00V03.00V04.00V05.00V04.00V02.00V02.00V02.00V02.00V01.00V
28161001080802161118045.0V037.0V045.0V035.0V033.0V033.0V046.0V053.0V049.0V039.0V032.0V021.0V026.0V016.0V018.0V020.0V031.0V046.0V032.0V021.0V018.0V017.0V016.0V013.0V
28161001094902161118016.0V017.0V014.0V022.0V021.0V022.0V017.0V020.0V021.0V025.0V024.0V017.0V019.0V012.0V013.0V010.0V012.0V015.0V019.0V018.0V018.0V015.0V016.0V012.0V
28161001140602161118014.0V017.0V07.00V08.00V09.00V07.00V07.00V07.00V09.00V014.0V*****N049.0V043.0V069.0V067.0V065.0V049.0V032.0V042.0V052.0V052.0V044.0V037.0V046.0V
2816100120590216111803.30V01.80V03.30V04.00V02.10V02.40V02.40V02.30V01.70V01.10V04.40V00.70V01.50V01.20V00.50V00.40V00.50V00.60V00.90V00.70V00.50V00.50V00.50V00.40V
2816100130590216111800.70V00.50V00.50V00.60V00.70V00.60V00.90V01.10V01.10V00.70V00.60V00.40V00.40V00.50V00.40V00.30V00.40V00.50V00.70V00.60V00.60V00.60V00.50V00.50V
2816100131590216111802.90V01.30V01.70V02.20V07.50V03.90V06.30V02.90V01.70V01.60V01.30V00.90V01.30V00.90V00.50V00.30V00.50V00.60V00.90V00.60V00.50V00.40V00.50V00.40V
2816100181890216111800.30V00.40V00.30V00.00V00.20V00.10V00.20V00.40V00.60V00.50V00.70V01.50V02.00V02.50V02.00V01.50V01.10V01.30V01.60V02.30V02.20V01.80V01.10V01.70V
2816100182890216111800112V00138V028.0V00225V00180V00117V00111V00125V00117V059.0V00220V00235V00235V00244V00237V00243V00242V00251V00245V00246V00245V00242V00238V00235V
2816100183890216111807.60V07.90V06.70V06.00V05.30V04.90V04.80V05.90V07.20V08.90V010.7V012.0V012.3V013.6V013.9V013.7V013.0V011.9V011.3V011.0V010.6V010.0V09.00V08.70V
28161001868902161118077.0V075.0V082.0V086.0V087.0V089.0V089.0V086.0V082.0V076.0V070.0V068.0V069.0V065.0V063.0V063.0V068.0V073.0V078.0V080.0V083.0V087.0V092.0V089.0V
2816100187890216111800949V00949V00949V00948V00948V00948V00948V00948V00948V00949V00949V00948V00947V00947V00946V00946V00946V00947V00947V00947V00947V00947V00948V00948V
2816100188890216111804.00V04.00V04.00V04.00V04.00V04.00V04.00V054.0V00109V00242V00277V00231V00196V00177V00144V00103V026.0V04.00V04.00V04.00V04.00V04.00V04.00V04.00V
2816100189890216111800.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2817100101380216111801.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V01.00V01.00V01.00V01.00V01.00V01.00V
2817100106480216111800.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.20V00.30V00.30V00.10V00.20V00.10V00.10V00.10V00.10V00.10V00.20V00.20V00.20V00.20V00.10V
2817100107080216111802.00V01.00V01.00V01.00V03.00V02.00V02.00V05.00V08.00V013.0V017.0V08.00V05.00V02.00V02.00V02.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
28171001080802161118019.0V017.0V015.0V014.0V016.0V015.0V017.0V017.0V016.0V027.0V036.0V034.0V026.0V021.0V018.0V020.0V018.0V015.0V014.0V015.0V016.0V019.0V011.0V011.0V
28171001094902161118014.0V014.0V013.0V012.0V07.00V07.00V08.00V010.0V07.00V04.00V011.0V09.00V08.00V08.00V08.00V06.00V07.00V05.00V08.00V010.0V011.0V012.0V015.0V011.0V
28171001104902161118035.0V036.0V031.0V023.0V011.0V033.0V028.0V029.0V037.0V024.0V041.0V051.0V043.0V029.0V019.0V022.0V027.0V027.0V028.0V032.0V032.0V034.0V034.0V030.0V
28171001140602161118013.0V010.0V010.0V07.00V08.00V05.00V04.00V05.00V08.00V012.0V020.0V029.0V037.0V052.0V057.0V055.0V060.0V060.0V053.0V046.0V042.0V031.0V036.0V030.0V
2817100181890216111800.80V01.10V01.00V01.10V00.90V01.10V00.70V01.00V01.00V01.20V01.00V00.70V01.40V01.70V01.70V01.60V01.30V01.00V00.80V00.70V00.80V00.70V01.30V01.20V
28171001828902161118042.0V031.0V010.0V041.0V026.0V031.0V022.0V00356V054.0V044.0V044.0V00177V00174V00186V00190V00184V00201V00197V00190V00192V00195V00212V00166V00219V
2817100183890216111806.10V05.30V04.80V04.10V04.00V03.40V03.50V03.50V06.10V09.10V012.0V012.9V014.2V015.4V015.8V015.6V014.8V013.2V012.1V011.4V010.9V09.60V08.90V08.40V
28171001868902161118094.0V096.0V096.0V097.0V098.0V098.0V099.0V099.0V095.0V085.0V074.0V071.0V069.0V068.0V067.0V069.0V072.0V078.0V083.0V088.0V090.0V094.0V096.0V095.0V
2817100187890216111800962V00961V00961V00961V00960V00960V00960V00961V00961V00961V00961V00961V00960V00959V00959V00959V00959V00959V00960V00960V00960V00960V00960V00960V
2817100188890216111801.00V01.00V01.00V01.00V01.00V01.00V01.00V031.0V00178V00170V00322V00165V00305V00225V00174V00116V062.0V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2817100189890216111800.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2818000107080216111802.00V01.00V01.00V02.00V01.00V02.00V019.0V015.0V010.0V05.00V04.00V03.00V03.00V05.00V04.00V02.00V06.00V013.0V08.00V014.0V021.0V010.0V08.00V05.00V
28180001080802161118025.0V016.0V021.0V024.0V022.0V026.0V040.0V037.0V026.0V020.0V016.0V014.0V017.0V024.0V024.0V027.0V052.0V068.0V060.0V063.0V062.0V049.0V040.0V035.0V
2818000109490216111806.00V09.00V011.0V011.0V010.0V010.0V014.0V020.0V022.0V023.0V024.0V021.0V015.0V013.0V012.0V013.0V014.0V018.0V020.0V015.0V017.0V028.0V027.0V022.0V
28180001140602161118044.0V050.0V037.0V026.0V027.0V024.0V013.0V014.0V022.0V032.0V041.0V059.0V061.0V053.0V051.0V053.0V031.0V016.0V018.0V010.0V09.00V011.0V022.0V018.0V
2818000181890216111801.10V01.30V00.90V00.40V00.50V00.70V00.50V00.90V01.20V01.30V01.50V02.10V02.30V02.00V01.40V00.90V00.50V00.50V00.60V00.40V00.30V00.30V00.30V00.60V
2818000182890216111800225V00214V00213V00195V00191V00193V00189V00187V00189V00203V00220V00230V00233V00239V00253V00235V00237V00254V00253V00208V00240V00204V00255V00210V
2818000183890216111809.40V08.60V07.90V06.70V06.40V06.30V05.60V06.50V07.60V08.80V011.0V013.4V013.2V012.8V012.7V012.8V012.4V011.1V010.4V09.20V09.00V08.20V08.40V07.20V
28180001868902161118067.0V069.0V076.0V083.0V085.0V085.0V089.0V086.0V082.0V078.0V070.0V061.0V062.0V065.0V068.0V066.0V068.0V075.0V078.0V084.0V088.0V092.0V092.0V097.0V
2818000187890216111800919V00919V00919V00918V00918V00918V00918V00918V00918V00918V00919V00918V00918V00917V00917V00917V00917V00917V00917V00917V00918V00918V00918V00918V
2818000188890216111800.00V00.00V00.00V00.00V00.00V00.00V00.00V074.0V00143V00133V00273V00435V00215V00165V00117V083.0V031.0V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2818000189890216111800.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2800500201380216111903.00V03.00V02.00V04.00V03.00V02.00V02.00V02.00V03.00V03.00V02.00V03.00V03.00V02.00V01.00V02.00V02.00V02.00V03.00V03.00V02.00V02.00V01.00V01.00V
2800500206480216111901.00V00.90V00.80V00.70V00.60V00.60V00.60V00.60V00.60V00.60V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.70V01.00V01.20V00.70V00.50V00.50V00.40V
2800500207080216111900178V00138V089.0V049.0V035.0V042.0V046.0V038.0V037.0V028.0V010.0V012.0V010.0V09.00V06.00V09.00V06.00V019.0V00139V00177V012.0V05.00V03.00V02.00V
28005002080802161119075.0V061.0V052.0V046.0V042.0V041.0V042.0V046.0V042.0V034.0V026.0V027.0V025.0V029.0V025.0V048.0V045.0V082.0V00111V00119V069.0V033.0V023.0V018.0V
28005002104902161119066.0V065.0V055.0V049.0V045.0V036.0V037.0V033.0V028.0V014.0V015.0V017.0V014.0V015.0V05.00V017.0V020.0V023.0V042.0V055.0V037.0V018.0V015.0V010.0V
2800500214060216111901.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V02.00V013.0V023.0V027.0V037.0V048.0V058.0V039.0V041.0V011.0V01.00V03.00V014.0V041.0V050.0V051.0V
2800500281890216111900.90V00.90V01.30V01.40V01.00V01.00V00.90V01.00V00.90V01.40V01.50V01.20V02.00V02.80V02.70V02.20V01.60V01.00V00.80V01.00V01.40V02.10V02.70V02.30V
2800500282890216111909.00V054.0V064.0V052.0V043.0V030.0V074.0V00144V00134V00109V090.0V00174V00214V00234V00217V00207V00196V00149V00288V00151V00147V00184V00204V00212V
