% nSim ->    2688
%      nExp        nIn        hLS      trFcn         lr        trC
      1696         64         48          1       0.01       1000
      1697         64         48          2       0.20       1000
      1698         64         48          2       0.20       2000
      1699         64         48          2       0.20       5000
      1700         64         48          2       0.20       1000
      1701         64         48          2       0.10       1000
      1702         64         48          2       0.10       2000
      1703         64         48          2       0.10       5000
      1704         64         48          2       0.10       1000
      1705         64         48          2       0.05       1000
      1706         64         48          2       0.05       2000
      1707         64         48          2       0.05       5000
      1708         64         48          2       0.05       1000
      1709         64         48          2       0.01       1000
      1710         64         48          2       0.01       2000
      1711         64         48          2       0.01       5000
      1712         64         48          2       0.01       1000
      1713         64         48          3       0.20       1000
      1714         64         48          3       0.20       2000
      1715         64         48          3       0.20       5000
      1716         64         48          3       0.20       1000
      1717         64         48          3       0.10       1000
      1718         64         48          3       0.10       2000
      1719         64         48          3       0.10       5000
      1720         64         48          3       0.10       1000
      1721         64         48          3       0.05       1000
      1722         64         48          3       0.05       2000
      1723         64         48          3       0.05       5000
      1724         64         48          3       0.05       1000
      1725         64         48          3       0.01       1000
      1726         64         48          3       0.01       2000
      1727         64         48          3       0.01       5000
      1728         64         48          3       0.01       1000
      1729         64         54          1       0.20       1000
      1730         64         54          1       0.20       2000
      1731         64         54          1       0.20       5000
      1732         64         54          1       0.20       1000
      1733         64         54          1       0.10       1000
      1734         64         54          1       0.10       2000
      1735         64         54          1       0.10       5000
      1736         64         54          1       0.10       1000
      1737         64         54          1       0.05       1000
      1738         64         54          1       0.05       2000
      1739         64         54          1       0.05       5000
      1740         64         54          1       0.05       1000
      1741         64         54          1       0.01       1000
      1742         64         54          1       0.01       2000
      1743         64         54          1       0.01       5000
      1744         64         54          1       0.01       1000
      1745         64         54          2       0.20       1000
      1746         64         54          2       0.20       2000
      1747         64         54          2       0.20       5000
      1748         64         54          2       0.20       1000
      1749         64         54          2       0.10       1000
      1750         64         54          2       0.10       2000
      1751         64         54          2       0.10       5000
      1752         64         54          2       0.10       1000
      1753         64         54          2       0.05       1000
      1754         64         54          2       0.05       2000
      1755         64         54          2       0.05       5000
      1756         64         54          2       0.05       1000
      1757         64         54          2       0.01       1000
      1758         64         54          2       0.01       2000
      1759         64         54          2       0.01       5000
      1760         64         54          2       0.01       1000
      1761         64         54          3       0.20       1000
      1762         64         54          3       0.20       2000
      1763         64         54          3       0.20       5000
      1764         64         54          3       0.20       1000
      1765         64         54          3       0.10       1000
      1766         64         54          3       0.10       2000
      1767         64         54          3       0.10       5000
      1768         64         54          3       0.10       1000
      1769         64         54          3       0.05       1000
      1770         64         54          3       0.05       2000
      1771         64         54          3       0.05       5000
      1772         64         54          3       0.05       1000
      1773         64         54          3       0.01       1000
      1774         64         54          3       0.01       2000
      1775         64         54          3       0.01       5000
      1776         64         54          3       0.01       1000
      1777         64         60          1       0.20       1000
      1778         64         60          1       0.20       2000
      1779         64         60          1       0.20       5000
      1780         64         60          1       0.20       1000
      1781         64         60          1       0.10       1000
      1782         64         60          1       0.10       2000
      1783         64         60          1       0.10       5000
      1784         64         60          1       0.10       1000
      1785         64         60          1       0.05       1000
      1786         64         60          1       0.05       2000
      1787         64         60          1       0.05       5000
      1788         64         60          1       0.05       1000
      1789         64         60          1       0.01       1000
      1790         64         60          1       0.01       2000
      1791         64         60          1       0.01       5000
      1792         64         60          1       0.01       1000
      1793         64         60          2       0.20       1000
      1794         64         60          2       0.20       2000
      1795         64         60          2       0.20       5000
      1796         64         60          2       0.20       1000
      1797         64         60          2       0.10       1000
      1798         64         60          2       0.10       2000
      1799         64         60          2       0.10       5000
      1800         64         60          2       0.10       1000
      1801         64         60          2       0.05       1000
      1802         64         60          2       0.05       2000
      1803         64         60          2       0.05       5000
      1804         64         60          2       0.05       1000
      1805         64         60          2       0.01       1000
      1806         64         60          2       0.01       2000
      1807         64         60          2       0.01       5000
      1808         64         60          2       0.01       1000
      1809         64         60          3       0.20       1000
      1810         64         60          3       0.20       2000
      1811         64         60          3       0.20       5000
      1812         64         60          3       0.20       1000
      1813         64         60          3       0.10       1000
      1814         64         60          3       0.10       2000
      1815         64         60          3       0.10       5000
      1816         64         60          3       0.10       1000
      1817         64         60          3       0.05       1000
      1818         64         60          3       0.05       2000
      1819         64         60          3       0.05       5000
      1820         64         60          3       0.05       1000
      1821         64         60          3       0.01       1000
      1822         64         60          3       0.01       2000
      1823         64         60          3       0.01       5000
      1824         64         60          3       0.01       1000
      1825         64         66          1       0.20       1000
      1826         64         66          1       0.20       2000
      1827         64         66          1       0.20       5000
      1828         64         66          1       0.20       1000
      1829         64         66          1       0.10       1000
      1830         64         66          1       0.10       2000
      1831         64         66          1       0.10       5000
      1832         64         66          1       0.10       1000
      1833         64         66          1       0.05       1000
      1834         64         66          1       0.05       2000
      1835         64         66          1       0.05       5000
      1836         64         66          1       0.05       1000
      1837         64         66          1       0.01       1000
      1838         64         66          1       0.01       2000
      1839         64         66          1       0.01       5000
      1840         64         66          1       0.01       1000
      1841         64         66          2       0.20       1000
      1842         64         66          2       0.20       2000
      1843         64         66          2       0.20       5000
      1844         64         66          2       0.20       1000
      1845         64         66          2       0.10       1000
      1846         64         66          2       0.10       2000
      1847         64         66          2       0.10       5000
      1848         64         66          2       0.10       1000
      1849         64         66          2       0.05       1000
      1850         64         66          2       0.05       2000
      1851         64         66          2       0.05       5000
      1852         64         66          2       0.05       1000
      1853         64         66          2       0.01       1000
      1854         64         66          2       0.01       2000
      1855         64         66          2       0.01       5000
      1856         64         66          2       0.01       1000
      1857         64         66          3       0.20       1000
      1858         64         66          3       0.20       2000
      1859         64         66          3       0.20       5000
      1860         64         66          3       0.20       1000
      1861         64         66          3       0.10       1000
      1862         64         66          3       0.10       2000
      1863         64         66          3       0.10       5000
      1864         64         66          3       0.10       1000
      1865         64         66          3       0.05       1000
      1866         64         66          3       0.05       2000
      1867         64         66          3       0.05       5000
      1868         64         66          3       0.05       1000
      1869         64         66          3       0.01       1000
      1870         64         66          3       0.01       2000
      1871         64         66          3       0.01       5000
      1872         64         66          3       0.01       1000
      1873         64         72          1       0.20       1000
      1874         64         72          1       0.20       2000
      1875         64         72          1       0.20       5000
      1876         64         72          1       0.20       1000
      1877         64         72          1       0.10       1000
      1878         64         72          1       0.10       2000
      1879         64         72          1       0.10       5000
      1880         64         72          1       0.10       1000
      1881         64         72          1       0.05       1000
      1882         64         72          1       0.05       2000
      1883         64         72          1       0.05       5000
      1884         64         72          1       0.05       1000
      1885         64         72          1       0.01       1000
      1886         64         72          1       0.01       2000
      1887         64         72          1       0.01       5000
      1888         64         72          1       0.01       1000
      1889         64         72          2       0.20       1000
      1890         64         72          2       0.20       2000
      1891         64         72          2       0.20       5000
      1892         64         72          2       0.20       1000
      1893         64         72          2       0.10       1000
      1894         64         72          2       0.10       2000
      1895         64         72          2       0.10       5000
      1896         64         72          2       0.10       1000
      1897         64         72          2       0.05       1000
      1898         64         72          2       0.05       2000
      1899         64         72          2       0.05       5000
      1900         64         72          2       0.05       1000
      1901         64         72          2       0.01       1000
      1902         64         72          2       0.01       2000
      1903         64         72          2       0.01       5000
      1904         64         72          2       0.01       1000
      1905         64         72          3       0.20       1000
      1906         64         72          3       0.20       2000
      1907         64         72          3       0.20       5000
      1908         64         72          3       0.20       1000
      1909         64         72          3       0.10       1000
      1910         64         72          3       0.10       2000
      1911         64         72          3       0.10       5000
      1912         64         72          3       0.10       1000
      1913         64         72          3       0.05       1000
      1914         64         72          3       0.05       2000
      1915         64         72          3       0.05       5000
      1916         64         72          3       0.05       1000
      1917         64         72          3       0.01       1000
      1918         64         72          3       0.01       2000
      1919         64         72          3       0.01       5000
      1920         64         72          3       0.01       1000
      1921         76         36          1       0.20       1000
      1922         76         36          1       0.20       2000
      1923         76         36          1       0.20       5000
      1924         76         36          1       0.20       1000
      1925         76         36          1       0.10       1000
      1926         76         36          1       0.10       2000
      1927         76         36          1       0.10       5000
      1928         76         36          1       0.10       1000
      1929         76         36          1       0.05       1000
      1930         76         36          1       0.05       2000
      1931         76         36          1       0.05       5000
      1932         76         36          1       0.05       1000
      1933         76         36          1       0.01       1000
      1934         76         36          1       0.01       2000
      1935         76         36          1       0.01       5000
      1936         76         36          1       0.01       1000
      1937         76         36          2       0.20       1000
      1938         76         36          2       0.20       2000
      1939         76         36          2       0.20       5000
      1940         76         36          2       0.20       1000
      1941         76         36          2       0.10       1000
      1942         76         36          2       0.10       2000
      1943         76         36          2       0.10       5000
      1944         76         36          2       0.10       1000
      1945         76         36          2       0.05       1000
      1946         76         36          2       0.05       2000
      1947         76         36          2       0.05       5000
      1948         76         36          2       0.05       1000
      1949         76         36          2       0.01       1000
      1950         76         36          2       0.01       2000
      1951         76         36          2       0.01       5000
      1952         76         36          2       0.01       1000
      1953         76         36          3       0.20       1000
      1954         76         36          3       0.20       2000
      1955         76         36          3       0.20       5000
      1956         76         36          3       0.20       1000
      1957         76         36          3       0.10       1000
      1958         76         36          3       0.10       2000
      1959         76         36          3       0.10       5000
      1960         76         36          3       0.10       1000
      1961         76         36          3       0.05       1000
      1962         76         36          3       0.05       2000
      1963         76         36          3       0.05       5000
      1964         76         36          3       0.05       1000
      1965         76         36          3       0.01       1000
      1966         76         36          3       0.01       2000
      1967         76         36          3       0.01       5000
      1968         76         36          3       0.01       1000
      1969         76         42          1       0.20       1000
      1970         76         42          1       0.20       2000
      1971         76         42          1       0.20       5000
      1972         76         42          1       0.20       1000
      1973         76         42          1       0.10       1000
      1974         76         42          1       0.10       2000
      1975         76         42          1       0.10       5000
      1976         76         42          1       0.10       1000
      1977         76         42          1       0.05       1000
      1978         76         42          1       0.05       2000
      1979         76         42          1       0.05       5000
      1980         76         42          1       0.05       1000
      1981         76         42          1       0.01       1000
      1982         76         42          1       0.01       2000
      1983         76         42          1       0.01       5000
      1984         76         42          1       0.01       1000
      1985         76         42          2       0.20       1000
      1986         76         42          2       0.20       2000
      1987         76         42          2       0.20       5000
      1988         76         42          2       0.20       1000
      1989         76         42          2       0.10       1000
      1990         76         42          2       0.10       2000
      1991         76         42          2       0.10       5000
      1992         76         42          2       0.10       1000
      1993         76         42          2       0.05       1000
      1994         76         42          2       0.05       2000
      1995         76         42          2       0.05       5000
      1996         76         42          2       0.05       1000
      1997         76         42          2       0.01       1000
      1998         76         42          2       0.01       2000
      1999         76         42          2       0.01       5000
      2000         76         42          2       0.01       1000
      2001         76         42          3       0.20       1000
      2002         76         42          3       0.20       2000
      2003         76         42          3       0.20       5000
      2004         76         42          3       0.20       1000
      2005         76         42          3       0.10       1000
      2006         76         42          3       0.10       2000
      2007         76         42          3       0.10       5000
      2008         76         42          3       0.10       1000
      2009         76         42          3       0.05       1000
      2010         76         42          3       0.05       2000
      2011         76         42          3       0.05       5000
      2012         76         42          3       0.05       1000
      2013         76         42          3       0.01       1000
      2014         76         42          3       0.01       2000
      2015         76         42          3       0.01       5000
      2016         76         42          3       0.01       1000
      2017         76         48          1       0.20       1000
      2018         76         48          1       0.20       2000
      2019         76         48          1       0.20       5000
      2020         76         48          1       0.20       1000
      2021         76         48          1       0.10       1000
      2022         76         48          1       0.10       2000
      2023         76         48          1       0.10       5000
      2024         76         48          1       0.10       1000
      2025         76         48          1       0.05       1000
      2026         76         48          1       0.05       2000
      2027         76         48          1       0.05       5000
      2028         76         48          1       0.05       1000
      2029         76         48          1       0.01       1000
      2030         76         48          1       0.01       2000
      2031         76         48          1       0.01       5000
      2032         76         48          1       0.01       1000
      2033         76         48          2       0.20       1000
      2034         76         48          2       0.20       2000
      2035         76         48          2       0.20       5000
      2036         76         48          2       0.20       1000
      2037         76         48          2       0.10       1000
      2038         76         48          2       0.10       2000
      2039         76         48          2       0.10       5000
      2040         76         48          2       0.10       1000
      2041         76         48          2       0.05       1000
      2042         76         48          2       0.05       2000
      2043         76         48          2       0.05       5000
      2044         76         48          2       0.05       1000
      2045         76         48          2       0.01       1000
      2046         76         48          2       0.01       2000
      2047         76         48          2       0.01       5000
      2048         76         48          2       0.01       1000
      2049         76         48          3       0.20       1000
      2050         76         48          3       0.20       2000
      2051         76         48          3       0.20       5000
      2052         76         48          3       0.20       1000
      2053         76         48          3       0.10       1000
      2054         76         48          3       0.10       2000
      2055         76         48          3       0.10       5000
      2056         76         48          3       0.10       1000
      2057         76         48          3       0.05       1000
      2058         76         48          3       0.05       2000
      2059         76         48          3       0.05       5000
      2060         76         48          3       0.05       1000
      2061         76         48          3       0.01       1000
      2062         76         48          3       0.01       2000
      2063         76         48          3       0.01       5000
      2064         76         48          3       0.01       1000
      2065         76         54          1       0.20       1000
      2066         76         54          1       0.20       2000
      2067         76         54          1       0.20       5000
      2068         76         54          1       0.20       1000
      2069         76         54          1       0.10       1000
      2070         76         54          1       0.10       2000
      2071         76         54          1       0.10       5000
      2072         76         54          1       0.10       1000
      2073         76         54          1       0.05       1000
      2074         76         54          1       0.05       2000
      2075         76         54          1       0.05       5000
      2076         76         54          1       0.05       1000
      2077         76         54          1       0.01       1000
      2078         76         54          1       0.01       2000
      2079         76         54          1       0.01       5000
      2080         76         54          1       0.01       1000
      2081         76         54          2       0.20       1000
      2082         76         54          2       0.20       2000
      2083         76         54          2       0.20       5000
      2084         76         54          2       0.20       1000
      2085         76         54          2       0.10       1000
      2086         76         54          2       0.10       2000
      2087         76         54          2       0.10       5000
      2088         76         54          2       0.10       1000
      2089         76         54          2       0.05       1000
      2090         76         54          2       0.05       2000
      2091         76         54          2       0.05       5000
      2092         76         54          2       0.05       1000
      2093         76         54          2       0.01       1000
      2094         76         54          2       0.01       2000
      2095         76         54          2       0.01       5000
      2096         76         54          2       0.01       1000
      2097         76         54          3       0.20       1000
      2098         76         54          3       0.20       2000
      2099         76         54          3       0.20       5000
      2100         76         54          3       0.20       1000
      2101         76         54          3       0.10       1000
      2102         76         54          3       0.10       2000
      2103         76         54          3       0.10       5000
      2104         76         54          3       0.10       1000
      2105         76         54          3       0.05       1000
      2106         76         54          3       0.05       2000
      2107         76         54          3       0.05       5000
      2108         76         54          3       0.05       1000
      2109         76         54          3       0.01       1000
      2110         76         54          3       0.01       2000
      2111         76         54          3       0.01       5000
      2112         76         54          3       0.01       1000
      2113         76         60          1       0.20       1000
      2114         76         60          1       0.20       2000
      2115         76         60          1       0.20       5000
      2116         76         60          1       0.20       1000
      2117         76         60          1       0.10       1000
      2118         76         60          1       0.10       2000
      2119         76         60          1       0.10       5000
      2120         76         60          1       0.10       1000
      2121         76         60          1       0.05       1000
      2122         76         60          1       0.05       2000
      2123         76         60          1       0.05       5000
      2124         76         60          1       0.05       1000
      2125         76         60          1       0.01       1000
      2126         76         60          1       0.01       2000
      2127         76         60          1       0.01       5000
      2128         76         60          1       0.01       1000
      2129         76         60          2       0.20       1000
      2130         76         60          2       0.20       2000
      2131         76         60          2       0.20       5000
      2132         76         60          2       0.20       1000
      2133         76         60          2       0.10       1000
      2134         76         60          2       0.10       2000
      2135         76         60          2       0.10       5000
      2136         76         60          2       0.10       1000
      2137         76         60          2       0.05       1000
      2138         76         60          2       0.05       2000
      2139         76         60          2       0.05       5000
      2140         76         60          2       0.05       1000
      2141         76         60          2       0.01       1000
      2142         76         60          2       0.01       2000
      2143         76         60          2       0.01       5000
      2144         76         60          2       0.01       1000
      2145         76         60          3       0.20       1000
      2146         76         60          3       0.20       2000
      2147         76         60          3       0.20       5000
      2148         76         60          3       0.20       1000
      2149         76         60          3       0.10       1000
      2150         76         60          3       0.10       2000
      2151         76         60          3       0.10       5000
      2152         76         60          3       0.10       1000
      2153         76         60          3       0.05       1000
      2154         76         60          3       0.05       2000
      2155         76         60          3       0.05       5000
      2156         76         60          3       0.05       1000
      2157         76         60          3       0.01       1000
      2158         76         60          3       0.01       2000
      2159         76         60          3       0.01       5000
      2160         76         60          3       0.01       1000
      2161         76         66          1       0.20       1000
      2162         76         66          1       0.20       2000
      2163         76         66          1       0.20       5000
      2164         76         66          1       0.20       1000
      2165         76         66          1       0.10       1000
      2166         76         66          1       0.10       2000
      2167         76         66          1       0.10       5000
      2168         76         66          1       0.10       1000
      2169         76         66          1       0.05       1000
      2170         76         66          1       0.05       2000
      2171         76         66          1       0.05       5000
      2172         76         66          1       0.05       1000
      2173         76         66          1       0.01       1000
      2174         76         66          1       0.01       2000
      2175         76         66          1       0.01       5000
      2176         76         66          1       0.01       1000
      2177         76         66          2       0.20       1000
      2178         76         66          2       0.20       2000
      2179         76         66          2       0.20       5000
      2180         76         66          2       0.20       1000
      2181         76         66          2       0.10       1000
      2182         76         66          2       0.10       2000
      2183         76         66          2       0.10       5000
      2184         76         66          2       0.10       1000
      2185         76         66          2       0.05       1000
      2186         76         66          2       0.05       2000
      2187         76         66          2       0.05       5000
      2188         76         66          2       0.05       1000
      2189         76         66          2       0.01       1000
      2190         76         66          2       0.01       2000
      2191         76         66          2       0.01       5000
      2192         76         66          2       0.01       1000
      2193         76         66          3       0.20       1000
      2194         76         66          3       0.20       2000
      2195         76         66          3       0.20       5000
      2196         76         66          3       0.20       1000
      2197         76         66          3       0.10       1000
      2198         76         66          3       0.10       2000
      2199         76         66          3       0.10       5000
      2200         76         66          3       0.10       1000
      2201         76         66          3       0.05       1000
      2202         76         66          3       0.05       2000
      2203         76         66          3       0.05       5000
      2204         76         66          3       0.05       1000
      2205         76         66          3       0.01       1000
      2206         76         66          3       0.01       2000
      2207         76         66          3       0.01       5000
      2208         76         66          3       0.01       1000
      2209         76         72          1       0.20       1000
      2210         76         72          1       0.20       2000
      2211         76         72          1       0.20       5000
      2212         76         72          1       0.20       1000
      2213         76         72          1       0.10       1000
      2214         76         72          1       0.10       2000
      2215         76         72          1       0.10       5000
      2216         76         72          1       0.10       1000
      2217         76         72          1       0.05       1000
      2218         76         72          1       0.05       2000
      2219         76         72          1       0.05       5000
      2220         76         72          1       0.05       1000
      2221         76         72          1       0.01       1000
      2222         76         72          1       0.01       2000
      2223         76         72          1       0.01       5000
      2224         76         72          1       0.01       1000
      2225         76         72          2       0.20       1000
      2226         76         72          2       0.20       2000
      2227         76         72          2       0.20       5000
      2228         76         72          2       0.20       1000
      2229         76         72          2       0.10       1000
      2230         76         72          2       0.10       2000
      2231         76         72          2       0.10       5000
      2232         76         72          2       0.10       1000
      2233         76         72          2       0.05       1000
      2234         76         72          2       0.05       2000
      2235         76         72          2       0.05       5000
      2236         76         72          2       0.05       1000
      2237         76         72          2       0.01       1000
      2238         76         72          2       0.01       2000
      2239         76         72          2       0.01       5000
      2240         76         72          2       0.01       1000
      2241         76         72          3       0.20       1000
      2242         76         72          3       0.20       2000
      2243         76         72          3       0.20       5000
      2244         76         72          3       0.20       1000
      2245         76         72          3       0.10       1000
      2246         76         72          3       0.10       2000
      2247         76         72          3       0.10       5000
      2248         76         72          3       0.10       1000
      2249         76         72          3       0.05       1000
      2250         76         72          3       0.05       2000
      2251         76         72          3       0.05       5000
      2252         76         72          3       0.05       1000
      2253         76         72          3       0.01       1000
      2254         76         72          3       0.01       2000
      2255         76         72          3       0.01       5000
      2256         76         72          3       0.01       1000
      2257         76         78          1       0.20       1000
      2258         76         78          1       0.20       2000
      2259         76         78          1       0.20       5000
      2260         76         78          1       0.20       1000
      2261         76         78          1       0.10       1000
      2262         76         78          1       0.10       2000
      2263         76         78          1       0.10       5000
      2264         76         78          1       0.10       1000
      2265         76         78          1       0.05       1000
      2266         76         78          1       0.05       2000
      2267         76         78          1       0.05       5000
      2268         76         78          1       0.05       1000
      2269         76         78          1       0.01       1000
      2270         76         78          1       0.01       2000
      2271         76         78          1       0.01       5000
      2272         76         78          1       0.01       1000
      2273         76         78          2       0.20       1000
      2274         76         78          2       0.20       2000
      2275         76         78          2       0.20       5000
      2276         76         78          2       0.20       1000
      2277         76         78          2       0.10       1000
      2278         76         78          2       0.10       2000
      2279         76         78          2       0.10       5000
      2280         76         78          2       0.10       1000
      2281         76         78          2       0.05       1000
      2282         76         78          2       0.05       2000
      2283         76         78          2       0.05       5000
      2284         76         78          2       0.05       1000
      2285         76         78          2       0.01       1000
      2286         76         78          2       0.01       2000
      2287         76         78          2       0.01       5000
      2288         76         78          2       0.01       1000
      2289         76         78          3       0.20       1000
      2290         76         78          3       0.20       2000
      2291         76         78          3       0.20       5000
      2292         76         78          3       0.20       1000
      2293         76         78          3       0.10       1000
      2294         76         78          3       0.10       2000
      2295         76         78          3       0.10       5000
      2296         76         78          3       0.10       1000
      2297         76         78          3       0.05       1000
      2298         76         78          3       0.05       2000
      2299         76         78          3       0.05       5000
      2300         76         78          3       0.05       1000
      2301         76         78          3       0.01       1000
      2302         76         78          3       0.01       2000
      2303         76         78          3       0.01       5000
      2304         76         78          3       0.01       1000
      2305         96         42          1       0.20       1000
      2306         96         42          1       0.20       2000
      2307         96         42          1       0.20       5000
      2308         96         42          1       0.20       1000
      2309         96         42          1       0.10       1000
      2310         96         42          1       0.10       2000
      2311         96         42          1       0.10       5000
      2312         96         42          1       0.10       1000
      2313         96         42          1       0.05       1000
      2314         96         42          1       0.05       2000
      2315         96         42          1       0.05       5000
      2316         96         42          1       0.05       1000
      2317         96         42          1       0.01       1000
      2318         96         42          1       0.01       2000
      2319         96         42          1       0.01       5000
      2320         96         42          1       0.01       1000
      2321         96         42          2       0.20       1000
      2322         96         42          2       0.20       2000
      2323         96         42          2       0.20       5000
      2324         96         42          2       0.20       1000
      2325         96         42          2       0.10       1000
      2326         96         42          2       0.10       2000
      2327         96         42          2       0.10       5000
      2328         96         42          2       0.10       1000
      2329         96         42          2       0.05       1000
      2330         96         42          2       0.05       2000
      2331         96         42          2       0.05       5000
      2332         96         42          2       0.05       1000
      2333         96         42          2       0.01       1000
      2334         96         42          2       0.01       2000
      2335         96         42          2       0.01       5000
      2336         96         42          2       0.01       1000
      2337         96         42          3       0.20       1000
      2338         96         42          3       0.20       2000
      2339         96         42          3       0.20       5000
      2340         96         42          3       0.20       1000
      2341         96         42          3       0.10       1000
      2342         96         42          3       0.10       2000
      2343         96         42          3       0.10       5000
      2344         96         42          3       0.10       1000
      2345         96         42          3       0.05       1000
      2346         96         42          3       0.05       2000
      2347         96         42          3       0.05       5000
      2348         96         42          3       0.05       1000
      2349         96         42          3       0.01       1000
      2350         96         42          3       0.01       2000
      2351         96         42          3       0.01       5000
      2352         96         42          3       0.01       1000
      2353         96         48          1       0.20       1000
      2354         96         48          1       0.20       2000
      2355         96         48          1       0.20       5000
      2356         96         48          1       0.20       1000
      2357         96         48          1       0.10       1000
      2358         96         48          1       0.10       2000
      2359         96         48          1       0.10       5000
      2360         96         48          1       0.10       1000
      2361         96         48          1       0.05       1000
      2362         96         48          1       0.05       2000
      2363         96         48          1       0.05       5000
      2364         96         48          1       0.05       1000
      2365         96         48          1       0.01       1000
      2366         96         48          1       0.01       2000
      2367         96         48          1       0.01       5000
      2368         96         48          1       0.01       1000
      2369         96         48          2       0.20       1000
      2370         96         48          2       0.20       2000
      2371         96         48          2       0.20       5000
      2372         96         48          2       0.20       1000
      2373         96         48          2       0.10       1000
      2374         96         48          2       0.10       2000
      2375         96         48          2       0.10       5000
      2376         96         48          2       0.10       1000
      2377         96         48          2       0.05       1000
      2378         96         48          2       0.05       2000
      2379         96         48          2       0.05       5000
      2380         96         48          2       0.05       1000
      2381         96         48          2       0.01       1000
      2382         96         48          2       0.01       2000
      2383         96         48          2       0.01       5000
      2384         96         48          2       0.01       1000
      2385         96         48          3       0.20       1000
      2386         96         48          3       0.20       2000
      2387         96         48          3       0.20       5000
      2388         96         48          3       0.20       1000
      2389         96         48          3       0.10       1000
      2390         96         48          3       0.10       2000
      2391         96         48          3       0.10       5000
      2392         96         48          3       0.10       1000
      2393         96         48          3       0.05       1000
      2394         96         48          3       0.05       2000
      2395         96         48          3       0.05       5000
      2396         96         48          3       0.05       1000
      2397         96         48          3       0.01       1000
      2398         96         48          3       0.01       2000
      2399         96         48          3       0.01       5000
      2400         96         48          3       0.01       1000
      2401         96         54          1       0.20       1000
      2402         96         54          1       0.20       2000
      2403         96         54          1       0.20       5000
      2404         96         54          1       0.20       1000
      2405         96         54          1       0.10       1000
      2406         96         54          1       0.10       2000
      2407         96         54          1       0.10       5000
      2408         96         54          1       0.10       1000
      2409         96         54          1       0.05       1000
      2410         96         54          1       0.05       2000
      2411         96         54          1       0.05       5000
      2412         96         54          1       0.05       1000
      2413         96         54          1       0.01       1000
      2414         96         54          1       0.01       2000
      2415         96         54          1       0.01       5000
      2416         96         54          1       0.01       1000
      2417         96         54          2       0.20       1000
      2418         96         54          2       0.20       2000
      2419         96         54          2       0.20       5000
      2420         96         54          2       0.20       1000
      2421         96         54          2       0.10       1000
      2422         96         54          2       0.10       2000
      2423         96         54          2       0.10       5000
      2424         96         54          2       0.10       1000
      2425         96         54          2       0.05       1000
      2426         96         54          2       0.05       2000
      2427         96         54          2       0.05       5000
      2428         96         54          2       0.05       1000
      2429         96         54          2       0.01       1000
      2430         96         54          2       0.01       2000
      2431         96         54          2       0.01       5000
      2432         96         54          2       0.01       1000
      2433         96         54          3       0.20       1000
      2434         96         54          3       0.20       2000
      2435         96         54          3       0.20       5000
      2436         96         54          3       0.20       1000
      2437         96         54          3       0.10       1000
      2438         96         54          3       0.10       2000
      2439         96         54          3       0.10       5000
      2440         96         54          3       0.10       1000
      2441         96         54          3       0.05       1000
      2442         96         54          3       0.05       2000
      2443         96         54          3       0.05       5000
      2444         96         54          3       0.05       1000
      2445         96         54          3       0.01       1000
      2446         96         54          3       0.01       2000
      2447         96         54          3       0.01       5000
      2448         96         54          3       0.01       1000
      2449         96         60          1       0.20       1000
      2450         96         60          1       0.20       2000
      2451         96         60          1       0.20       5000
      2452         96         60          1       0.20       1000
      2453         96         60          1       0.10       1000
      2454         96         60          1       0.10       2000
      2455         96         60          1       0.10       5000
      2456         96         60          1       0.10       1000
      2457         96         60          1       0.05       1000
      2458         96         60          1       0.05       2000
      2459         96         60          1       0.05       5000
      2460         96         60          1       0.05       1000
      2461         96         60          1       0.01       1000
      2462         96         60          1       0.01       2000
      2463         96         60          1       0.01       5000
      2464         96         60          1       0.01       1000
      2465         96         60          2       0.20       1000
      2466         96         60          2       0.20       2000
      2467         96         60          2       0.20       5000
      2468         96         60          2       0.20       1000
      2469         96         60          2       0.10       1000
      2470         96         60          2       0.10       2000
      2471         96         60          2       0.10       5000
      2472         96         60          2       0.10       1000
      2473         96         60          2       0.05       1000
      2474         96         60          2       0.05       2000
      2475         96         60          2       0.05       5000
      2476         96         60          2       0.05       1000
      2477         96         60          2       0.01       1000
      2478         96         60          2       0.01       2000
      2479         96         60          2       0.01       5000
      2480         96         60          2       0.01       1000
      2481         96         60          3       0.20       1000
      2482         96         60          3       0.20       2000
      2483         96         60          3       0.20       5000
      2484         96         60          3       0.20       1000
      2485         96         60          3       0.10       1000
      2486         96         60          3       0.10       2000
      2487         96         60          3       0.10       5000
      2488         96         60          3       0.10       1000
      2489         96         60          3       0.05       1000
      2490         96         60          3       0.05       2000
      2491         96         60          3       0.05       5000
      2492         96         60          3       0.05       1000
      2493         96         60          3       0.01       1000
      2494         96         60          3       0.01       2000
      2495         96         60          3       0.01       5000
      2496         96         60          3       0.01       1000
      2497         96         66          1       0.20       1000
      2498         96         66          1       0.20       2000
      2499         96         66          1       0.20       5000
      2500         96         66          1       0.20       1000
      2501         96         66          1       0.10       1000
      2502         96         66          1       0.10       2000
      2503         96         66          1       0.10       5000
      2504         96         66          1       0.10       1000
      2505         96         66          1       0.05       1000
      2506         96         66          1       0.05       2000
      2507         96         66          1       0.05       5000
      2508         96         66          1       0.05       1000
      2509         96         66          1       0.01       1000
      2510         96         66          1       0.01       2000
      2511         96         66          1       0.01       5000
      2512         96         66          1       0.01       1000
      2513         96         66          2       0.20       1000
      2514         96         66          2       0.20       2000
      2515         96         66          2       0.20       5000
      2516         96         66          2       0.20       1000
