% nSim ->    1944
%      nExp        nIn        hLS      trFcn         lr        trC
      1685         88         78          5       0.20       2000
      1686         88         78          5       0.20       5000
      1687         88         78          5       0.10       1000
      1688         88         78          5       0.10       2000
      1689         88         78          5       0.10       5000
      1690         88         78          5       0.05       1000
      1691         88         78          5       0.05       2000
      1692         88         78          5       0.05       5000
      1693         88         78          6       0.20       1000
      1694         88         78          6       0.20       2000
      1695         88         78          6       0.20       5000
      1696         88         78          6       0.10       1000
      1697         88         78          6       0.10       2000
      1698         88         78          6       0.10       5000
      1699         88         78          6       0.05       1000
      1700         88         78          6       0.05       2000
      1701         88         78          6       0.05       5000
      1702         88         84          1       0.20       1000
      1703         88         84          1       0.20       2000
      1704         88         84          1       0.20       5000
      1705         88         84          1       0.10       1000
      1706         88         84          1       0.10       2000
      1707         88         84          1       0.10       5000
      1708         88         84          1       0.05       1000
      1709         88         84          1       0.05       2000
      1710         88         84          1       0.05       5000
      1711         88         84          5       0.20       1000
      1712         88         84          5       0.20       2000
      1713         88         84          5       0.20       5000
      1714         88         84          5       0.10       1000
      1715         88         84          5       0.10       2000
      1716         88         84          5       0.10       5000
      1717         88         84          5       0.05       1000
      1718         88         84          5       0.05       2000
      1719         88         84          5       0.05       5000
      1720         88         84          6       0.20       1000
      1721         88         84          6       0.20       2000
      1722         88         84          6       0.20       5000
      1723         88         84          6       0.10       1000
      1724         88         84          6       0.10       2000
      1725         88         84          6       0.10       5000
      1726         88         84          6       0.05       1000
      1727         88         84          6       0.05       2000
      1728         88         84          6       0.05       5000
      1729        100         42          1       0.20       1000
      1730        100         42          1       0.20       2000
      1731        100         42          1       0.20       5000
      1732        100         42          1       0.10       1000
      1733        100         42          1       0.10       2000
      1734        100         42          1       0.10       5000
      1735        100         42          1       0.05       1000
      1736        100         42          1       0.05       2000
      1737        100         42          1       0.05       5000
      1738        100         42          5       0.20       1000
      1739        100         42          5       0.20       2000
      1740        100         42          5       0.20       5000
      1741        100         42          5       0.10       1000
      1742        100         42          5       0.10       2000
      1743        100         42          5       0.10       5000
      1744        100         42          5       0.05       1000
      1745        100         42          5       0.05       2000
      1746        100         42          5       0.05       5000
      1747        100         42          6       0.20       1000
      1748        100         42          6       0.20       2000
      1749        100         42          6       0.20       5000
      1750        100         42          6       0.10       1000
      1751        100         42          6       0.10       2000
      1752        100         42          6       0.10       5000
      1753        100         42          6       0.05       1000
      1754        100         42          6       0.05       2000
      1755        100         42          6       0.05       5000
      1756        100         48          1       0.20       1000
      1757        100         48          1       0.20       2000
      1758        100         48          1       0.20       5000
      1759        100         48          1       0.10       1000
      1760        100         48          1       0.10       2000
      1761        100         48          1       0.10       5000
      1762        100         48          1       0.05       1000
      1763        100         48          1       0.05       2000
      1764        100         48          1       0.05       5000
      1765        100         48          5       0.20       1000
      1766        100         48          5       0.20       2000
      1767        100         48          5       0.20       5000
      1768        100         48          5       0.10       1000
      1769        100         48          5       0.10       2000
      1770        100         48          5       0.10       5000
      1771        100         48          5       0.05       1000
      1772        100         48          5       0.05       2000
      1773        100         48          5       0.05       5000
      1774        100         48          6       0.20       1000
      1775        100         48          6       0.20       2000
      1776        100         48          6       0.20       5000
      1777        100         48          6       0.10       1000
      1778        100         48          6       0.10       2000
      1779        100         48          6       0.10       5000
      1780        100         48          6       0.05       1000
      1781        100         48          6       0.05       2000
      1782        100         48          6       0.05       5000
      1783        100         54          1       0.20       1000
      1784        100         54          1       0.20       2000
      1785        100         54          1       0.20       5000
      1786        100         54          1       0.10       1000
      1787        100         54          1       0.10       2000
      1788        100         54          1       0.10       5000
      1789        100         54          1       0.05       1000
      1790        100         54          1       0.05       2000
      1791        100         54          1       0.05       5000
      1792        100         54          5       0.20       1000
      1793        100         54          5       0.20       2000
      1794        100         54          5       0.20       5000
      1795        100         54          5       0.10       1000
      1796        100         54          5       0.10       2000
      1797        100         54          5       0.10       5000
      1798        100         54          5       0.05       1000
      1799        100         54          5       0.05       2000
      1800        100         54          5       0.05       5000
      1801        100         54          6       0.20       1000
      1802        100         54          6       0.20       2000
      1803        100         54          6       0.20       5000
      1804        100         54          6       0.10       1000
      1805        100         54          6       0.10       2000
      1806        100         54          6       0.10       5000
      1807        100         54          6       0.05       1000
      1808        100         54          6       0.05       2000
      1809        100         54          6       0.05       5000
      1810        100         60          1       0.20       1000
      1811        100         60          1       0.20       2000
      1812        100         60          1       0.20       5000
      1813        100         60          1       0.10       1000
      1814        100         60          1       0.10       2000
      1815        100         60          1       0.10       5000
      1816        100         60          1       0.05       1000
      1817        100         60          1       0.05       2000
      1818        100         60          1       0.05       5000
      1819        100         60          5       0.20       1000
      1820        100         60          5       0.20       2000
      1821        100         60          5       0.20       5000
      1822        100         60          5       0.10       1000
      1823        100         60          5       0.10       2000
      1824        100         60          5       0.10       5000
      1825        100         60          5       0.05       1000
      1826        100         60          5       0.05       2000
      1827        100         60          5       0.05       5000
      1828        100         60          6       0.20       1000
      1829        100         60          6       0.20       2000
      1830        100         60          6       0.20       5000
      1831        100         60          6       0.10       1000
      1832        100         60          6       0.10       2000
      1833        100         60          6       0.10       5000
      1834        100         60          6       0.05       1000
      1835        100         60          6       0.05       2000
      1836        100         60          6       0.05       5000
      1837        100         66          1       0.20       1000
      1838        100         66          1       0.20       2000
      1839        100         66          1       0.20       5000
      1840        100         66          1       0.10       1000
      1841        100         66          1       0.10       2000
      1842        100         66          1       0.10       5000
      1843        100         66          1       0.05       1000
      1844        100         66          1       0.05       2000
      1845        100         66          1       0.05       5000
      1846        100         66          5       0.20       1000
      1847        100         66          5       0.20       2000
      1848        100         66          5       0.20       5000
      1849        100         66          5       0.10       1000
      1850        100         66          5       0.10       2000
      1851        100         66          5       0.10       5000
      1852        100         66          5       0.05       1000
      1853        100         66          5       0.05       2000
      1854        100         66          5       0.05       5000
      1855        100         66          6       0.20       1000
      1856        100         66          6       0.20       2000
      1857        100         66          6       0.20       5000
      1858        100         66          6       0.10       1000
      1859        100         66          6       0.10       2000
      1860        100         66          6       0.10       5000
      1861        100         66          6       0.05       1000
      1862        100         66          6       0.05       2000
      1863        100         66          6       0.05       5000
      1864        100         72          1       0.20       1000
      1865        100         72          1       0.20       2000
      1866        100         72          1       0.20       5000
      1867        100         72          1       0.10       1000
      1868        100         72          1       0.10       2000
      1869        100         72          1       0.10       5000
      1870        100         72          1       0.05       1000
      1871        100         72          1       0.05       2000
      1872        100         72          1       0.05       5000
      1873        100         72          5       0.20       1000
      1874        100         72          5       0.20       2000
      1875        100         72          5       0.20       5000
      1876        100         72          5       0.10       1000
      1877        100         72          5       0.10       2000
      1878        100         72          5       0.10       5000
      1879        100         72          5       0.05       1000
      1880        100         72          5       0.05       2000
      1881        100         72          5       0.05       5000
      1882        100         72          6       0.20       1000
      1883        100         72          6       0.20       2000
      1884        100         72          6       0.20       5000
      1885        100         72          6       0.10       1000
      1886        100         72          6       0.10       2000
      1887        100         72          6       0.10       5000
      1888        100         72          6       0.05       1000
      1889        100         72          6       0.05       2000
      1890        100         72          6       0.05       5000
      1891        100         78          1       0.20       1000
      1892        100         78          1       0.20       2000
      1893        100         78          1       0.20       5000
      1894        100         78          1       0.10       1000
      1895        100         78          1       0.10       2000
      1896        100         78          1       0.10       5000
      1897        100         78          1       0.05       1000
      1898        100         78          1       0.05       2000
      1899        100         78          1       0.05       5000
      1900        100         78          5       0.20       1000
      1901        100         78          5       0.20       2000
      1902        100         78          5       0.20       5000
      1903        100         78          5       0.10       1000
      1904        100         78          5       0.10       2000
      1905        100         78          5       0.10       5000
      1906        100         78          5       0.05       1000
      1907        100         78          5       0.05       2000
      1908        100         78          5       0.05       5000
      1909        100         78          6       0.20       1000
      1910        100         78          6       0.20       2000
      1911        100         78          6       0.20       5000
      1912        100         78          6       0.10       1000
      1913        100         78          6       0.10       2000
      1914        100         78          6       0.10       5000
      1915        100         78          6       0.05       1000
      1916        100         78          6       0.05       2000
      1917        100         78          6       0.05       5000
      1918        100         84          1       0.20       1000
      1919        100         84          1       0.20       2000
      1920        100         84          1       0.20       5000
      1921        100         84          1       0.10       1000
      1922        100         84          1       0.10       2000
      1923        100         84          1       0.10       5000
      1924        100         84          1       0.05       1000
      1925        100         84          1       0.05       2000
      1926        100         84          1       0.05       5000
      1927        100         84          5       0.20       1000
      1928        100         84          5       0.20       2000
      1929        100         84          5       0.20       5000
      1930        100         84          5       0.10       1000
      1931        100         84          5       0.10       2000
      1932        100         84          5       0.10       5000
      1933        100         84          5       0.05       1000
      1934        100         84          5       0.05       2000
      1935        100         84          5       0.05       5000
      1936        100         84          6       0.20       1000
      1937        100         84          6       0.20       2000
      1938        100         84          6       0.20       5000
      1939        100         84          6       0.10       1000
      1940        100         84          6       0.10       2000
      1941        100         84          6       0.10       5000
      1942        100         84          6       0.05       1000
      1943        100         84          6       0.05       2000
      1944        100         84          6       0.05       5000
