% nSim ->    4131
%      nExp        nIn        hLS      trFcn         lr        trC
      1989         52         18          5       0.05       5000
      1990         52         18          6       0.20       1000
      1991         52         18          6       0.20       2000
      1992         52         18          6       0.20       5000
      1993         52         18          6       0.10       1000
      1994         52         18          6       0.10       2000
      1995         52         18          6       0.10       5000
      1996         52         18          6       0.05       1000
      1997         52         18          6       0.05       2000
      1998         52         18          6       0.05       5000
      1999         52         24          1       0.20       1000
      2000         52         24          1       0.20       2000
      2001         52         24          1       0.20       5000
      2002         52         24          1       0.10       1000
      2003         52         24          1       0.10       2000
      2004         52         24          1       0.10       5000
      2005         52         24          1       0.05       1000
      2006         52         24          1       0.05       2000
      2007         52         24          1       0.05       5000
      2008         52         24          5       0.20       1000
      2009         52         24          5       0.20       2000
      2010         52         24          5       0.20       5000
      2011         52         24          5       0.10       1000
      2012         52         24          5       0.10       2000
      2013         52         24          5       0.10       5000
      2014         52         24          5       0.05       1000
      2015         52         24          5       0.05       2000
      2016         52         24          5       0.05       5000
      2017         52         24          6       0.20       1000
      2018         52         24          6       0.20       2000
      2019         52         24          6       0.20       5000
      2020         52         24          6       0.10       1000
      2021         52         24          6       0.10       2000
      2022         52         24          6       0.10       5000
      2023         52         24          6       0.05       1000
      2024         52         24          6       0.05       2000
      2025         52         24          6       0.05       5000
      2026         52         30          1       0.20       1000
      2027         52         30          1       0.20       2000
      2028         52         30          1       0.20       5000
      2029         52         30          1       0.10       1000
      2030         52         30          1       0.10       2000
      2031         52         30          1       0.10       5000
      2032         52         30          1       0.05       1000
      2033         52         30          1       0.05       2000
      2034         52         30          1       0.05       5000
      2035         52         30          5       0.20       1000
      2036         52         30          5       0.20       2000
      2037         52         30          5       0.20       5000
      2038         52         30          5       0.10       1000
      2039         52         30          5       0.10       2000
      2040         52         30          5       0.10       5000
      2041         52         30          5       0.05       1000
      2042         52         30          5       0.05       2000
      2043         52         30          5       0.05       5000
      2044         52         30          6       0.20       1000
      2045         52         30          6       0.20       2000
      2046         52         30          6       0.20       5000
      2047         52         30          6       0.10       1000
      2048         52         30          6       0.10       2000
      2049         52         30          6       0.10       5000
      2050         52         30          6       0.05       1000
      2051         52         30          6       0.05       2000
      2052         52         30          6       0.05       5000
      2053         52         36          1       0.20       1000
      2054         52         36          1       0.20       2000
      2055         52         36          1       0.20       5000
      2056         52         36          1       0.10       1000
      2057         52         36          1       0.10       2000
      2058         52         36          1       0.10       5000
      2059         52         36          1       0.05       1000
      2060         52         36          1       0.05       2000
      2061         52         36          1       0.05       5000
      2062         52         36          5       0.20       1000
      2063         52         36          5       0.20       2000
      2064         52         36          5       0.20       5000
      2065         52         36          5       0.10       1000
      2066         52         36          5       0.10       2000
      2067         52         36          5       0.10       5000
      2068         52         36          5       0.05       1000
      2069         52         36          5       0.05       2000
      2070         52         36          5       0.05       5000
      2071         52         36          6       0.20       1000
      2072         52         36          6       0.20       2000
      2073         52         36          6       0.20       5000
      2074         52         36          6       0.10       1000
      2075         52         36          6       0.10       2000
      2076         52         36          6       0.10       5000
      2077         52         36          6       0.05       1000
      2078         52         36          6       0.05       2000
      2079         52         36          6       0.05       5000
      2080         52         42          1       0.20       1000
      2081         52         42          1       0.20       2000
      2082         52         42          1       0.20       5000
      2083         52         42          1       0.10       1000
      2084         52         42          1       0.10       2000
      2085         52         42          1       0.10       5000
      2086         52         42          1       0.05       1000
      2087         52         42          1       0.05       2000
      2088         52         42          1       0.05       5000
      2089         52         42          5       0.20       1000
      2090         52         42          5       0.20       2000
      2091         52         42          5       0.20       5000
      2092         52         42          5       0.10       1000
      2093         52         42          5       0.10       2000
      2094         52         42          5       0.10       5000
      2095         52         42          5       0.05       1000
      2096         52         42          5       0.05       2000
      2097         52         42          5       0.05       5000
      2098         52         42          6       0.20       1000
      2099         52         42          6       0.20       2000
      2100         52         42          6       0.20       5000
      2101         52         42          6       0.10       1000
      2102         52         42          6       0.10       2000
      2103         52         42          6       0.10       5000
      2104         52         42          6       0.05       1000
      2105         52         42          6       0.05       2000
      2106         52         42          6       0.05       5000
      2107         52         48          1       0.20       1000
      2108         52         48          1       0.20       2000
      2109         52         48          1       0.20       5000
      2110         52         48          1       0.10       1000
      2111         52         48          1       0.10       2000
      2112         52         48          1       0.10       5000
      2113         52         48          1       0.05       1000
      2114         52         48          1       0.05       2000
      2115         52         48          1       0.05       5000
      2116         52         48          5       0.20       1000
      2117         52         48          5       0.20       2000
      2118         52         48          5       0.20       5000
      2119         52         48          5       0.10       1000
      2120         52         48          5       0.10       2000
      2121         52         48          5       0.10       5000
      2122         52         48          5       0.05       1000
      2123         52         48          5       0.05       2000
      2124         52         48          5       0.05       5000
      2125         52         48          6       0.20       1000
      2126         52         48          6       0.20       2000
      2127         52         48          6       0.20       5000
      2128         52         48          6       0.10       1000
      2129         52         48          6       0.10       2000
      2130         52         48          6       0.10       5000
      2131         52         48          6       0.05       1000
      2132         52         48          6       0.05       2000
      2133         52         48          6       0.05       5000
      2134         52         54          1       0.20       1000
      2135         52         54          1       0.20       2000
      2136         52         54          1       0.20       5000
      2137         52         54          1       0.10       1000
      2138         52         54          1       0.10       2000
      2139         52         54          1       0.10       5000
      2140         52         54          1       0.05       1000
      2141         52         54          1       0.05       2000
      2142         52         54          1       0.05       5000
      2143         52         54          5       0.20       1000
      2144         52         54          5       0.20       2000
      2145         52         54          5       0.20       5000
      2146         52         54          5       0.10       1000
      2147         52         54          5       0.10       2000
      2148         52         54          5       0.10       5000
      2149         52         54          5       0.05       1000
      2150         52         54          5       0.05       2000
      2151         52         54          5       0.05       5000
      2152         52         54          6       0.20       1000
      2153         52         54          6       0.20       2000
      2154         52         54          6       0.20       5000
      2155         52         54          6       0.10       1000
      2156         52         54          6       0.10       2000
      2157         52         54          6       0.10       5000
      2158         52         54          6       0.05       1000
      2159         52         54          6       0.05       2000
      2160         52         54          6       0.05       5000
      2161         52         60          1       0.20       1000
      2162         52         60          1       0.20       2000
      2163         52         60          1       0.20       5000
      2164         52         60          1       0.10       1000
      2165         52         60          1       0.10       2000
      2166         52         60          1       0.10       5000
      2167         52         60          1       0.05       1000
      2168         52         60          1       0.05       2000
      2169         52         60          1       0.05       5000
      2170         52         60          5       0.20       1000
      2171         52         60          5       0.20       2000
      2172         52         60          5       0.20       5000
      2173         52         60          5       0.10       1000
      2174         52         60          5       0.10       2000
      2175         52         60          5       0.10       5000
      2176         52         60          5       0.05       1000
      2177         52         60          5       0.05       2000
      2178         52         60          5       0.05       5000
      2179         52         60          6       0.20       1000
      2180         52         60          6       0.20       2000
      2181         52         60          6       0.20       5000
      2182         52         60          6       0.10       1000
      2183         52         60          6       0.10       2000
      2184         52         60          6       0.10       5000
      2185         52         60          6       0.05       1000
      2186         52         60          6       0.05       2000
      2187         52         60          6       0.05       5000
      2188         52         66          1       0.20       1000
      2189         52         66          1       0.20       2000
      2190         52         66          1       0.20       5000
      2191         52         66          1       0.10       1000
      2192         52         66          1       0.10       2000
      2193         52         66          1       0.10       5000
      2194         52         66          1       0.05       1000
      2195         52         66          1       0.05       2000
      2196         52         66          1       0.05       5000
      2197         52         66          5       0.20       1000
      2198         52         66          5       0.20       2000
      2199         52         66          5       0.20       5000
      2200         52         66          5       0.10       1000
      2201         52         66          5       0.10       2000
      2202         52         66          5       0.10       5000
      2203         52         66          5       0.05       1000
      2204         52         66          5       0.05       2000
      2205         52         66          5       0.05       5000
      2206         52         66          6       0.20       1000
      2207         52         66          6       0.20       2000
      2208         52         66          6       0.20       5000
      2209         52         66          6       0.10       1000
      2210         52         66          6       0.10       2000
      2211         52         66          6       0.10       5000
      2212         52         66          6       0.05       1000
      2213         52         66          6       0.05       2000
      2214         52         66          6       0.05       5000
      2215         52         72          1       0.20       1000
      2216         52         72          1       0.20       2000
      2217         52         72          1       0.20       5000
      2218         52         72          1       0.10       1000
      2219         52         72          1       0.10       2000
      2220         52         72          1       0.10       5000
      2221         52         72          1       0.05       1000
      2222         52         72          1       0.05       2000
      2223         52         72          1       0.05       5000
      2224         52         72          5       0.20       1000
      2225         52         72          5       0.20       2000
      2226         52         72          5       0.20       5000
      2227         52         72          5       0.10       1000
      2228         52         72          5       0.10       2000
      2229         52         72          5       0.10       5000
      2230         52         72          5       0.05       1000
      2231         52         72          5       0.05       2000
      2232         52         72          5       0.05       5000
      2233         52         72          6       0.20       1000
      2234         52         72          6       0.20       2000
      2235         52         72          6       0.20       5000
      2236         52         72          6       0.10       1000
      2237         52         72          6       0.10       2000
      2238         52         72          6       0.10       5000
      2239         52         72          6       0.05       1000
      2240         52         72          6       0.05       2000
      2241         52         72          6       0.05       5000
      2242         52         78          1       0.20       1000
      2243         52         78          1       0.20       2000
      2244         52         78          1       0.20       5000
      2245         52         78          1       0.10       1000
      2246         52         78          1       0.10       2000
      2247         52         78          1       0.10       5000
      2248         52         78          1       0.05       1000
      2249         52         78          1       0.05       2000
      2250         52         78          1       0.05       5000
      2251         52         78          5       0.20       1000
      2252         52         78          5       0.20       2000
      2253         52         78          5       0.20       5000
      2254         52         78          5       0.10       1000
      2255         52         78          5       0.10       2000
      2256         52         78          5       0.10       5000
      2257         52         78          5       0.05       1000
      2258         52         78          5       0.05       2000
      2259         52         78          5       0.05       5000
      2260         52         78          6       0.20       1000
      2261         52         78          6       0.20       2000
      2262         52         78          6       0.20       5000
      2263         52         78          6       0.10       1000
      2264         52         78          6       0.10       2000
      2265         52         78          6       0.10       5000
      2266         52         78          6       0.05       1000
      2267         52         78          6       0.05       2000
      2268         52         78          6       0.05       5000
      2269         52         84          1       0.20       1000
      2270         52         84          1       0.20       2000
      2271         52         84          1       0.20       5000
      2272         52         84          1       0.10       1000
      2273         52         84          1       0.10       2000
      2274         52         84          1       0.10       5000
      2275         52         84          1       0.05       1000
      2276         52         84          1       0.05       2000
      2277         52         84          1       0.05       5000
      2278         52         84          5       0.20       1000
      2279         52         84          5       0.20       2000
      2280         52         84          5       0.20       5000
      2281         52         84          5       0.10       1000
      2282         52         84          5       0.10       2000
      2283         52         84          5       0.10       5000
      2284         52         84          5       0.05       1000
      2285         52         84          5       0.05       2000
      2286         52         84          5       0.05       5000
      2287         52         84          6       0.20       1000
      2288         52         84          6       0.20       2000
      2289         52         84          6       0.20       5000
      2290         52         84          6       0.10       1000
      2291         52         84          6       0.10       2000
      2292         52         84          6       0.10       5000
      2293         52         84          6       0.05       1000
      2294         52         84          6       0.05       2000
      2295         52         84          6       0.05       5000
      2296         64          3          1       0.20       1000
      2297         64          3          1       0.20       2000
      2298         64          3          1       0.20       5000
      2299         64          3          1       0.10       1000
      2300         64          3          1       0.10       2000
      2301         64          3          1       0.10       5000
      2302         64          3          1       0.05       1000
      2303         64          3          1       0.05       2000
      2304         64          3          1       0.05       5000
      2305         64          3          5       0.20       1000
      2306         64          3          5       0.20       2000
      2307         64          3          5       0.20       5000
      2308         64          3          5       0.10       1000
      2309         64          3          5       0.10       2000
      2310         64          3          5       0.10       5000
      2311         64          3          5       0.05       1000
      2312         64          3          5       0.05       2000
      2313         64          3          5       0.05       5000
      2314         64          3          6       0.20       1000
      2315         64          3          6       0.20       2000
      2316         64          3          6       0.20       5000
      2317         64          3          6       0.10       1000
      2318         64          3          6       0.10       2000
      2319         64          3          6       0.10       5000
      2320         64          3          6       0.05       1000
      2321         64          3          6       0.05       2000
      2322         64          3          6       0.05       5000
      2323         64          4          1       0.20       1000
      2324         64          4          1       0.20       2000
      2325         64          4          1       0.20       5000
      2326         64          4          1       0.10       1000
      2327         64          4          1       0.10       2000
      2328         64          4          1       0.10       5000
      2329         64          4          1       0.05       1000
      2330         64          4          1       0.05       2000
      2331         64          4          1       0.05       5000
      2332         64          4          5       0.20       1000
      2333         64          4          5       0.20       2000
      2334         64          4          5       0.20       5000
      2335         64          4          5       0.10       1000
      2336         64          4          5       0.10       2000
      2337         64          4          5       0.10       5000
      2338         64          4          5       0.05       1000
      2339         64          4          5       0.05       2000
      2340         64          4          5       0.05       5000
      2341         64          4          6       0.20       1000
      2342         64          4          6       0.20       2000
      2343         64          4          6       0.20       5000
      2344         64          4          6       0.10       1000
      2345         64          4          6       0.10       2000
      2346         64          4          6       0.10       5000
      2347         64          4          6       0.05       1000
      2348         64          4          6       0.05       2000
      2349         64          4          6       0.05       5000
      2350         64          6          1       0.20       1000
      2351         64          6          1       0.20       2000
      2352         64          6          1       0.20       5000
      2353         64          6          1       0.10       1000
      2354         64          6          1       0.10       2000
      2355         64          6          1       0.10       5000
      2356         64          6          1       0.05       1000
      2357         64          6          1       0.05       2000
      2358         64          6          1       0.05       5000
      2359         64          6          5       0.20       1000
      2360         64          6          5       0.20       2000
      2361         64          6          5       0.20       5000
      2362         64          6          5       0.10       1000
      2363         64          6          5       0.10       2000
      2364         64          6          5       0.10       5000
      2365         64          6          5       0.05       1000
      2366         64          6          5       0.05       2000
      2367         64          6          5       0.05       5000
      2368         64          6          6       0.20       1000
      2369         64          6          6       0.20       2000
      2370         64          6          6       0.20       5000
      2371         64          6          6       0.10       1000
      2372         64          6          6       0.10       2000
      2373         64          6          6       0.10       5000
      2374         64          6          6       0.05       1000
      2375         64          6          6       0.05       2000
      2376         64          6          6       0.05       5000
      2377         64          9          1       0.20       1000
      2378         64          9          1       0.20       2000
      2379         64          9          1       0.20       5000
      2380         64          9          1       0.10       1000
      2381         64          9          1       0.10       2000
      2382         64          9          1       0.10       5000
      2383         64          9          1       0.05       1000
      2384         64          9          1       0.05       2000
      2385         64          9          1       0.05       5000
      2386         64          9          5       0.20       1000
      2387         64          9          5       0.20       2000
      2388         64          9          5       0.20       5000
      2389         64          9          5       0.10       1000
      2390         64          9          5       0.10       2000
      2391         64          9          5       0.10       5000
      2392         64          9          5       0.05       1000
      2393         64          9          5       0.05       2000
      2394         64          9          5       0.05       5000
      2395         64          9          6       0.20       1000
      2396         64          9          6       0.20       2000
      2397         64          9          6       0.20       5000
      2398         64          9          6       0.10       1000
      2399         64          9          6       0.10       2000
      2400         64          9          6       0.10       5000
      2401         64          9          6       0.05       1000
      2402         64          9          6       0.05       2000
      2403         64          9          6       0.05       5000
      2404         64         12          1       0.20       1000
      2405         64         12          1       0.20       2000
      2406         64         12          1       0.20       5000
      2407         64         12          1       0.10       1000
      2408         64         12          1       0.10       2000
      2409         64         12          1       0.10       5000
      2410         64         12          1       0.05       1000
      2411         64         12          1       0.05       2000
      2412         64         12          1       0.05       5000
      2413         64         12          5       0.20       1000
      2414         64         12          5       0.20       2000
      2415         64         12          5       0.20       5000
      2416         64         12          5       0.10       1000
      2417         64         12          5       0.10       2000
      2418         64         12          5       0.10       5000
      2419         64         12          5       0.05       1000
      2420         64         12          5       0.05       2000
      2421         64         12          5       0.05       5000
      2422         64         12          6       0.20       1000
      2423         64         12          6       0.20       2000
      2424         64         12          6       0.20       5000
      2425         64         12          6       0.10       1000
      2426         64         12          6       0.10       2000
      2427         64         12          6       0.10       5000
      2428         64         12          6       0.05       1000
      2429         64         12          6       0.05       2000
      2430         64         12          6       0.05       5000
      2431         64         18          1       0.20       1000
      2432         64         18          1       0.20       2000
      2433         64         18          1       0.20       5000
      2434         64         18          1       0.10       1000
      2435         64         18          1       0.10       2000
      2436         64         18          1       0.10       5000
      2437         64         18          1       0.05       1000
      2438         64         18          1       0.05       2000
      2439         64         18          1       0.05       5000
      2440         64         18          5       0.20       1000
      2441         64         18          5       0.20       2000
      2442         64         18          5       0.20       5000
      2443         64         18          5       0.10       1000
      2444         64         18          5       0.10       2000
      2445         64         18          5       0.10       5000
      2446         64         18          5       0.05       1000
      2447         64         18          5       0.05       2000
      2448         64         18          5       0.05       5000
      2449         64         18          6       0.20       1000
      2450         64         18          6       0.20       2000
      2451         64         18          6       0.20       5000
      2452         64         18          6       0.10       1000
      2453         64         18          6       0.10       2000
      2454         64         18          6       0.10       5000
      2455         64         18          6       0.05       1000
      2456         64         18          6       0.05       2000
      2457         64         18          6       0.05       5000
      2458         64         24          1       0.20       1000
      2459         64         24          1       0.20       2000
      2460         64         24          1       0.20       5000
      2461         64         24          1       0.10       1000
      2462         64         24          1       0.10       2000
      2463         64         24          1       0.10       5000
      2464         64         24          1       0.05       1000
      2465         64         24          1       0.05       2000
      2466         64         24          1       0.05       5000
      2467         64         24          5       0.20       1000
      2468         64         24          5       0.20       2000
      2469         64         24          5       0.20       5000
      2470         64         24          5       0.10       1000
      2471         64         24          5       0.10       2000
      2472         64         24          5       0.10       5000
      2473         64         24          5       0.05       1000
      2474         64         24          5       0.05       2000
      2475         64         24          5       0.05       5000
      2476         64         24          6       0.20       1000
      2477         64         24          6       0.20       2000
      2478         64         24          6       0.20       5000
      2479         64         24          6       0.10       1000
      2480         64         24          6       0.10       2000
      2481         64         24          6       0.10       5000
      2482         64         24          6       0.05       1000
      2483         64         24          6       0.05       2000
      2484         64         24          6       0.05       5000
      2485         64         30          1       0.20       1000
      2486         64         30          1       0.20       2000
      2487         64         30          1       0.20       5000
      2488         64         30          1       0.10       1000
      2489         64         30          1       0.10       2000
      2490         64         30          1       0.10       5000
      2491         64         30          1       0.05       1000
      2492         64         30          1       0.05       2000
      2493         64         30          1       0.05       5000
      2494         64         30          5       0.20       1000
      2495         64         30          5       0.20       2000
      2496         64         30          5       0.20       5000
      2497         64         30          5       0.10       1000
      2498         64         30          5       0.10       2000
      2499         64         30          5       0.10       5000
      2500         64         30          5       0.05       1000
      2501         64         30          5       0.05       2000
      2502         64         30          5       0.05       5000
      2503         64         30          6       0.20       1000
      2504         64         30          6       0.20       2000
      2505         64         30          6       0.20       5000
      2506         64         30          6       0.10       1000
      2507         64         30          6       0.10       2000
      2508         64         30          6       0.10       5000
      2509         64         30          6       0.05       1000
      2510         64         30          6       0.05       2000
      2511         64         30          6       0.05       5000
      2512         64         36          1       0.20       1000
      2513         64         36          1       0.20       2000
      2514         64         36          1       0.20       5000
      2515         64         36          1       0.10       1000
      2516         64         36          1       0.10       2000
      2517         64         36          1       0.10       5000
      2518         64         36          1       0.05       1000
      2519         64         36          1       0.05       2000
      2520         64         36          1       0.05       5000
      2521         64         36          5       0.20       1000
      2522         64         36          5       0.20       2000
      2523         64         36          5       0.20       5000
      2524         64         36          5       0.10       1000
      2525         64         36          5       0.10       2000
      2526         64         36          5       0.10       5000
      2527         64         36          5       0.05       1000
      2528         64         36          5       0.05       2000
      2529         64         36          5       0.05       5000
      2530         64         36          6       0.20       1000
      2531         64         36          6       0.20       2000
      2532         64         36          6       0.20       5000
      2533         64         36          6       0.10       1000
      2534         64         36          6       0.10       2000
      2535         64         36          6       0.10       5000
      2536         64         36          6       0.05       1000
      2537         64         36          6       0.05       2000
      2538         64         36          6       0.05       5000
      2539         64         42          1       0.20       1000
      2540         64         42          1       0.20       2000
      2541         64         42          1       0.20       5000
      2542         64         42          1       0.10       1000
      2543         64         42          1       0.10       2000
      2544         64         42          1       0.10       5000
      2545         64         42          1       0.05       1000
      2546         64         42          1       0.05       2000
      2547         64         42          1       0.05       5000
      2548         64         42          5       0.20       1000
      2549         64         42          5       0.20       2000
      2550         64         42          5       0.20       5000
      2551         64         42          5       0.10       1000
      2552         64         42          5       0.10       2000
      2553         64         42          5       0.10       5000
      2554         64         42          5       0.05       1000
      2555         64         42          5       0.05       2000
      2556         64         42          5       0.05       5000
      2557         64         42          6       0.20       1000
      2558         64         42          6       0.20       2000
      2559         64         42          6       0.20       5000
      2560         64         42          6       0.10       1000
      2561         64         42          6       0.10       2000
      2562         64         42          6       0.10       5000
      2563         64         42          6       0.05       1000
      2564         64         42          6       0.05       2000
      2565         64         42          6       0.05       5000
      2566         64         48          1       0.20       1000
      2567         64         48          1       0.20       2000
      2568         64         48          1       0.20       5000
      2569         64         48          1       0.10       1000
      2570         64         48          1       0.10       2000
      2571         64         48          1       0.10       5000
      2572         64         48          1       0.05       1000
      2573         64         48          1       0.05       2000
      2574         64         48          1       0.05       5000
      2575         64         48          5       0.20       1000
      2576         64         48          5       0.20       2000
      2577         64         48          5       0.20       5000
      2578         64         48          5       0.10       1000
      2579         64         48          5       0.10       2000
      2580         64         48          5       0.10       5000
      2581         64         48          5       0.05       1000
      2582         64         48          5       0.05       2000
      2583         64         48          5       0.05       5000
      2584         64         48          6       0.20       1000
      2585         64         48          6       0.20       2000
      2586         64         48          6       0.20       5000
      2587         64         48          6       0.10       1000
      2588         64         48          6       0.10       2000
      2589         64         48          6       0.10       5000
      2590         64         48          6       0.05       1000
      2591         64         48          6       0.05       2000
      2592         64         48          6       0.05       5000
      2593         64         54          1       0.20       1000
      2594         64         54          1       0.20       2000
      2595         64         54          1       0.20       5000
      2596         64         54          1       0.10       1000
      2597         64         54          1       0.10       2000
      2598         64         54          1       0.10       5000
      2599         64         54          1       0.05       1000
      2600         64         54          1       0.05       2000
      2601         64         54          1       0.05       5000
      2602         64         54          5       0.20       1000
      2603         64         54          5       0.20       2000
      2604         64         54          5       0.20       5000
      2605         64         54          5       0.10       1000
      2606         64         54          5       0.10       2000
      2607         64         54          5       0.10       5000
      2608         64         54          5       0.05       1000
      2609         64         54          5       0.05       2000
      2610         64         54          5       0.05       5000
      2611         64         54          6       0.20       1000
      2612         64         54          6       0.20       2000
      2613         64         54          6       0.20       5000
      2614         64         54          6       0.10       1000
      2615         64         54          6       0.10       2000
      2616         64         54          6       0.10       5000
      2617         64         54          6       0.05       1000
      2618         64         54          6       0.05       2000
      2619         64         54          6       0.05       5000
      2620         64         60          1       0.20       1000
      2621         64         60          1       0.20       2000
      2622         64         60          1       0.20       5000
      2623         64         60          1       0.10       1000
      2624         64         60          1       0.10       2000
      2625         64         60          1       0.10       5000
      2626         64         60          1       0.05       1000
      2627         64         60          1       0.05       2000
      2628         64         60          1       0.05       5000
      2629         64         60          5       0.20       1000
      2630         64         60          5       0.20       2000
      2631         64         60          5       0.20       5000
      2632         64         60          5       0.10       1000
      2633         64         60          5       0.10       2000
      2634         64         60          5       0.10       5000
      2635         64         60          5       0.05       1000
      2636         64         60          5       0.05       2000
      2637         64         60          5       0.05       5000
      2638         64         60          6       0.20       1000
      2639         64         60          6       0.20       2000
      2640         64         60          6       0.20       5000
      2641         64         60          6       0.10       1000
      2642         64         60          6       0.10       2000
      2643         64         60          6       0.10       5000
      2644         64         60          6       0.05       1000
      2645         64         60          6       0.05       2000
      2646         64         60          6       0.05       5000
      2647         64         66          1       0.20       1000
      2648         64         66          1       0.20       2000
      2649         64         66          1       0.20       5000
      2650         64         66          1       0.10       1000
      2651         64         66          1       0.10       2000
      2652         64         66          1       0.10       5000
      2653         64         66          1       0.05       1000
      2654         64         66          1       0.05       2000
      2655         64         66          1       0.05       5000
      2656         64         66          5       0.20       1000
      2657         64         66          5       0.20       2000
      2658         64         66          5       0.20       5000
      2659         64         66          5       0.10       1000
      2660         64         66          5       0.10       2000
      2661         64         66          5       0.10       5000
      2662         64         66          5       0.05       1000
      2663         64         66          5       0.05       2000
      2664         64         66          5       0.05       5000
      2665         64         66          6       0.20       1000
      2666         64         66          6       0.20       2000
      2667         64         66          6       0.20       5000
      2668         64         66          6       0.10       1000
      2669         64         66          6       0.10       2000
      2670         64         66          6       0.10       5000
