% nSim ->    2754
%      nExp        nIn        hLS      trFcn         lr        trC
      2071         76         66          5       0.20       1000
      2072         76         66          5       0.20       2000
      2073         76         66          5       0.20       5000
      2074         76         66          5       0.10       1000
      2075         76         66          5       0.10       2000
      2076         76         66          5       0.10       5000
      2077         76         66          5       0.05       1000
      2078         76         66          5       0.05       2000
      2079         76         66          5       0.05       5000
      2080         76         66          6       0.20       1000
      2081         76         66          6       0.20       2000
      2082         76         66          6       0.20       5000
      2083         76         66          6       0.10       1000
      2084         76         66          6       0.10       2000
      2085         76         66          6       0.10       5000
      2086         76         66          6       0.05       1000
      2087         76         66          6       0.05       2000
      2088         76         66          6       0.05       5000
      2089         76         72          5       0.20       1000
      2090         76         72          5       0.20       2000
      2091         76         72          5       0.20       5000
      2092         76         72          5       0.10       1000
      2093         76         72          5       0.10       2000
      2094         76         72          5       0.10       5000
      2095         76         72          5       0.05       1000
      2096         76         72          5       0.05       2000
      2097         76         72          5       0.05       5000
      2098         76         72          6       0.20       1000
      2099         76         72          6       0.20       2000
      2100         76         72          6       0.20       5000
      2101         76         72          6       0.10       1000
      2102         76         72          6       0.10       2000
      2103         76         72          6       0.10       5000
      2104         76         72          6       0.05       1000
      2105         76         72          6       0.05       2000
      2106         76         72          6       0.05       5000
      2107         76         78          5       0.20       1000
      2108         76         78          5       0.20       2000
      2109         76         78          5       0.20       5000
      2110         76         78          5       0.10       1000
      2111         76         78          5       0.10       2000
      2112         76         78          5       0.10       5000
      2113         76         78          5       0.05       1000
      2114         76         78          5       0.05       2000
      2115         76         78          5       0.05       5000
      2116         76         78          6       0.20       1000
      2117         76         78          6       0.20       2000
      2118         76         78          6       0.20       5000
      2119         76         78          6       0.10       1000
      2120         76         78          6       0.10       2000
      2121         76         78          6       0.10       5000
      2122         76         78          6       0.05       1000
      2123         76         78          6       0.05       2000
      2124         76         78          6       0.05       5000
      2125         76         84          5       0.20       1000
      2126         76         84          5       0.20       2000
      2127         76         84          5       0.20       5000
      2128         76         84          5       0.10       1000
      2129         76         84          5       0.10       2000
      2130         76         84          5       0.10       5000
      2131         76         84          5       0.05       1000
      2132         76         84          5       0.05       2000
      2133         76         84          5       0.05       5000
      2134         76         84          6       0.20       1000
      2135         76         84          6       0.20       2000
      2136         76         84          6       0.20       5000
      2137         76         84          6       0.10       1000
      2138         76         84          6       0.10       2000
      2139         76         84          6       0.10       5000
      2140         76         84          6       0.05       1000
      2141         76         84          6       0.05       2000
      2142         76         84          6       0.05       5000
      2143         88          3          5       0.20       1000
      2144         88          3          5       0.20       2000
      2145         88          3          5       0.20       5000
      2146         88          3          5       0.10       1000
      2147         88          3          5       0.10       2000
      2148         88          3          5       0.10       5000
      2149         88          3          5       0.05       1000
      2150         88          3          5       0.05       2000
      2151         88          3          5       0.05       5000
      2152         88          3          6       0.20       1000
      2153         88          3          6       0.20       2000
      2154         88          3          6       0.20       5000
      2155         88          3          6       0.10       1000
      2156         88          3          6       0.10       2000
      2157         88          3          6       0.10       5000
      2158         88          3          6       0.05       1000
      2159         88          3          6       0.05       2000
      2160         88          3          6       0.05       5000
      2161         88          4          5       0.20       1000
      2162         88          4          5       0.20       2000
      2163         88          4          5       0.20       5000
      2164         88          4          5       0.10       1000
      2165         88          4          5       0.10       2000
      2166         88          4          5       0.10       5000
      2167         88          4          5       0.05       1000
      2168         88          4          5       0.05       2000
      2169         88          4          5       0.05       5000
      2170         88          4          6       0.20       1000
      2171         88          4          6       0.20       2000
      2172         88          4          6       0.20       5000
      2173         88          4          6       0.10       1000
      2174         88          4          6       0.10       2000
      2175         88          4          6       0.10       5000
      2176         88          4          6       0.05       1000
      2177         88          4          6       0.05       2000
      2178         88          4          6       0.05       5000
      2179         88          6          5       0.20       1000
      2180         88          6          5       0.20       2000
      2181         88          6          5       0.20       5000
      2182         88          6          5       0.10       1000
      2183         88          6          5       0.10       2000
      2184         88          6          5       0.10       5000
      2185         88          6          5       0.05       1000
      2186         88          6          5       0.05       2000
      2187         88          6          5       0.05       5000
      2188         88          6          6       0.20       1000
      2189         88          6          6       0.20       2000
      2190         88          6          6       0.20       5000
      2191         88          6          6       0.10       1000
      2192         88          6          6       0.10       2000
      2193         88          6          6       0.10       5000
      2194         88          6          6       0.05       1000
      2195         88          6          6       0.05       2000
      2196         88          6          6       0.05       5000
      2197         88          9          5       0.20       1000
      2198         88          9          5       0.20       2000
      2199         88          9          5       0.20       5000
      2200         88          9          5       0.10       1000
      2201         88          9          5       0.10       2000
      2202         88          9          5       0.10       5000
      2203         88          9          5       0.05       1000
      2204         88          9          5       0.05       2000
      2205         88          9          5       0.05       5000
      2206         88          9          6       0.20       1000
      2207         88          9          6       0.20       2000
      2208         88          9          6       0.20       5000
      2209         88          9          6       0.10       1000
      2210         88          9          6       0.10       2000
      2211         88          9          6       0.10       5000
      2212         88          9          6       0.05       1000
      2213         88          9          6       0.05       2000
      2214         88          9          6       0.05       5000
      2215         88         12          5       0.20       1000
      2216         88         12          5       0.20       2000
      2217         88         12          5       0.20       5000
      2218         88         12          5       0.10       1000
      2219         88         12          5       0.10       2000
      2220         88         12          5       0.10       5000
      2221         88         12          5       0.05       1000
      2222         88         12          5       0.05       2000
      2223         88         12          5       0.05       5000
      2224         88         12          6       0.20       1000
      2225         88         12          6       0.20       2000
      2226         88         12          6       0.20       5000
      2227         88         12          6       0.10       1000
      2228         88         12          6       0.10       2000
      2229         88         12          6       0.10       5000
      2230         88         12          6       0.05       1000
      2231         88         12          6       0.05       2000
      2232         88         12          6       0.05       5000
      2233         88         18          5       0.20       1000
      2234         88         18          5       0.20       2000
      2235         88         18          5       0.20       5000
      2236         88         18          5       0.10       1000
      2237         88         18          5       0.10       2000
      2238         88         18          5       0.10       5000
      2239         88         18          5       0.05       1000
      2240         88         18          5       0.05       2000
      2241         88         18          5       0.05       5000
      2242         88         18          6       0.20       1000
      2243         88         18          6       0.20       2000
      2244         88         18          6       0.20       5000
      2245         88         18          6       0.10       1000
      2246         88         18          6       0.10       2000
      2247         88         18          6       0.10       5000
      2248         88         18          6       0.05       1000
      2249         88         18          6       0.05       2000
      2250         88         18          6       0.05       5000
      2251         88         24          5       0.20       1000
      2252         88         24          5       0.20       2000
      2253         88         24          5       0.20       5000
      2254         88         24          5       0.10       1000
      2255         88         24          5       0.10       2000
      2256         88         24          5       0.10       5000
      2257         88         24          5       0.05       1000
      2258         88         24          5       0.05       2000
      2259         88         24          5       0.05       5000
      2260         88         24          6       0.20       1000
      2261         88         24          6       0.20       2000
      2262         88         24          6       0.20       5000
      2263         88         24          6       0.10       1000
      2264         88         24          6       0.10       2000
      2265         88         24          6       0.10       5000
      2266         88         24          6       0.05       1000
      2267         88         24          6       0.05       2000
      2268         88         24          6       0.05       5000
      2269         88         30          5       0.20       1000
      2270         88         30          5       0.20       2000
      2271         88         30          5       0.20       5000
      2272         88         30          5       0.10       1000
      2273         88         30          5       0.10       2000
      2274         88         30          5       0.10       5000
      2275         88         30          5       0.05       1000
      2276         88         30          5       0.05       2000
      2277         88         30          5       0.05       5000
      2278         88         30          6       0.20       1000
      2279         88         30          6       0.20       2000
      2280         88         30          6       0.20       5000
      2281         88         30          6       0.10       1000
      2282         88         30          6       0.10       2000
      2283         88         30          6       0.10       5000
      2284         88         30          6       0.05       1000
      2285         88         30          6       0.05       2000
      2286         88         30          6       0.05       5000
      2287         88         36          5       0.20       1000
      2288         88         36          5       0.20       2000
      2289         88         36          5       0.20       5000
      2290         88         36          5       0.10       1000
      2291         88         36          5       0.10       2000
      2292         88         36          5       0.10       5000
      2293         88         36          5       0.05       1000
      2294         88         36          5       0.05       2000
      2295         88         36          5       0.05       5000
      2296         88         36          6       0.20       1000
      2297         88         36          6       0.20       2000
      2298         88         36          6       0.20       5000
      2299         88         36          6       0.10       1000
      2300         88         36          6       0.10       2000
      2301         88         36          6       0.10       5000
      2302         88         36          6       0.05       1000
      2303         88         36          6       0.05       2000
      2304         88         36          6       0.05       5000
      2305         88         42          5       0.20       1000
      2306         88         42          5       0.20       2000
      2307         88         42          5       0.20       5000
      2308         88         42          5       0.10       1000
      2309         88         42          5       0.10       2000
      2310         88         42          5       0.10       5000
      2311         88         42          5       0.05       1000
      2312         88         42          5       0.05       2000
      2313         88         42          5       0.05       5000
      2314         88         42          6       0.20       1000
      2315         88         42          6       0.20       2000
      2316         88         42          6       0.20       5000
      2317         88         42          6       0.10       1000
      2318         88         42          6       0.10       2000
      2319         88         42          6       0.10       5000
      2320         88         42          6       0.05       1000
      2321         88         42          6       0.05       2000
      2322         88         42          6       0.05       5000
      2323         88         48          5       0.20       1000
      2324         88         48          5       0.20       2000
      2325         88         48          5       0.20       5000
      2326         88         48          5       0.10       1000
      2327         88         48          5       0.10       2000
      2328         88         48          5       0.10       5000
      2329         88         48          5       0.05       1000
      2330         88         48          5       0.05       2000
      2331         88         48          5       0.05       5000
      2332         88         48          6       0.20       1000
      2333         88         48          6       0.20       2000
      2334         88         48          6       0.20       5000
      2335         88         48          6       0.10       1000
      2336         88         48          6       0.10       2000
      2337         88         48          6       0.10       5000
      2338         88         48          6       0.05       1000
      2339         88         48          6       0.05       2000
      2340         88         48          6       0.05       5000
      2341         88         54          5       0.20       1000
      2342         88         54          5       0.20       2000
      2343         88         54          5       0.20       5000
      2344         88         54          5       0.10       1000
      2345         88         54          5       0.10       2000
      2346         88         54          5       0.10       5000
      2347         88         54          5       0.05       1000
      2348         88         54          5       0.05       2000
      2349         88         54          5       0.05       5000
      2350         88         54          6       0.20       1000
      2351         88         54          6       0.20       2000
      2352         88         54          6       0.20       5000
      2353         88         54          6       0.10       1000
      2354         88         54          6       0.10       2000
      2355         88         54          6       0.10       5000
      2356         88         54          6       0.05       1000
      2357         88         54          6       0.05       2000
      2358         88         54          6       0.05       5000
      2359         88         60          5       0.20       1000
      2360         88         60          5       0.20       2000
      2361         88         60          5       0.20       5000
      2362         88         60          5       0.10       1000
      2363         88         60          5       0.10       2000
      2364         88         60          5       0.10       5000
      2365         88         60          5       0.05       1000
      2366         88         60          5       0.05       2000
      2367         88         60          5       0.05       5000
      2368         88         60          6       0.20       1000
      2369         88         60          6       0.20       2000
      2370         88         60          6       0.20       5000
      2371         88         60          6       0.10       1000
      2372         88         60          6       0.10       2000
      2373         88         60          6       0.10       5000
      2374         88         60          6       0.05       1000
      2375         88         60          6       0.05       2000
      2376         88         60          6       0.05       5000
      2377         88         66          5       0.20       1000
      2378         88         66          5       0.20       2000
      2379         88         66          5       0.20       5000
      2380         88         66          5       0.10       1000
      2381         88         66          5       0.10       2000
      2382         88         66          5       0.10       5000
      2383         88         66          5       0.05       1000
      2384         88         66          5       0.05       2000
      2385         88         66          5       0.05       5000
      2386         88         66          6       0.20       1000
      2387         88         66          6       0.20       2000
      2388         88         66          6       0.20       5000
      2389         88         66          6       0.10       1000
      2390         88         66          6       0.10       2000
      2391         88         66          6       0.10       5000
      2392         88         66          6       0.05       1000
      2393         88         66          6       0.05       2000
      2394         88         66          6       0.05       5000
      2395         88         72          5       0.20       1000
      2396         88         72          5       0.20       2000
      2397         88         72          5       0.20       5000
      2398         88         72          5       0.10       1000
      2399         88         72          5       0.10       2000
      2400         88         72          5       0.10       5000
      2401         88         72          5       0.05       1000
      2402         88         72          5       0.05       2000
      2403         88         72          5       0.05       5000
      2404         88         72          6       0.20       1000
      2405         88         72          6       0.20       2000
      2406         88         72          6       0.20       5000
      2407         88         72          6       0.10       1000
      2408         88         72          6       0.10       2000
      2409         88         72          6       0.10       5000
      2410         88         72          6       0.05       1000
      2411         88         72          6       0.05       2000
      2412         88         72          6       0.05       5000
      2413         88         78          5       0.20       1000
      2414         88         78          5       0.20       2000
      2415         88         78          5       0.20       5000
      2416         88         78          5       0.10       1000
      2417         88         78          5       0.10       2000
      2418         88         78          5       0.10       5000
      2419         88         78          5       0.05       1000
      2420         88         78          5       0.05       2000
      2421         88         78          5       0.05       5000
      2422         88         78          6       0.20       1000
      2423         88         78          6       0.20       2000
      2424         88         78          6       0.20       5000
      2425         88         78          6       0.10       1000
      2426         88         78          6       0.10       2000
      2427         88         78          6       0.10       5000
      2428         88         78          6       0.05       1000
      2429         88         78          6       0.05       2000
      2430         88         78          6       0.05       5000
      2431         88         84          5       0.20       1000
      2432         88         84          5       0.20       2000
      2433         88         84          5       0.20       5000
      2434         88         84          5       0.10       1000
      2435         88         84          5       0.10       2000
      2436         88         84          5       0.10       5000
      2437         88         84          5       0.05       1000
      2438         88         84          5       0.05       2000
      2439         88         84          5       0.05       5000
      2440         88         84          6       0.20       1000
      2441         88         84          6       0.20       2000
      2442         88         84          6       0.20       5000
      2443         88         84          6       0.10       1000
      2444         88         84          6       0.10       2000
      2445         88         84          6       0.10       5000
      2446         88         84          6       0.05       1000
      2447         88         84          6       0.05       2000
      2448         88         84          6       0.05       5000
      2449        100          3          5       0.20       1000
      2450        100          3          5       0.20       2000
      2451        100          3          5       0.20       5000
      2452        100          3          5       0.10       1000
      2453        100          3          5       0.10       2000
      2454        100          3          5       0.10       5000
      2455        100          3          5       0.05       1000
      2456        100          3          5       0.05       2000
      2457        100          3          5       0.05       5000
      2458        100          3          6       0.20       1000
      2459        100          3          6       0.20       2000
      2460        100          3          6       0.20       5000
      2461        100          3          6       0.10       1000
      2462        100          3          6       0.10       2000
      2463        100          3          6       0.10       5000
      2464        100          3          6       0.05       1000
      2465        100          3          6       0.05       2000
      2466        100          3          6       0.05       5000
      2467        100          4          5       0.20       1000
      2468        100          4          5       0.20       2000
      2469        100          4          5       0.20       5000
      2470        100          4          5       0.10       1000
      2471        100          4          5       0.10       2000
      2472        100          4          5       0.10       5000
      2473        100          4          5       0.05       1000
      2474        100          4          5       0.05       2000
      2475        100          4          5       0.05       5000
      2476        100          4          6       0.20       1000
      2477        100          4          6       0.20       2000
      2478        100          4          6       0.20       5000
      2479        100          4          6       0.10       1000
      2480        100          4          6       0.10       2000
      2481        100          4          6       0.10       5000
      2482        100          4          6       0.05       1000
      2483        100          4          6       0.05       2000
      2484        100          4          6       0.05       5000
      2485        100          6          5       0.20       1000
      2486        100          6          5       0.20       2000
      2487        100          6          5       0.20       5000
      2488        100          6          5       0.10       1000
      2489        100          6          5       0.10       2000
      2490        100          6          5       0.10       5000
      2491        100          6          5       0.05       1000
      2492        100          6          5       0.05       2000
      2493        100          6          5       0.05       5000
      2494        100          6          6       0.20       1000
      2495        100          6          6       0.20       2000
      2496        100          6          6       0.20       5000
      2497        100          6          6       0.10       1000
      2498        100          6          6       0.10       2000
      2499        100          6          6       0.10       5000
      2500        100          6          6       0.05       1000
      2501        100          6          6       0.05       2000
      2502        100          6          6       0.05       5000
      2503        100          9          5       0.20       1000
      2504        100          9          5       0.20       2000
      2505        100          9          5       0.20       5000
      2506        100          9          5       0.10       1000
      2507        100          9          5       0.10       2000
      2508        100          9          5       0.10       5000
      2509        100          9          5       0.05       1000
      2510        100          9          5       0.05       2000
      2511        100          9          5       0.05       5000
      2512        100          9          6       0.20       1000
      2513        100          9          6       0.20       2000
      2514        100          9          6       0.20       5000
      2515        100          9          6       0.10       1000
      2516        100          9          6       0.10       2000
      2517        100          9          6       0.10       5000
      2518        100          9          6       0.05       1000
      2519        100          9          6       0.05       2000
      2520        100          9          6       0.05       5000
      2521        100         12          5       0.20       1000
      2522        100         12          5       0.20       2000
      2523        100         12          5       0.20       5000
      2524        100         12          5       0.10       1000
      2525        100         12          5       0.10       2000
      2526        100         12          5       0.10       5000
      2527        100         12          5       0.05       1000
      2528        100         12          5       0.05       2000
      2529        100         12          5       0.05       5000
      2530        100         12          6       0.20       1000
      2531        100         12          6       0.20       2000
      2532        100         12          6       0.20       5000
      2533        100         12          6       0.10       1000
      2534        100         12          6       0.10       2000
      2535        100         12          6       0.10       5000
      2536        100         12          6       0.05       1000
      2537        100         12          6       0.05       2000
      2538        100         12          6       0.05       5000
      2539        100         18          5       0.20       1000
      2540        100         18          5       0.20       2000
      2541        100         18          5       0.20       5000
      2542        100         18          5       0.10       1000
      2543        100         18          5       0.10       2000
      2544        100         18          5       0.10       5000
      2545        100         18          5       0.05       1000
      2546        100         18          5       0.05       2000
      2547        100         18          5       0.05       5000
      2548        100         18          6       0.20       1000
      2549        100         18          6       0.20       2000
      2550        100         18          6       0.20       5000
      2551        100         18          6       0.10       1000
      2552        100         18          6       0.10       2000
      2553        100         18          6       0.10       5000
      2554        100         18          6       0.05       1000
      2555        100         18          6       0.05       2000
      2556        100         18          6       0.05       5000
      2557        100         24          5       0.20       1000
      2558        100         24          5       0.20       2000
      2559        100         24          5       0.20       5000
      2560        100         24          5       0.10       1000
      2561        100         24          5       0.10       2000
      2562        100         24          5       0.10       5000
      2563        100         24          5       0.05       1000
      2564        100         24          5       0.05       2000
      2565        100         24          5       0.05       5000
      2566        100         24          6       0.20       1000
      2567        100         24          6       0.20       2000
      2568        100         24          6       0.20       5000
      2569        100         24          6       0.10       1000
      2570        100         24          6       0.10       2000
      2571        100         24          6       0.10       5000
      2572        100         24          6       0.05       1000
      2573        100         24          6       0.05       2000
      2574        100         24          6       0.05       5000
      2575        100         30          5       0.20       1000
      2576        100         30          5       0.20       2000
      2577        100         30          5       0.20       5000
      2578        100         30          5       0.10       1000
      2579        100         30          5       0.10       2000
      2580        100         30          5       0.10       5000
      2581        100         30          5       0.05       1000
      2582        100         30          5       0.05       2000
      2583        100         30          5       0.05       5000
      2584        100         30          6       0.20       1000
      2585        100         30          6       0.20       2000
      2586        100         30          6       0.20       5000
      2587        100         30          6       0.10       1000
      2588        100         30          6       0.10       2000
      2589        100         30          6       0.10       5000
      2590        100         30          6       0.05       1000
      2591        100         30          6       0.05       2000
      2592        100         30          6       0.05       5000
      2593        100         36          5       0.20       1000
      2594        100         36          5       0.20       2000
      2595        100         36          5       0.20       5000
      2596        100         36          5       0.10       1000
      2597        100         36          5       0.10       2000
      2598        100         36          5       0.10       5000
      2599        100         36          5       0.05       1000
      2600        100         36          5       0.05       2000
      2601        100         36          5       0.05       5000
      2602        100         36          6       0.20       1000
      2603        100         36          6       0.20       2000
      2604        100         36          6       0.20       5000
      2605        100         36          6       0.10       1000
      2606        100         36          6       0.10       2000
      2607        100         36          6       0.10       5000
      2608        100         36          6       0.05       1000
      2609        100         36          6       0.05       2000
      2610        100         36          6       0.05       5000
      2611        100         42          5       0.20       1000
      2612        100         42          5       0.20       2000
      2613        100         42          5       0.20       5000
      2614        100         42          5       0.10       1000
      2615        100         42          5       0.10       2000
      2616        100         42          5       0.10       5000
      2617        100         42          5       0.05       1000
      2618        100         42          5       0.05       2000
      2619        100         42          5       0.05       5000
      2620        100         42          6       0.20       1000
      2621        100         42          6       0.20       2000
      2622        100         42          6       0.20       5000
      2623        100         42          6       0.10       1000
      2624        100         42          6       0.10       2000
      2625        100         42          6       0.10       5000
      2626        100         42          6       0.05       1000
      2627        100         42          6       0.05       2000
      2628        100         42          6       0.05       5000
      2629        100         48          5       0.20       1000
      2630        100         48          5       0.20       2000
      2631        100         48          5       0.20       5000
      2632        100         48          5       0.10       1000
      2633        100         48          5       0.10       2000
      2634        100         48          5       0.10       5000
      2635        100         48          5       0.05       1000
      2636        100         48          5       0.05       2000
      2637        100         48          5       0.05       5000
      2638        100         48          6       0.20       1000
      2639        100         48          6       0.20       2000
      2640        100         48          6       0.20       5000
      2641        100         48          6       0.10       1000
      2642        100         48          6       0.10       2000
      2643        100         48          6       0.10       5000
      2644        100         48          6       0.05       1000
      2645        100         48          6       0.05       2000
      2646        100         48          6       0.05       5000
      2647        100         54          5       0.20       1000
      2648        100         54          5       0.20       2000
      2649        100         54          5       0.20       5000
      2650        100         54          5       0.10       1000
      2651        100         54          5       0.10       2000
      2652        100         54          5       0.10       5000
      2653        100         54          5       0.05       1000
      2654        100         54          5       0.05       2000
      2655        100         54          5       0.05       5000
      2656        100         54          6       0.20       1000
      2657        100         54          6       0.20       2000
      2658        100         54          6       0.20       5000
      2659        100         54          6       0.10       1000
      2660        100         54          6       0.10       2000
      2661        100         54          6       0.10       5000
      2662        100         54          6       0.05       1000
      2663        100         54          6       0.05       2000
      2664        100         54          6       0.05       5000
      2665        100         60          5       0.20       1000
      2666        100         60          5       0.20       2000
      2667        100         60          5       0.20       5000
      2668        100         60          5       0.10       1000
      2669        100         60          5       0.10       2000
      2670        100         60          5       0.10       5000
      2671        100         60          5       0.05       1000
      2672        100         60          5       0.05       2000
      2673        100         60          5       0.05       5000
      2674        100         60          6       0.20       1000
      2675        100         60          6       0.20       2000
      2676        100         60          6       0.20       5000
      2677        100         60          6       0.10       1000
      2678        100         60          6       0.10       2000
      2679        100         60          6       0.10       5000
      2680        100         60          6       0.05       1000
      2681        100         60          6       0.05       2000
      2682        100         60          6       0.05       5000
      2683        100         66          5       0.20       1000
      2684        100         66          5       0.20       2000
      2685        100         66          5       0.20       5000
      2686        100         66          5       0.10       1000
      2687        100         66          5       0.10       2000
      2688        100         66          5       0.10       5000
      2689        100         66          5       0.05       1000
      2690        100         66          5       0.05       2000
      2691        100         66          5       0.05       5000
      2692        100         66          6       0.20       1000
      2693        100         66          6       0.20       2000
      2694        100         66          6       0.20       5000
      2695        100         66          6       0.10       1000
      2696        100         66          6       0.10       2000
      2697        100         66          6       0.10       5000
      2698        100         66          6       0.05       1000
      2699        100         66          6       0.05       2000
      2700        100         66          6       0.05       5000
      2701        100         72          5       0.20       1000
      2702        100         72          5       0.20       2000
      2703        100         72          5       0.20       5000
      2704        100         72          5       0.10       1000
      2705        100         72          5       0.10       2000
      2706        100         72          5       0.10       5000
      2707        100         72          5       0.05       1000
      2708        100         72          5       0.05       2000
      2709        100         72          5       0.05       5000
      2710        100         72          6       0.20       1000
      2711        100         72          6       0.20       2000
      2712        100         72          6       0.20       5000
      2713        100         72          6       0.10       1000
      2714        100         72          6       0.10       2000
      2715        100         72          6       0.10       5000
      2716        100         72          6       0.05       1000
      2717        100         72          6       0.05       2000
      2718        100         72          6       0.05       5000
      2719        100         78          5       0.20       1000
      2720        100         78          5       0.20       2000
      2721        100         78          5       0.20       5000
      2722        100         78          5       0.10       1000
      2723        100         78          5       0.10       2000
      2724        100         78          5       0.10       5000
      2725        100         78          5       0.05       1000
      2726        100         78          5       0.05       2000
      2727        100         78          5       0.05       5000
      2728        100         78          6       0.20       1000
      2729        100         78          6       0.20       2000
      2730        100         78          6       0.20       5000
      2731        100         78          6       0.10       1000
      2732        100         78          6       0.10       2000
      2733        100         78          6       0.10       5000
      2734        100         78          6       0.05       1000
      2735        100         78          6       0.05       2000
      2736        100         78          6       0.05       5000
      2737        100         84          5       0.20       1000
      2738        100         84          5       0.20       2000
      2739        100         84          5       0.20       5000
      2740        100         84          5       0.10       1000
      2741        100         84          5       0.10       2000
      2742        100         84          5       0.10       5000
      2743        100         84          5       0.05       1000
      2744        100         84          5       0.05       2000
      2745        100         84          5       0.05       5000
      2746        100         84          6       0.20       1000
      2747        100         84          6       0.20       2000
      2748        100         84          6       0.20       5000
      2749        100         84          6       0.10       1000
      2750        100         84          6       0.10       2000
      2751        100         84          6       0.10       5000
      2752        100         84          6       0.05       1000
