 28 079 056 08 08 02 12 01 12 07 00067 V
 28 079 056 08 08 02 12 01 12 08 00083 V
 28 079 056 08 08 02 12 01 12 09 00097 V
 28 079 056 08 08 02 12 01 12 10 00105 V
 28 079 056 08 08 02 12 01 12 11 00112 V
 28 079 056 08 08 02 12 01 12 12 00105 V
 28 079 056 08 08 02 12 01 12 13 00060 V
 28 079 056 08 08 02 12 01 12 14 00069 V
 28 079 056 08 08 02 12 01 12 15 00060 V
 28 079 056 08 08 02 12 01 12 16 00073 V
 28 079 056 08 08 02 12 01 12 17 00088 V
 28 079 056 08 08 02 12 01 12 18 00104 V
 28 079 056 08 08 02 12 01 12 19 00126 V
 28 079 056 08 08 02 12 01 12 20 00145 V
 28 079 056 08 08 02 12 01 12 21 00119 V
 28 079 056 08 08 02 12 01 12 22 00141 V
 28 079 056 08 08 02 12 01 12 23 00105 V
 28 079 056 08 08 02 12 01 12 24 00085 V
 28 079 056 08 08 02 12 01 13 01 00099 V
 28 079 056 08 08 02 12 01 13 02 00093 V
 28 079 056 08 08 02 12 01 13 03 00094 V
 28 079 056 08 08 02 12 01 13 04 00084 V
 28 079 056 08 08 02 12 01 13 05 00081 V
 28 079 056 08 08 02 12 01 13 06 00060 V
 28 079 056 08 08 02 12 01 13 07 00069 V
 28 079 056 08 08 02 12 01 13 08 00080 V
 28 079 056 08 08 02 12 01 13 09 00131 V
 28 079 056 08 08 02 12 01 13 10 00125 V
 28 079 056 08 08 02 12 01 13 11 00114 V
 28 079 056 08 08 02 12 01 13 12 00105 V
 28 079 056 08 08 02 12 01 13 13 00086 V
 28 079 056 08 08 02 12 01 13 14 00098 V
 28 079 056 08 08 02 12 01 13 15 00119 V
 28 079 056 08 08 02 12 01 13 16 00098 V
 28 079 056 08 08 02 12 01 13 17 00084 V
 28 079 056 08 08 02 12 01 13 18 00091 V
 28 079 056 08 08 02 12 01 13 19 00109 V
 28 079 056 08 08 02 12 01 13 20 00134 V
 28 079 056 08 08 02 12 01 13 21 00168 V
 28 079 056 08 08 02 12 01 13 22 00174 V
 28 079 056 08 08 02 12 01 13 23 00132 V
 28 079 056 08 08 02 12 01 13 24 00133 V
 28 079 056 08 08 02 12 01 14 01 00120 V
 28 079 056 08 08 02 12 01 14 02 00103 V
 28 079 056 08 08 02 12 01 14 03 00096 V
 28 079 056 08 08 02 12 01 14 04 00096 V
 28 079 056 08 08 02 12 01 14 05 00077 V
 28 079 056 08 08 02 12 01 14 06 00077 V
 28 079 056 08 08 02 12 01 14 07 00070 V
 28 079 056 08 08 02 12 01 14 08 00075 V
 28 079 056 08 08 02 12 01 14 09 00082 V
 28 079 056 08 08 02 12 01 14 10 00081 V
 28 079 056 08 08 02 12 01 14 11 00069 V
 28 079 056 08 08 02 12 01 14 12 00070 V
 28 079 056 08 08 02 12 01 14 13 00070 V
 28 079 056 08 08 02 12 01 14 14 00071 V
 28 079 056 08 08 02 12 01 14 15 00062 V
 28 079 056 08 08 02 12 01 14 16 00043 V
 28 079 056 08 08 02 12 01 14 17 00038 V
 28 079 056 08 08 02 12 01 14 18 00053 V
 28 079 056 08 08 02 12 01 14 19 00089 V
 28 079 056 08 08 02 12 01 14 20 00079 V
 28 079 056 08 08 02 12 01 14 21 00086 V
 28 079 056 08 08 02 12 01 14 22 00095 V
 28 079 056 08 08 02 12 01 14 23 00123 V
 28 079 056 08 08 02 12 01 14 24 00118 V
 28 079 056 08 08 02 12 01 15 01 00119 V
 28 079 056 08 08 02 12 01 15 02 00084 V
 28 079 056 08 08 02 12 01 15 03 00090 V
 28 079 056 08 08 02 12 01 15 04 00094 V
 28 079 056 08 08 02 12 01 15 05 00088 V
 28 079 056 08 08 02 12 01 15 06 00073 V
 28 079 056 08 08 02 12 01 15 07 00063 V
 28 079 056 08 08 02 12 01 15 08 00064 V
 28 079 056 08 08 02 12 01 15 09 00066 V
 28 079 056 08 08 02 12 01 15 10 00081 V
 28 079 056 08 08 02 12 01 15 11 00059 V
 28 079 056 08 08 02 12 01 15 12 00063 V
 28 079 056 08 08 02 12 01 15 13 00063 V
 28 079 056 08 08 02 12 01 15 14 00061 V
 28 079 056 08 08 02 12 01 15 15 00063 V
 28 079 056 08 08 02 12 01 15 16 00063 V
 28 079 056 08 08 02 12 01 15 17 00063 V
 28 079 056 08 08 02 12 01 15 18 00075 V
 28 079 056 08 08 02 12 01 15 19 00074 V
 28 079 056 08 08 02 12 01 15 20 00072 V
 28 079 056 08 08 02 12 01 15 21 00073 V
 28 079 056 08 08 02 12 01 15 22 00080 V
 28 079 056 08 08 02 12 01 15 23 00079 V
 28 079 056 08 08 02 12 01 15 24 00073 V
 28 079 056 08 08 02 12 01 16 01 00062 V
 28 079 056 08 08 02 12 01 16 02 00036 V
 28 079 056 08 08 02 12 01 16 03 00035 V
 28 079 056 08 08 02 12 01 16 04 00028 V
 28 079 056 08 08 02 12 01 16 05 00031 V
 28 079 056 08 08 02 12 01 16 06 00029 V
 28 079 056 08 08 02 12 01 16 07 00038 V
 28 079 056 08 08 02 12 01 16 08 00050 V
 28 079 056 08 08 02 12 01 16 09 00068 V
 28 079 056 08 08 02 12 01 16 10 00082 V
 28 079 056 08 08 02 12 01 16 11 00078 V
 28 079 056 08 08 02 12 01 16 12 00077 V
 28 079 056 08 08 02 12 01 16 13 00072 V
 28 079 056 08 08 02 12 01 16 14 00074 V
 28 079 056 08 08 02 12 01 16 15 00058 V
 28 079 056 08 08 02 12 01 16 16 00064 V
 28 079 056 08 08 02 12 01 16 17 00060 V
 28 079 056 08 08 02 12 01 16 18 00055 V
 28 079 056 08 08 02 12 01 16 19 00056 V
 28 079 056 08 08 02 12 01 16 20 00058 V
 28 079 056 08 08 02 12 01 16 21 00062 V
 28 079 056 08 08 02 12 01 16 22 00053 V
 28 079 056 08 08 02 12 01 16 23 00044 V
 28 079 056 08 08 02 12 01 16 24 00038 V
 28 079 056 08 08 02 12 01 17 01 00028 V
 28 079 056 08 08 02 12 01 17 02 00029 V
 28 079 056 08 08 02 12 01 17 03 00017 V
 28 079 056 08 08 02 12 01 17 04 00018 V
 28 079 056 08 08 02 12 01 17 05 00027 V
 28 079 056 08 08 02 12 01 17 06 00029 V
 28 079 056 08 08 02 12 01 17 07 00053 V
 28 079 056 08 08 02 12 01 17 08 00087 V
 28 079 056 08 08 02 12 01 17 09 00082 V
 28 079 056 08 08 02 12 01 17 10 00107 V
 28 079 056 08 08 02 12 01 17 11 00087 V
 28 079 056 08 08 02 12 01 17 12 00071 V
 28 079 056 08 08 02 12 01 17 13 00062 V
 28 079 056 08 08 02 12 01 17 14 00055 V
 28 079 056 08 08 02 12 01 17 15 00052 V
 28 079 056 08 08 02 12 01 17 16 00053 V
 28 079 056 08 08 02 12 01 17 17 00064 V
 28 079 056 08 08 02 12 01 17 18 00086 V
 28 079 056 08 08 02 12 01 17 19 00107 V
 28 079 056 08 08 02 12 01 17 20 00118 V
 28 079 056 08 08 02 12 01 17 21 00101 V
 28 079 056 08 08 02 12 01 17 22 00102 V
 28 079 056 08 08 02 12 01 17 23 00103 V
 28 079 056 08 08 02 12 01 17 24 00103 V
 28 079 056 08 08 02 12 01 18 01 00072 V
 28 079 056 08 08 02 12 01 18 02 00056 V
 28 079 056 08 08 02 12 01 18 03 00047 V
 28 079 056 08 08 02 12 01 18 04 00036 V
 28 079 056 08 08 02 12 01 18 05 00038 V
 28 079 056 08 08 02 12 01 18 06 00039 V
 28 079 056 08 08 02 12 01 18 07 00057 V
 28 079 056 08 08 02 12 01 18 08 00082 V
 28 079 056 08 08 02 12 01 18 09 00115 V
 28 079 056 08 08 02 12 01 18 10 00113 V
 28 079 056 08 08 02 12 01 18 11 00117 V
 28 079 056 08 08 02 12 01 18 12 00113 V
 28 079 056 08 08 02 12 01 18 13 00098 V
 28 079 056 08 08 02 12 01 18 14 00083 V
 28 079 056 08 08 02 12 01 18 15 00061 V
 28 079 056 08 08 02 12 01 18 16 00068 V
 28 079 056 08 08 02 12 01 18 17 00068 V
 28 079 056 08 08 02 12 01 18 18 00090 V
 28 079 056 08 08 02 12 01 18 19 00157 V
 28 079 056 08 08 02 12 01 18 20 00183 V
 28 079 056 08 08 02 12 01 18 21 00166 V
 28 079 056 08 08 02 12 01 18 22 00138 V
 28 079 056 08 08 02 12 01 18 23 00152 V
 28 079 056 08 08 02 12 01 18 24 00084 V
 28 079 056 08 08 02 12 01 19 01 00093 V
 28 079 056 08 08 02 12 01 19 02 00079 V
 28 079 056 08 08 02 12 01 19 03 00061 V
 28 079 056 08 08 02 12 01 19 04 00061 V
 28 079 056 08 08 02 12 01 19 05 00059 V
 28 079 056 08 08 02 12 01 19 06 00062 V
 28 079 056 08 08 02 12 01 19 07 00061 V
 28 079 056 08 08 02 12 01 19 08 00063 V
 28 079 056 08 08 02 12 01 19 09 00089 V
 28 079 056 08 08 02 12 01 19 10 00124 V
 28 079 056 08 08 02 12 01 19 11 00119 V
 28 079 056 08 08 02 12 01 19 12 00138 V
 28 079 056 08 08 02 12 01 19 13 00130 V
 28 079 056 08 08 02 12 01 19 14 00084 V
 28 079 056 08 08 02 12 01 19 15 00074 V
 28 079 056 08 08 02 12 01 19 16 00078 V
 28 079 056 08 08 02 12 01 19 17 00084 V
 28 079 056 08 08 02 12 01 19 18 00092 V
 28 079 056 08 08 02 12 01 19 19 00135 V
 28 079 056 08 08 02 12 01 19 20 00177 V
 28 079 056 08 08 02 12 01 19 21 00224 V
 28 079 056 08 08 02 12 01 19 22 00147 V
 28 079 056 08 08 02 12 01 19 23 00142 V
 28 079 056 08 08 02 12 01 19 24 00087 V
 28 079 056 08 08 02 12 01 20 01 00089 V
 28 079 056 08 08 02 12 01 20 02 00079 V
 28 079 056 08 08 02 12 01 20 03 00054 V
 28 079 056 08 08 02 12 01 20 04 00050 V
 28 079 056 08 08 02 12 01 20 05 00051 V
 28 079 056 08 08 02 12 01 20 06 00045 V
 28 079 056 08 08 02 12 01 20 07 00051 V
 28 079 056 08 08 02 12 01 20 08 00076 V
 28 079 056 08 08 02 12 01 20 09 00084 V
 28 079 056 08 08 02 12 01 20 10 00096 V
 28 079 056 08 08 02 12 01 20 11 00094 V
 28 079 056 08 08 02 12 01 20 12 00112 V
 28 079 056 08 08 02 12 01 20 13 00145 V
 28 079 056 08 08 02 12 01 20 14 00119 V
 28 079 056 08 08 02 12 01 20 15 00070 V
 28 079 056 08 08 02 12 01 20 16 00076 V
 28 079 056 08 08 02 12 01 20 17 00074 V
 28 079 056 08 08 02 12 01 20 18 00082 V
 28 079 056 08 08 02 12 01 20 19 00112 V
 28 079 056 08 08 02 12 01 20 20 00100 V
 28 079 056 08 08 02 12 01 20 21 00100 V
 28 079 056 08 08 02 12 01 20 22 00075 V
 28 079 056 08 08 02 12 01 20 23 00061 V
 28 079 056 08 08 02 12 01 20 24 00054 V
 28 079 056 08 08 02 12 01 21 01 00056 V
 28 079 056 08 08 02 12 01 21 02 00072 V
 28 079 056 08 08 02 12 01 21 03 00073 V
 28 079 056 08 08 02 12 01 21 04 00074 V
 28 079 056 08 08 02 12 01 21 05 00062 V
 28 079 056 08 08 02 12 01 21 06 00048 V
 28 079 056 08 08 02 12 01 21 07 00051 V
 28 079 056 08 08 02 12 01 21 08 00052 V
 28 079 056 08 08 02 12 01 21 09 00055 V
 28 079 056 08 08 02 12 01 21 10 00072 V
 28 079 056 08 08 02 12 01 21 11 00089 V
 28 079 056 08 08 02 12 01 21 12 00076 V
 28 079 056 08 08 02 12 01 21 13 00070 V
 28 079 056 08 08 02 12 01 21 14 00071 V
 28 079 056 08 08 02 12 01 21 15 00071 V
 28 079 056 08 08 02 12 01 21 16 00051 V
 28 079 056 08 08 02 12 01 21 17 00044 V
 28 079 056 08 08 02 12 01 21 18 00059 V
 28 079 056 08 08 02 12 01 21 19 00125 V
 28 079 056 08 08 02 12 01 21 20 00163 V
 28 079 056 08 08 02 12 01 21 21 00151 V
 28 079 056 08 08 02 12 01 21 22 00123 V
 28 079 056 08 08 02 12 01 21 23 00097 V
 28 079 056 08 08 02 12 01 21 24 00087 V
 28 079 056 08 08 02 12 01 22 01 00096 V
 28 079 056 08 08 02 12 01 22 02 00078 V
 28 079 056 08 08 02 12 01 22 03 00070 V
 28 079 056 08 08 02 12 01 22 04 00059 V
 28 079 056 08 08 02 12 01 22 05 00047 V
 28 079 056 08 08 02 12 01 22 06 00055 V
 28 079 056 08 08 02 12 01 22 07 00043 V
 28 079 056 08 08 02 12 01 22 08 00041 V
 28 079 056 08 08 02 12 01 22 09 00052 V
 28 079 056 08 08 02 12 01 22 10 00055 V
 28 079 056 08 08 02 12 01 22 11 00051 V
 28 079 056 08 08 02 12 01 22 12 00054 V
 28 079 056 08 08 02 12 01 22 13 00046 V
 28 079 056 08 08 02 12 01 22 14 00042 V
 28 079 056 08 08 02 12 01 22 15 00045 V
 28 079 056 08 08 02 12 01 22 16 00046 V
 28 079 056 08 08 02 12 01 22 17 00051 V
 28 079 056 08 08 02 12 01 22 18 00075 V
 28 079 056 08 08 02 12 01 22 19 00130 V
 28 079 056 08 08 02 12 01 22 20 00122 V
 28 079 056 08 08 02 12 01 22 21 00125 V
 28 079 056 08 08 02 12 01 22 22 00155 V
 28 079 056 08 08 02 12 01 22 23 00105 V
 28 079 056 08 08 02 12 01 22 24 00076 V
 28 079 056 08 08 02 12 01 23 01 00065 V
 28 079 056 08 08 02 12 01 23 02 00060 V
 28 079 056 08 08 02 12 01 23 03 00055 V
 28 079 056 08 08 02 12 01 23 04 00046 V
 28 079 056 08 08 02 12 01 23 05 00040 V
 28 079 056 08 08 02 12 01 23 06 00045 V
 28 079 056 08 08 02 12 01 23 07 00057 V
 28 079 056 08 08 02 12 01 23 08 00000 N
 28 079 056 08 08 02 12 01 23 09 00000 N
 28 079 056 08 08 02 12 01 23 10 00000 N
